filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
63x-Brain-2210326466430763106	JRC_SS00825_Brain_20140829_21_A1_63x	female organism|adult brain|P{VT043137-GAL4.DBD} ∩ P{R32A04-p65.AD} expression pattern	JRC2018Unisex_c	SS00825|GMR_SS00825|JRC_SS00825	FlyLightRaw:SS00825|FlyLightRawSlideCode:20140829_21_A1|jrc_slide_code_api:20140829_21_A1	tile(s): 'left_dorsal, right_dorsal, right_optic_lobe, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140829_21_A1', age: 'Adult'	expression pattern fragment
63x-Brain-2210326582659121250	JRC_SS00825_Brain_20140829_21_A3_63x	female organism|adult brain|P{VT043137-GAL4.DBD} ∩ P{R32A04-p65.AD} expression pattern	JRC2018Unisex_c	SS00825|GMR_SS00825|JRC_SS00825	FlyLightRaw:SS00825|FlyLightRawSlideCode:20140829_21_A3|jrc_slide_code_api:20140829_21_A3	tile(s): 'right_dorsal, right_optic_lobe, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140829_21_A3', age: 'Adult'	expression pattern fragment
63x-Brain-2210336604671705186	JRC_SS00824_Brain_20140908_20_C4_63x	female organism|adult brain|P{VT065322-GAL4.DBD} ∩ P{R32A04-p65.AD} expression pattern	JRC2018Unisex_c	SS00824|GMR_SS00824|JRC_SS00824	FlyLightRaw:SS00824|FlyLightRawSlideCode:20140908_20_C4|jrc_slide_code_api:20140908_20_C4	tile(s): 'left_dorsal (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140908_20_C4', age: 'Adult'	expression pattern fragment
63x-Brain-2210336709445419106	JRC_SS00824_Brain_20140908_20_C5_63x	female organism|adult brain|P{VT065322-GAL4.DBD} ∩ P{R32A04-p65.AD} expression pattern	JRC2018Unisex_c	SS00824|GMR_SS00824|JRC_SS00824	FlyLightRaw:SS00824|FlyLightRawSlideCode:20140908_20_C5|jrc_slide_code_api:20140908_20_C5	tile(s): 'left_dorsal (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140908_20_C5', age: 'Adult'	expression pattern fragment
63x-Brain-2210348081700929634	JRC_SS02036_Brain_20140912_20_E1_63x	female organism|adult brain|P{R67E03-GAL4.DBD} ∩ P{VT058557-p65.AD} expression pattern	JRC2018Unisex_c	SS02036|GMR_SS02036|JRC_SS02036	FlyLightRaw:SS02036|FlyLightRawSlideCode:20140912_20_E1|jrc_slide_code_api:20140912_20_E1	tile(s): 'right_dorsal (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140912_20_E1', age: 'Adult'	expression pattern fragment
63x-Brain-2210348119789404258	JRC_SS02036_Brain_20140912_20_E2_63x	female organism|adult brain|P{R67E03-GAL4.DBD} ∩ P{VT058557-p65.AD} expression pattern	JRC2018Unisex_c	SS02036|GMR_SS02036|JRC_SS02036	FlyLightRaw:SS02036|FlyLightRawSlideCode:20140912_20_E2|jrc_slide_code_api:20140912_20_E2	tile(s): 'right_dorsal (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140912_20_E2', age: 'Adult'	expression pattern fragment
63x-Brain-2210348281278496866	JRC_SS02036_Brain_20140912_20_E3_63x	female organism|adult brain|P{R67E03-GAL4.DBD} ∩ P{VT058557-p65.AD} expression pattern	JRC2018Unisex_c	SS02036|GMR_SS02036|JRC_SS02036	FlyLightSplit:SS02036|FlyLightSplitSlideCode:20140912_20_E3|jrc_slide_code_api:20140912_20_E3|neuronbridge:SS02036	tile(s): 'right_dorsal (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140912_20_E3', age: 'Adult'	expression pattern fragment
63x-Brain-2210348402510659682	JRC_SS02036_Brain_20140912_20_E4_63x	female organism|adult brain|P{R67E03-GAL4.DBD} ∩ P{VT058557-p65.AD} expression pattern	JRC2018Unisex_c	SS02036|GMR_SS02036|JRC_SS02036	FlyLightRaw:SS02036|FlyLightRawSlideCode:20140912_20_E4|jrc_slide_code_api:20140912_20_E4	tile(s): 'left_dorsal (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140912_20_E4', age: 'Adult'	expression pattern fragment
63x-Brain-2210348467526565986	JRC_SS02036_Brain_20140912_20_E5_63x	female organism|adult brain|P{R67E03-GAL4.DBD} ∩ P{VT058557-p65.AD} expression pattern	JRC2018Unisex_c	SS02036|GMR_SS02036|JRC_SS02036	FlyLightRaw:SS02036|FlyLightRawSlideCode:20140912_20_E5|jrc_slide_code_api:20140912_20_E5	tile(s): 'left_dorsal (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140912_20_E5', age: 'Adult'	expression pattern fragment
63x-Brain-2210348559989997666	JRC_SS02036_Brain_20140912_20_E7_63x	female organism|adult brain|P{R67E03-GAL4.DBD} ∩ P{VT058557-p65.AD} expression pattern	JRC2018Unisex_c	SS02036|GMR_SS02036|JRC_SS02036	FlyLightRaw:SS02036|FlyLightRawSlideCode:20140912_20_E7|jrc_slide_code_api:20140912_20_E7	tile(s): 'left_dorsal (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140912_20_E7', age: 'Adult'	expression pattern fragment
63x-Brain-2210340854420209762	JRC_SS02099_Brain_20140918_19_G3_63x	female organism|adult brain|P{VT046334-GAL4.DBD} ∩ P{R76B02-p65.AD} expression pattern	JRC2018Unisex_c	SS02099|GMR_SS02099|JRC_SS02099	FlyLightRaw:SS02099|FlyLightRawSlideCode:20140918_19_G3|jrc_slide_code_api:20140918_19_G3	tile(s): 'left_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140918_19_G3', age: 'Adult'	expression pattern fragment
63x-Brain-2210340972858966114	JRC_SS02099_Brain_20140918_19_G5_63x	female organism|adult brain|P{VT046334-GAL4.DBD} ∩ P{R76B02-p65.AD} expression pattern	JRC2018Unisex_c	SS02099|GMR_SS02099|JRC_SS02099	FlyLightRaw:SS02099|FlyLightRawSlideCode:20140918_19_G5|jrc_slide_code_api:20140918_19_G5	tile(s): 'left_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140918_19_G5', age: 'Adult'	expression pattern fragment
63x-Brain-2210341012776157282	JRC_SS02099_Brain_20140918_19_G7_63x	female organism|adult brain|P{VT046334-GAL4.DBD} ∩ P{R76B02-p65.AD} expression pattern	JRC2018Unisex_c	SS02099|GMR_SS02099|JRC_SS02099	FlyLightRaw:SS02099|FlyLightRawSlideCode:20140918_19_G7|jrc_slide_code_api:20140918_19_G7	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140918_19_G7', age: 'Adult'	expression pattern fragment
63x-Brain-2210379948248531042	JRC_SS02410_Brain_20141201_19_A1_63x	female organism|adult brain|P{VT013605-GAL4.DBD} ∩ P{VT049113-p65.AD} expression pattern	JRC2018Unisex_c	SS02410|BJD_SS02410|JRC_SS02410	FlyLightSplit:SS02410|FlyLightSplitSlideCode:20141201_19_A1|jrc_slide_code_api:20141201_19_A1|neuronbridge:SS02410	tile(s): 'left_dorsal, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_19_A1', age: 'Adult'	expression pattern fragment
