filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
63x-Brain-2921948122617741410	JRC_SS53141_Brain_20210406_31_A1_63x	female organism|adult brain|P{VT049130-GAL4.DBD} ∩ P{R91C05-p65.AD} expression pattern	JRC2018Unisex_c	SS53141|JRC_SS53141	FlyLightRaw:SS53141|FlyLightRawSlideCode:20210406_31_A1|jrc_slide_code_api:20210406_31_A1	tile(s): 'left_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20210406_31_A1', age: 'Adult'	expression pattern fragment
63x-Brain-2921948122940702818	JRC_SS53141_Brain_20210406_31_A2_63x	female organism|adult brain|P{VT049130-GAL4.DBD} ∩ P{R91C05-p65.AD} expression pattern	JRC2018Unisex_c	SS53141|JRC_SS53141	FlyLightRaw:SS53141|FlyLightRawSlideCode:20210406_31_A2|jrc_slide_code_api:20210406_31_A2	tile(s): 'left_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20210406_31_A2', age: 'Adult'	expression pattern fragment
63x-Brain-2921948123569848418	JRC_SS53141_Brain_20210406_31_A4_63x	female organism|adult brain|P{VT049130-GAL4.DBD} ∩ P{R91C05-p65.AD} expression pattern	JRC2018Unisex_c	SS53141|JRC_SS53141	FlyLightRaw:SS53141|FlyLightRawSlideCode:20210406_31_A4|jrc_slide_code_api:20210406_31_A4	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20210406_31_A4', age: 'Adult'	expression pattern fragment
63x-Brain-2921948123880226914	JRC_SS53141_Brain_20210406_31_A5_63x	female organism|adult brain|P{VT049130-GAL4.DBD} ∩ P{R91C05-p65.AD} expression pattern	JRC2018Unisex_c	SS53141|JRC_SS53141	FlyLightRaw:SS53141|FlyLightRawSlideCode:20210406_31_A5|jrc_slide_code_api:20210406_31_A5	tile(s): 'left_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20210406_31_A5', age: 'Adult'	expression pattern fragment
