filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-3013179849066938466	JRC_SS40764_Brain_20211203_45_F1_20x	P{VT018654-p65.AD}	P{VT019730-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS40764|JRC_SS40764	FlyLightSplit:SS40764|FlyLightSplitSlideCode:20211203_45_F1|jrc_slide_code_api:20211203_45_F1|neuronbridge:SS40764	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211203_45_F1', age: 'Day 1-5'
20x-Brain-3013179849167601762	JRC_SS37274_Brain_20211203_45_F4_20x	P{R38A10-p65.AD}	P{R39G05-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS37274|JRC_SS37274	FlyLightSplit:SS37274|FlyLightSplitSlideCode:20211203_45_F4|jrc_slide_code_api:20211203_45_F4|neuronbridge:SS37274	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211203_45_F4', age: 'Day 1-5'
20x-Brain-3013179849368928354	JRC_SS40969_Brain_20211203_45_F6_20x	P{VT011965-p65.AD}	P{R28E12-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS40969|JRC_SS40969	FlyLightSplit:SS40969|FlyLightSplitSlideCode:20211203_45_F6|jrc_slide_code_api:20211203_45_F6|neuronbridge:SS40969	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211203_45_F6', age: 'Day 1-5'
20x-Brain-3019409652501708898	JRC_SS46735_Brain_20211217_48_E6_20x	P{R12A11-p65.AD}	P{VT009094-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS46735|JRC_SS46735	FlyLightSplit:SS46735|FlyLightSplitSlideCode:20211217_48_E6|jrc_slide_code_api:20211217_48_E6|neuronbridge:SS46735	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_48_E6', age: 'Day 1-5'
20x-Brain-3019413423185199202	JRC_SS49776_Brain_20211217_49_D5_20x	P{VT012768-p65.AD}	P{R20A03-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS49776|JRC_SS49776	FlyLightSplit:SS49776|FlyLightSplitSlideCode:20211217_49_D5|jrc_slide_code_api:20211217_49_D5|neuronbridge:SS49776	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_49_D5', age: 'Day 1-5'
20x-Brain-3019413423290056802	JRC_SS43995_Brain_20211217_49_D6_20x	P{VT064246-p65.AD}	P{R77H03-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS43995|JRC_SS43995	FlyLightSplit:SS43995|FlyLightSplitSlideCode:20211217_49_D6|jrc_slide_code_api:20211217_49_D6|neuronbridge:SS43995	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_49_D6', age: 'Day 1-5'
20x-Brain-3019413423608823906	JRC_SS42499_Brain_20211217_49_E3_20x	P{R9F12-p65.AD}	P{R87G07-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS42499|JRC_SS42499	FlyLightSplit:SS42499|FlyLightSplitSlideCode:20211217_49_E3|jrc_slide_code_api:20211217_49_E3|neuronbridge:SS42499	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_49_E3', age: 'Day 1-5'
20x-Brain-3019413424216997986	JRC_SS44057_Brain_20211217_49_F3_20x	PBac{R23B05-p65.AD}	P{VT043294-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS44057|JRC_SS44057	FlyLightSplit:SS44057|FlyLightSplitSlideCode:20211217_49_F3|jrc_slide_code_api:20211217_49_F3|neuronbridge:SS44057	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_49_F3', age: 'Day 1-5'
20x-Brain-3067644230605209698	JRC_SS49776_Brain_20220506_46_C1_20x	P{VT012768-p65.AD}	P{R20A03-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS49776|JRC_SS49776	FlyLightSplit:SS49776|FlyLightSplitSlideCode:20220506_46_C1|jrc_slide_code_api:20220506_46_C1|neuronbridge:SS49776	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220506_46_C1', age: 'Day 1-5'
20x-Brain-3101667043624091746	JRC_SS37294_Brain_20220805_46_B3_20x	P{R42B09-p65.AD}	P{VT057058-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS37294|JRC_SS37294	FlyLightSplit:SS37294|FlyLightSplitSlideCode:20220805_46_B3|jrc_slide_code_api:20220805_46_B3|neuronbridge:SS37294	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220805_46_B3', age: 'Day 1-5'
20x-Brain-3101667043821224034	JRC_SS37274_Brain_20220805_46_B4_20x	P{R38A10-p65.AD}	P{R39G05-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS37274|JRC_SS37274	FlyLightSplit:SS37274|FlyLightSplitSlideCode:20220805_46_B4|jrc_slide_code_api:20220805_46_B4|neuronbridge:SS37274	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220805_46_B4', age: 'Day 1-5'
20x-Brain-3101667044215488610	JRC_SS44057_Brain_20220805_46_B6_20x	PBac{R23B05-p65.AD}	P{VT043294-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS44057|JRC_SS44057	FlyLightSplit:SS44057|FlyLightSplitSlideCode:20220805_46_B6|jrc_slide_code_api:20220805_46_B6|neuronbridge:SS44057	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220805_46_B6', age: 'Day 1-5'
