filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2005429623994712162	JRC_SS00729_Brain_20140501_19_A1_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_A1|jrc_slide_code_api:20140501_19_A1	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_A1', age: 'Adult'	expression pattern fragment
20x-Brain-2009409514167599202	JRC_SS00729_Brain_20140501_19_A2_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_A2|jrc_slide_code_api:20140501_19_A2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_A2', age: 'Adult'	expression pattern fragment
20x-Brain-2009409521230807138	JRC_SS00729_Brain_20140501_19_A3_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_A3|jrc_slide_code_api:20140501_19_A3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_A3', age: 'Adult'	expression pattern fragment
20x-Brain-2005429627543093346	JRC_SS00729_Brain_20140501_19_A4_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_A4|jrc_slide_code_api:20140501_19_A4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_A4', age: 'Adult'	expression pattern fragment
20x-Brain-2005429628453257314	JRC_SS00729_Brain_20140501_19_A5_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_A5|jrc_slide_code_api:20140501_19_A5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_A5', age: 'Adult'	expression pattern fragment
20x-Brain-2009409533306208354	JRC_SS00729_Brain_20140501_19_A6_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_A6|jrc_slide_code_api:20140501_19_A6	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_A6', age: 'Adult'	expression pattern fragment
20x-Brain-2005429630256808034	JRC_SS00729_Brain_20140501_19_B1_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_B1|jrc_slide_code_api:20140501_19_B1	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_B1', age: 'Adult'	expression pattern fragment
20x-Brain-2009409555783483490	JRC_SS00729_Brain_20140501_19_B2_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_B2|jrc_slide_code_api:20140501_19_B2	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_B2', age: 'Adult'	expression pattern fragment
20x-Brain-2009409572371955810	JRC_SS00729_Brain_20140501_19_B3_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_B3|jrc_slide_code_api:20140501_19_B3	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_B3', age: 'Adult'	expression pattern fragment
20x-Brain-2005429633746468962	JRC_SS00729_Brain_20140501_19_B5_20x	female organism|adult brain|P{R81D05-GAL4.DBD} ∩ P{R58G11-p65.AD} expression pattern	JRC2018Unisex_c	SS00729|GMR_SS00729|JRC_SS00729	FlyLightRaw:SS00729|FlyLightRawSlideCode:20140501_19_B5|jrc_slide_code_api:20140501_19_B5	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140501_19_B5', age: 'Adult'	expression pattern fragment
