filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-VNC-2182284736792100962	JRC_SS03679_VNC_20150729_31_J1_20x	P{R20D01-p65.AD}	P{VT061221-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03679|JRC_SS03679	FlyLightSplit:SS03679|FlyLightSplitSlideCode:20150729_31_J1|jrc_slide_code_api:20150729_31_J1|neuronbridge:SS03679	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150729_31_J1', age: 'Day 1-5'
20x-VNC-2182284745935683682	JRC_SS03679_VNC_20150729_31_J2_20x	P{R20D01-p65.AD}	P{VT061221-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03679|JRC_SS03679	FlyLightSplit:SS03679|FlyLightSplitSlideCode:20150729_31_J2|jrc_slide_code_api:20150729_31_J2|neuronbridge:SS03679	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150729_31_J2', age: 'Day 1-5'
20x-VNC-2182284752998891618	JRC_SS03679_VNC_20150729_31_J3_20x	P{R20D01-p65.AD}	P{VT061221-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03679|JRC_SS03679	FlyLightSplit:SS03679|FlyLightSplitSlideCode:20150729_31_J3|jrc_slide_code_api:20150729_31_J3|neuronbridge:SS03679	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150729_31_J3', age: 'Day 1-5'
20x-VNC-2176506395833139298	JRC_SS03740_VNC_20150804_32_I1_20x	P{VT016285-p65.AD}	P{VT058563-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03740|JRC_SS03740	FlyLightSplit:SS03740|FlyLightSplitSlideCode:20150804_32_I1|jrc_slide_code_api:20150804_32_I1|neuronbridge:SS03740	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20150804_32_I1', age: 'Day 1-5'
20x-VNC-2176506405345820770	JRC_SS03740_VNC_20150804_32_I2_20x	P{VT016285-p65.AD}	P{VT058563-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03740|JRC_SS03740	FlyLightSplit:SS03740|FlyLightSplitSlideCode:20150804_32_I2|jrc_slide_code_api:20150804_32_I2|neuronbridge:SS03740	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20150804_32_I2', age: 'Day 1-5'
20x-VNC-2176506415244378210	JRC_SS03740_VNC_20150804_32_I3_20x	P{VT016285-p65.AD}	P{VT058563-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03740|JRC_SS03740	FlyLightSplit:SS03740|FlyLightSplitSlideCode:20150804_32_I3|jrc_slide_code_api:20150804_32_I3|neuronbridge:SS03740	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20150804_32_I3', age: 'Day 1-5'
20x-VNC-2176506424027250786	JRC_SS03741_VNC_20150804_32_J1_20x	P{VT016285-p65.AD}	P{VT063731-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03741|JRC_SS03741	FlyLightSplit:SS03741|FlyLightSplitSlideCode:20150804_32_J1|jrc_slide_code_api:20150804_32_J1|neuronbridge:SS03741	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20150804_32_J1', age: 'Day 1-5'
20x-VNC-2176506433342799970	JRC_SS03741_VNC_20150804_32_J2_20x	P{VT016285-p65.AD}	P{VT063731-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03741|JRC_SS03741	FlyLightSplit:SS03741|FlyLightSplitSlideCode:20150804_32_J2|jrc_slide_code_api:20150804_32_J2|neuronbridge:SS03741	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20150804_32_J2', age: 'Day 1-5'
20x-VNC-2176506442045980770	JRC_SS03741_VNC_20150804_32_J3_20x	P{VT016285-p65.AD}	P{VT063731-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03741|JRC_SS03741	FlyLightSplit:SS03741|FlyLightSplitSlideCode:20150804_32_J3|jrc_slide_code_api:20150804_32_J3|neuronbridge:SS03741	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20150804_32_J3', age: 'Day 1-5'
20x-VNC-2170781591360503906	JRC_SS03741_VNC_20150804_32_J4_20x	P{VT016285-p65.AD}	P{VT063731-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03741|JRC_SS03741	FlyLightSplit:SS03741|FlyLightSplitSlideCode:20150804_32_J4|jrc_slide_code_api:20150804_32_J4|neuronbridge:SS03741	tile(s): 'ventral_nerve_cord', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20150804_32_J4', age: 'Day 1-5'
