filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-1974369470197530722	JRC_SS00691_Brain_20140129_19_A1_20x	female organism|adult brain|P{R66A01-GAL4.DBD} ∩ P{R48A08-p65.AD} expression pattern	JRC2018Unisex_c	SS00691|GMR_SS00691|JRC_SS00691	FlyLightRaw:SS00691|FlyLightRawSlideCode:20140129_19_A1|jrc_slide_code_api:20140129_19_A1	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140129_19_A1', age: 'Adult'	expression pattern fragment
20x-Brain-1974369472315654242	JRC_SS00691_Brain_20140129_19_A3_20x	female organism|adult brain|P{R66A01-GAL4.DBD} ∩ P{R48A08-p65.AD} expression pattern	JRC2018Unisex_c	SS00691|GMR_SS00691|JRC_SS00691	FlyLightRaw:SS00691|FlyLightRawSlideCode:20140129_19_A3|jrc_slide_code_api:20140129_19_A3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140129_19_A3', age: 'Adult'	expression pattern fragment
20x-Brain-1977172451498393698	JRC_SS00699_Brain_20140124_20_E2_20x	female organism|adult brain|P{R31C06-GAL4.DBD} ∩ P{R20A03-p65.AD} expression pattern	JRC2018Unisex_c	SS00699|GMR_SS00699|JRC_SS00699	FlyLightRaw:SS00699|FlyLightRawSlideCode:20140124_20_E2|jrc_slide_code_api:20140124_20_E2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140124_20_E2', age: 'Adult'	expression pattern fragment
20x-Brain-1984100619115298914	JRC_SS00699_Brain_20140124_20_E3_20x	female organism|adult brain|P{R31C06-GAL4.DBD} ∩ P{R20A03-p65.AD} expression pattern	JRC2018Unisex_c	SS00699|GMR_SS00699|JRC_SS00699	FlyLightRaw:SS00699|FlyLightRawSlideCode:20140124_20_E3|jrc_slide_code_api:20140124_20_E3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140124_20_E3', age: 'Adult'	expression pattern fragment
20x-Brain-1994504496109060194	JRC_SS00777_Brain_20140402_19_A5_20x	female organism|adult brain|P{R55B04-GAL4.DBD} ∩ P{R16G04-p65.AD} expression pattern	JRC2018Unisex_c	SS00777|GMR_SS00777|JRC_SS00777	FlyLightRaw:SS00777|FlyLightRawSlideCode:20140402_19_A5|jrc_slide_code_api:20140402_19_A5	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140402_19_A5', age: 'Adult'	expression pattern fragment
20x-Brain-2105939168956776546	JRC_SS00777_Brain_20150123_19_A7_20x	female organism|adult brain|P{R55B04-GAL4.DBD} ∩ P{R16G04-p65.AD} expression pattern	JRC2018Unisex_c	SS00777|GMR_SS00777|JRC_SS00777	FlyLightRaw:SS00777|FlyLightRawSlideCode:20150123_19_A7|jrc_slide_code_api:20150123_19_A7	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150123_19_A7', age: 'Adult'	expression pattern fragment
20x-Brain-2105939170294759522	JRC_SS00777_Brain_20150123_19_A8_20x	female organism|adult brain|P{R55B04-GAL4.DBD} ∩ P{R16G04-p65.AD} expression pattern	JRC2018Unisex_c	SS00777|GMR_SS00777|JRC_SS00777	FlyLightRaw:SS00777|FlyLightRawSlideCode:20150123_19_A8|jrc_slide_code_api:20150123_19_A8	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150123_19_A8', age: 'Adult'	expression pattern fragment
20x-Brain-2105939172924588130	JRC_SS00777_Brain_20150123_19_B2_20x	female organism|adult brain|P{R55B04-GAL4.DBD} ∩ P{R16G04-p65.AD} expression pattern	JRC2018Unisex_c	SS00777|GMR_SS00777|JRC_SS00777	FlyLightRaw:SS00777|FlyLightRawSlideCode:20150123_19_B2|jrc_slide_code_api:20150123_19_B2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150123_19_B2', age: 'Adult'	expression pattern fragment
20x-Brain-2105939174270959714	JRC_SS00777_Brain_20150123_19_B3_20x	female organism|adult brain|P{R55B04-GAL4.DBD} ∩ P{R16G04-p65.AD} expression pattern	JRC2018Unisex_c	SS00777|GMR_SS00777|JRC_SS00777	FlyLightRaw:SS00777|FlyLightRawSlideCode:20150123_19_B3|jrc_slide_code_api:20150123_19_B3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150123_19_B3', age: 'Adult'	expression pattern fragment
20x-Brain-2105939175751549026	JRC_SS00777_Brain_20150123_19_B4_20x	female organism|adult brain|P{R55B04-GAL4.DBD} ∩ P{R16G04-p65.AD} expression pattern	JRC2018Unisex_c	SS00777|GMR_SS00777|JRC_SS00777	FlyLightRaw:SS00777|FlyLightRawSlideCode:20150123_19_B4|jrc_slide_code_api:20150123_19_B4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150123_19_B4', age: 'Adult'	expression pattern fragment
