filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-1943132025904955399	JRC_SS00026_Brain_20130401_19_C1_20x	female organism|adult brain|P{R17H12-GAL4.DBD} ∩ P{R38C04-p65.AD} expression pattern	JRC2018Unisex_c	SS00026|GMR_SS00026|JRC_SS00026	FlyLightSplit:SS00026|FlyLightSplitSlideCode:20130401_19_C1|jrc_slide_code_api:20130401_19_C1|neuronbridge:SS00026	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130401_19_C1', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132026823507975	JRC_SS00026_Brain_20130401_19_C2_20x	female organism|adult brain|P{R17H12-GAL4.DBD} ∩ P{R38C04-p65.AD} expression pattern	JRC2018Unisex_c	SS00026|GMR_SS00026|JRC_SS00026	FlyLightRaw:SS00026|FlyLightRawSlideCode:20130401_19_C2|jrc_slide_code_api:20130401_19_C2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130401_19_C2', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132027880472583	JRC_SS00026_Brain_20130401_19_C3_20x	female organism|adult brain|P{R17H12-GAL4.DBD} ∩ P{R38C04-p65.AD} expression pattern	JRC2018Unisex_c	SS00026|GMR_SS00026|JRC_SS00026	FlyLightSplit:SS00026|FlyLightSplitSlideCode:20130401_19_C3|jrc_slide_code_api:20130401_19_C3|neuronbridge:SS00026	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130401_19_C3', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132028790636551	JRC_SS00026_Brain_20130401_19_C4_20x	female organism|adult brain|P{R17H12-GAL4.DBD} ∩ P{R38C04-p65.AD} expression pattern	JRC2018Unisex_c	SS00026|GMR_SS00026|JRC_SS00026	FlyLightSplit:SS00026|FlyLightSplitSlideCode:20130401_19_C4|jrc_slide_code_api:20130401_19_C4|neuronbridge:SS00026	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130401_19_C4', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132029696606215	JRC_SS00026_Brain_20130401_19_C5_20x	female organism|adult brain|P{R17H12-GAL4.DBD} ∩ P{R38C04-p65.AD} expression pattern	JRC2018Unisex_c	SS00026|GMR_SS00026|JRC_SS00026	FlyLightRaw:SS00026|FlyLightRawSlideCode:20130401_19_C5|jrc_slide_code_api:20130401_19_C5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130401_19_C5', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132030736793607	JRC_SS00026_Brain_20130401_19_C6_20x	female organism|adult brain|P{R17H12-GAL4.DBD} ∩ P{R38C04-p65.AD} expression pattern	JRC2018Unisex_c	SS00026|GMR_SS00026|JRC_SS00026	FlyLightSplit:SS00026|FlyLightSplitSlideCode:20130401_19_C6|jrc_slide_code_api:20130401_19_C6|neuronbridge:SS00026	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130401_19_C6', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132129919500295	JRC_SS00045_Brain_20130405_19_A1_20x	female organism|adult brain|P{R14C07-GAL4.DBD} ∩ P{R72G03-p65.AD} expression pattern	JRC2018Unisex_c	SS00045|GMR_SS00045|JRC_SS00045	FlyLightSplit:SS00045|FlyLightSplitSlideCode:20130405_19_A1|jrc_slide_code_api:20130405_19_A1|neuronbridge:SS00045	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130405_19_A1', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132130955493383	JRC_SS00045_Brain_20130405_19_A2_20x	female organism|adult brain|P{R14C07-GAL4.DBD} ∩ P{R72G03-p65.AD} expression pattern	JRC2018Unisex_c	SS00045|GMR_SS00045|JRC_SS00045	FlyLightSplit:SS00045|FlyLightSplitSlideCode:20130405_19_A2|jrc_slide_code_api:20130405_19_A2|neuronbridge:SS00045	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130405_19_A2', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132131974709255	JRC_SS00045_Brain_20130405_19_A3_20x	female organism|adult brain|P{R14C07-GAL4.DBD} ∩ P{R72G03-p65.AD} expression pattern	JRC2018Unisex_c	SS00045|GMR_SS00045|JRC_SS00045	FlyLightRaw:SS00045|FlyLightRawSlideCode:20130405_19_A3|jrc_slide_code_api:20130405_19_A3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130405_19_A3', age: 'Day 6-10'	expression pattern fragment
20x-Brain-1943132132884873223	JRC_SS00045_Brain_20130405_19_A4_20x	female organism|adult brain|P{R14C07-GAL4.DBD} ∩ P{R72G03-p65.AD} expression pattern	JRC2018Unisex_c	SS00045|GMR_SS00045|JRC_SS00045	FlyLightSplit:SS00045|FlyLightSplitSlideCode:20130405_19_A4|jrc_slide_code_api:20130405_19_A4|neuronbridge:SS00045	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130405_19_A4', age: 'Day 6-10'	expression pattern fragment
