filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2703398509519831138	JRC_SS65424_Brain_20190724_31_C2_20x	P{VT027273-p65.AD}	P{VT010054-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS65424|JRC_SS65424	FlyLightSplit:SS65424|FlyLightSplitSlideCode:20190724_31_C2|jrc_slide_code_api:20190724_31_C2|neuronbridge:SS65424	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190724_31_C2', age: 'Day 1-5'
20x-Brain-2748320777337045090	JRC_SS69920_Brain_20191211_32_C1_20x	P{R14D05-p65.AD}	P{VT064568-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69920|JRC_SS69920	FlyLightSplit:SS69920|FlyLightSplitSlideCode:20191211_32_C1|jrc_slide_code_api:20191211_32_C1|neuronbridge:SS69920	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191211_32_C1', age: 'Day 1-5'
20x-Brain-2748320777941024866	JRC_SS69920_Brain_20191211_32_C4_20x	P{R14D05-p65.AD}	P{VT064568-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69920|JRC_SS69920	FlyLightSplit:SS69920|FlyLightSplitSlideCode:20191211_32_C4|jrc_slide_code_api:20191211_32_C4|neuronbridge:SS69920	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191211_32_C4', age: 'Day 1-5'
20x-Brain-2753100497433919586	JRC_SS64946_Brain_20191213_48_C2_20x	P{VT017683-p65.AD}	P{VT002223-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS64946|JRC_SS64946	FlyLightSplit:SS64946|FlyLightSplitSlideCode:20191213_48_C2|jrc_slide_code_api:20191213_48_C2|neuronbridge:SS64946	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191213_48_C2', age: 'Day 1-5'
20x-Brain-2753100497635246178	JRC_SS66793_Brain_20191213_48_C3_20x	P{VT040569-p65.AD}	P{VT002057-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS66793|JRC_SS66793	FlyLightSplit:SS66793|FlyLightSplitSlideCode:20191213_48_C3|jrc_slide_code_api:20191213_48_C3|neuronbridge:SS66793	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191213_48_C3', age: 'Day 1-5'
20x-Brain-2753100498037899362	JRC_SS64927_Brain_20191213_48_C5_20x	P{VT028555-p65.AD}	P{VT017683-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS64927|JRC_SS64927	FlyLightSplit:SS64927|FlyLightSplitSlideCode:20191213_48_C5|jrc_slide_code_api:20191213_48_C5|neuronbridge:SS64927	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191213_48_C5', age: 'Day 1-5'
20x-Brain-2756678856453652578	JRC_SS69913_Brain_20191211_31_A2_20x	P{VT050229-p65.AD}	P{R26D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69913|JRC_SS69913	FlyLightSplit:SS69913|FlyLightSplitSlideCode:20191211_31_A2|jrc_slide_code_api:20191211_31_A2|neuronbridge:SS69913	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191211_31_A2', age: 'Day 1-5'
20x-Brain-2756678856902443106	JRC_SS69913_Brain_20191211_31_A4_20x	P{VT050229-p65.AD}	P{R26D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69913|JRC_SS69913	FlyLightSplit:SS69913|FlyLightSplitSlideCode:20191211_31_A4|jrc_slide_code_api:20191211_31_A4|neuronbridge:SS69913	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191211_31_A4', age: 'Day 1-5'
20x-Brain-2767100120414552162	JRC_SS64927_Brain_20200129_32_A1_20x	P{VT028555-p65.AD}	P{VT017683-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS64927|JRC_SS64927	FlyLightSplit:SS64927|FlyLightSplitSlideCode:20200129_32_A1|jrc_slide_code_api:20200129_32_A1|neuronbridge:SS64927	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200129_32_A1', age: 'Day 1-5'
20x-Brain-2767100120590712930	JRC_SS64927_Brain_20200129_32_A2_20x	P{VT028555-p65.AD}	P{VT017683-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS64927|JRC_SS64927	FlyLightSplit:SS64927|FlyLightSplitSlideCode:20200129_32_A2|jrc_slide_code_api:20200129_32_A2|neuronbridge:SS64927	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200129_32_A2', age: 'Day 1-5'
