filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2303209362828558434	JRC_SS32264_Brain_20160708_28_B1_20x	female organism|adult brain|P{R10G01-GAL4.DBD} ∩ P{R49C08-p65.AD} expression pattern	JRC2018Unisex_c	SS32264|JRC_SS32264	FlyLightSplit:SS32264|FlyLightSplitSlideCode:20160708_28_B1|jrc_slide_code_api:20160708_28_B1|neuronbridge:SS32264	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_B1', age: 'Adult'	expression pattern fragment
20x-Brain-2303209362983747682	JRC_SS32264_Brain_20160708_28_B2_20x	female organism|adult brain|P{R10G01-GAL4.DBD} ∩ P{R49C08-p65.AD} expression pattern	JRC2018Unisex_c	SS32264|JRC_SS32264	FlyLightSplit:SS32264|FlyLightSplitSlideCode:20160708_28_B2|jrc_slide_code_api:20160708_28_B2|neuronbridge:SS32264	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_B2', age: 'Adult'	expression pattern fragment
20x-Brain-2303209363143131234	JRC_SS32264_Brain_20160708_28_B3_20x	female organism|adult brain|P{R10G01-GAL4.DBD} ∩ P{R49C08-p65.AD} expression pattern	JRC2018Unisex_c	SS32264|JRC_SS32264	FlyLightSplit:SS32264|FlyLightSplitSlideCode:20160708_28_B3|jrc_slide_code_api:20160708_28_B3|neuronbridge:SS32264	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_B3', age: 'Adult'	expression pattern fragment
20x-Brain-2303209363415760994	JRC_SS32264_Brain_20160708_28_B4_20x	female organism|adult brain|P{R10G01-GAL4.DBD} ∩ P{R49C08-p65.AD} expression pattern	JRC2018Unisex_c	SS32264|JRC_SS32264	FlyLightSplit:SS32264|FlyLightSplitSlideCode:20160708_28_B4|jrc_slide_code_api:20160708_28_B4|neuronbridge:SS32264	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_B4', age: 'Adult'	expression pattern fragment
20x-Brain-2303209363763888226	JRC_SS32264_Brain_20160708_28_B5_20x	female organism|adult brain|P{R10G01-GAL4.DBD} ∩ P{R49C08-p65.AD} expression pattern	JRC2018Unisex_c	SS32264|JRC_SS32264	FlyLightSplit:SS32264|FlyLightSplitSlideCode:20160708_28_B5|jrc_slide_code_api:20160708_28_B5|neuronbridge:SS32264	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_B5', age: 'Adult'	expression pattern fragment
20x-Brain-2303209364191707234	JRC_SS32264_Brain_20160708_28_B6_20x	female organism|adult brain|P{R10G01-GAL4.DBD} ∩ P{R49C08-p65.AD} expression pattern	JRC2018Unisex_c	SS32264|JRC_SS32264	FlyLightSplit:SS32264|FlyLightSplitSlideCode:20160708_28_B6|jrc_slide_code_api:20160708_28_B6|neuronbridge:SS32264	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_B6', age: 'Adult'	expression pattern fragment
20x-Brain-2303209364866990178	JRC_SS32264_Brain_20160708_28_B7_20x	female organism|adult brain|P{R10G01-GAL4.DBD} ∩ P{R49C08-p65.AD} expression pattern	JRC2018Unisex_c	SS32264|JRC_SS32264	FlyLightSplit:SS32264|FlyLightSplitSlideCode:20160708_28_B7|jrc_slide_code_api:20160708_28_B7|neuronbridge:SS32264	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_B7', age: 'Adult'	expression pattern fragment
20x-Brain-2303209365454192738	JRC_SS32266_Brain_20160708_28_C1_20x	female organism|adult brain|P{R41F02-GAL4.DBD} ∩ P{R50C03-p65.AD} expression pattern	JRC2018Unisex_c	SS32266|JRC_SS32266	FlyLightSplit:SS32266|FlyLightSplitSlideCode:20160708_28_C1|jrc_slide_code_api:20160708_28_C1|neuronbridge:SS32266	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_C1', age: 'Adult'	expression pattern fragment
20x-Brain-2303209366515351650	JRC_SS32266_Brain_20160708_28_C2_20x	female organism|adult brain|P{R41F02-GAL4.DBD} ∩ P{R50C03-p65.AD} expression pattern	JRC2018Unisex_c	SS32266|JRC_SS32266	FlyLightSplit:SS32266|FlyLightSplitSlideCode:20160708_28_C2|jrc_slide_code_api:20160708_28_C2|neuronbridge:SS32266	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_C2', age: 'Adult'	expression pattern fragment
20x-Brain-2303209367106748514	JRC_SS32266_Brain_20160708_28_C3_20x	female organism|adult brain|P{R41F02-GAL4.DBD} ∩ P{R50C03-p65.AD} expression pattern	JRC2018Unisex_c	SS32266|JRC_SS32266	FlyLightSplit:SS32266|FlyLightSplitSlideCode:20160708_28_C3|jrc_slide_code_api:20160708_28_C3|neuronbridge:SS32266	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_28_C3', age: 'Adult'	expression pattern fragment
