filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2210447678012129378	JRC_SS02927_Brain_20150529_19_B1_20x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150529_19_B1|jrc_slide_code_api:20150529_19_B1	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150529_19_B1', age: 'Adult'	expression pattern fragment
20x-Brain-2147594567719845986	JRC_SS02927_Brain_20150529_19_B2_20x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150529_19_B2|jrc_slide_code_api:20150529_19_B2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150529_19_B2', age: 'Adult'	expression pattern fragment
20x-Brain-2210447758307885154	JRC_SS02927_Brain_20150529_19_B3_20x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150529_19_B3|jrc_slide_code_api:20150529_19_B3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150529_19_B3', age: 'Adult'	expression pattern fragment
20x-Brain-2147594573696729186	JRC_SS02927_Brain_20150529_19_B4_20x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150529_19_B4|jrc_slide_code_api:20150529_19_B4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150529_19_B4', age: 'Adult'	expression pattern fragment
20x-Brain-2147594576041345122	JRC_SS02927_Brain_20150529_19_B5_20x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150529_19_B5|jrc_slide_code_api:20150529_19_B5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150529_19_B5', age: 'Adult'	expression pattern fragment
20x-Brain-2147594578629230690	JRC_SS02927_Brain_20150529_19_B6_20x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150529_19_B6|jrc_slide_code_api:20150529_19_B6	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150529_19_B6', age: 'Adult'	expression pattern fragment
20x-Brain-2147594582253109346	JRC_SS02927_Brain_20150529_19_B7_20x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150529_19_B7|jrc_slide_code_api:20150529_19_B7	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150529_19_B7', age: 'Adult'	expression pattern fragment
20x-Brain-2147594584606113890	JRC_SS02927_Brain_20150529_19_B8_20x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150529_19_B8|jrc_slide_code_api:20150529_19_B8	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150529_19_B8', age: 'Adult'	expression pattern fragment
63x-Brain-2157261521590157410	JRC_SS02927_Brain_20150513_31_B2_63x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150513_31_B2|jrc_slide_code_api:20150513_31_B2	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150513_31_B2', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2157261529299288162	JRC_SS02927_Brain_20150513_31_B3_63x	female organism|adult brain|P{VT049492-GAL4.DBD} ∩ P{VT004971-p65.AD} expression pattern	JRC2018Unisex_c	SS02927|BJD_SS02927|JRC_SS02927	FlyLightRaw:SS02927|FlyLightRawSlideCode:20150513_31_B3|jrc_slide_code_api:20150513_31_B3	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150513_31_B3', age: 'Day 1-5'	expression pattern fragment
