filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-3001667380066648162	JRC_SS81946_Brain_20211105_49_A4_20x	P{R20G06-p65.AD}	P{R72D08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS81946|JRC_SS81946	FlyLightSplit:SS81946|FlyLightSplitSlideCode:20211105_49_A4|jrc_slide_code_api:20211105_49_A4|neuronbridge:SS81946	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211105_49_A4', age: 'Day 1-5'
20x-Brain-3019415053053984866	JRC_SS86249_Brain_20211217_45_D4_20x	P{R93E01-p65.AD}	P{R84H11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS86249|JRC_SS86249	FlyLightSplit:SS86249|FlyLightSplitSlideCode:20211217_45_D4|jrc_slide_code_api:20211217_45_D4|neuronbridge:SS86249	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_45_D4', age: 'Day 1-5'
20x-Brain-3019422107009286242	JRC_SS86205_Brain_20211217_45_D6_20x	P{R44F09-p65.AD}	P{R22B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS86205|JRC_SS86205	FlyLightSplit:SS86205|FlyLightSplitSlideCode:20211217_45_D6|jrc_slide_code_api:20211217_45_D6|neuronbridge:SS86205	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_45_D6', age: 'Day 1-5'
20x-Brain-3019422108531818594	JRC_SS86129_Brain_20211217_45_G2_20x	P{R35D09-p65.AD}	P{VT043086-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS86129|JRC_SS86129	FlyLightSplit:SS86129|FlyLightSplitSlideCode:20211217_45_G2|jrc_slide_code_api:20211217_45_G2|neuronbridge:SS86129	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_45_G2', age: 'Day 1-5'
20x-Brain-3020524739857743970	JRC_SS81818_Brain_20211217_46_C2_20x	P{VT010664-p65.AD}	P{VT047755-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS81818|JRC_SS81818	FlyLightSplit:SS81818|FlyLightSplitSlideCode:20211217_46_C2|jrc_slide_code_api:20211217_46_C2|neuronbridge:SS81818	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20211217_46_C2', age: 'Day 1-5'
20x-Brain-3025919287517773922	JRC_SS88246_Brain_20220114_43_C5_20x	P{R32A04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS88246|JRC_SS88246	FlyLightSplit:SS88246|FlyLightSplitSlideCode:20220114_43_C5|jrc_slide_code_api:20220114_43_C5|neuronbridge:SS88246	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220114_43_C5', age: 'Day 1-5'
20x-Brain-3025919288876728418	JRC_SS88264_Brain_20220114_43_E4_20x	P{R87D07-p65.AD}	P{R47D05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS88264|JRC_SS88264	FlyLightSplit:SS88264|FlyLightSplitSlideCode:20220114_43_E4|jrc_slide_code_api:20220114_43_E4|neuronbridge:SS88264	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220114_43_E4', age: 'Day 1-5'
20x-Brain-3025919288981586018	JRC_SS88242_Brain_20220114_43_E5_20x	P{R32A04-p65.AD}	P{R14A11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS88242|JRC_SS88242	FlyLightSplit:SS88242|FlyLightSplitSlideCode:20220114_43_E5|jrc_slide_code_api:20220114_43_E5|neuronbridge:SS88242	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220114_43_E5', age: 'Day 1-5'
20x-Brain-3025919289296158818	JRC_SS88143_Brain_20220114_43_F2_20x	P{R35D09-p65.AD}	P{VT020824-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS88143|JRC_SS88143	FlyLightSplit:SS88143|FlyLightSplitSlideCode:20220114_43_F2|jrc_slide_code_api:20220114_43_F2|neuronbridge:SS88143	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220114_43_F2', age: 'Day 1-5'
20x-Brain-3025919290109853794	JRC_SS88197_Brain_20220114_43_G4_20x	P{VT044965-p65.AD}	P{R53A02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS88197|JRC_SS88197	FlyLightSplit:SS88197|FlyLightSplitSlideCode:20220114_43_G4|jrc_slide_code_api:20220114_43_G4|neuronbridge:SS88197	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220114_43_G4', age: 'Day 1-5'
