filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-1870576925123018850	JRC_MB028B_Brain_20121018_19_A1_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121018_19_A1|jrc_slide_code_api:20121018_19_A1	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121018_19_A1', age: 'Adult'	expression pattern fragment
20x-Brain-1870576926771380322	JRC_MB028B_Brain_20121018_19_A3_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121018_19_A3|jrc_slide_code_api:20121018_19_A3	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121018_19_A3', age: 'Adult'	expression pattern fragment
20x-Brain-1870576928113557602	JRC_MB028B_Brain_20121018_19_A4_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121018_19_A4|jrc_slide_code_api:20121018_19_A4	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121018_19_A4', age: 'Adult'	expression pattern fragment
20x-Brain-1870576929317322850	JRC_MB028B_Brain_20121018_19_A5_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121018_19_A5|jrc_slide_code_api:20121018_19_A5	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121018_19_A5', age: 'Adult'	expression pattern fragment
20x-Brain-1870576930512699490	JRC_MB028B_Brain_20121018_19_A6_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121018_19_A6|jrc_slide_code_api:20121018_19_A6	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121018_19_A6', age: 'Adult'	expression pattern fragment
20x-Brain-1870576931569664098	JRC_MB028B_Brain_20121018_19_B1_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121018_19_B1|jrc_slide_code_api:20121018_19_B1	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121018_19_B1', age: 'Adult'	expression pattern fragment
20x-Brain-1870576932651794530	JRC_MB028B_Brain_20121018_19_B3_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121018_19_B3|jrc_slide_code_api:20121018_19_B3	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121018_19_B3', age: 'Adult'	expression pattern fragment
20x-Brain-1889257965995688034	JRC_MB028B_Brain_20121203_19_A1_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121203_19_A1|jrc_slide_code_api:20121203_19_A1	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121203_19_A1', age: 'Adult'	expression pattern fragment
20x-Brain-1889257967451111522	JRC_MB028B_Brain_20121203_19_A2_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121203_19_A2|jrc_slide_code_api:20121203_19_A2	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121203_19_A2', age: 'Adult'	expression pattern fragment
20x-Brain-1889257969258856546	JRC_MB028B_Brain_20121203_19_A3_20x	female organism|adult brain|P{R16H11-GAL4.DBD} ∩ P{R26E07-p65.AD} expression pattern	JRC2018Unisex_c	MB028B|GMR_MB028B|JRC_MB028B	FlyLightRaw:MB028B|FlyLightRawSlideCode:20121203_19_A3|jrc_slide_code_api:20121203_19_A3	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20121203_19_A3', age: 'Adult'	expression pattern fragment
