filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-1858873164025561186	JRC_MB208B_Brain_20121127_33_C2_20x	P{R76F05-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB208B|GMR_MB208B|JRC_MB208B	FlyLightRaw:MB208B|FlyLightRawSlideCode:20121127_33_C2|jrc_slide_code_api:20121127_33_C2	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_C2', age: 'Day 6-10'
20x-Brain-1858873164210110562	JRC_MB208B_Brain_20121127_33_C3_20x	P{R76F05-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB208B|GMR_MB208B|JRC_MB208B	FlyLightRaw:MB208B|FlyLightRawSlideCode:20121127_33_C3|jrc_slide_code_api:20121127_33_C3	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_C3', age: 'Day 6-10'
20x-Brain-1841433292864225378	JRC_MB208B_Brain_20121127_33_C4_20x	P{R76F05-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB208B|GMR_MB208B|JRC_MB208B	FlyLightRaw:MB208B|FlyLightRawSlideCode:20121127_33_C4|jrc_slide_code_api:20121127_33_C4	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_C4', age: 'Day 6-10'
20x-Brain-1841433293061357666	JRC_MB208B_Brain_20121127_33_C5_20x	P{R76F05-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB208B|GMR_MB208B|JRC_MB208B	FlyLightRaw:MB208B|FlyLightRawSlideCode:20121127_33_C5|jrc_slide_code_api:20121127_33_C5	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_C5', age: 'Day 6-10'
20x-Brain-1858873150792532066	JRC_MB054B_Brain_20121126_33_B1_20x	P{R76F05-p65.AD}	P{R15B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB054B|GMR_MB054B|JRC_MB054B	FlyLightRaw:MB054B|FlyLightRawSlideCode:20121126_33_B1|jrc_slide_code_api:20121126_33_B1	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121126_33_B1', age: 'Day 6-10'
20x-Brain-1858873151375540322	JRC_MB054B_Brain_20121126_33_B2_20x	P{R76F05-p65.AD}	P{R15B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB054B|GMR_MB054B|JRC_MB054B	FlyLightRaw:MB054B|FlyLightRawSlideCode:20121126_33_B2|jrc_slide_code_api:20121126_33_B2	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121126_33_B2', age: 'Day 6-10'
20x-Brain-1858873151912411234	JRC_MB054B_Brain_20121126_33_B3_20x	P{R76F05-p65.AD}	P{R15B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB054B|GMR_MB054B|JRC_MB054B	FlyLightRaw:MB054B|FlyLightRawSlideCode:20121126_33_B3|jrc_slide_code_api:20121126_33_B3	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121126_33_B3', age: 'Day 6-10'
20x-Brain-1858873152424116322	JRC_MB054B_Brain_20121126_33_B4_20x	P{R76F05-p65.AD}	P{R15B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB054B|GMR_MB054B|JRC_MB054B	FlyLightRaw:MB054B|FlyLightRawSlideCode:20121126_33_B4|jrc_slide_code_api:20121126_33_B4	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121126_33_B4', age: 'Day 6-10'
20x-Brain-1852298212413538402	JRC_MB495B_Brain_20130213_31_I1_20x	P{R52B07-p65.AD}	P{R11F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB495B|GMR_MB495B|JRC_MB495B	FlyLightRaw:MB495B|FlyLightRawSlideCode:20130213_31_I1|jrc_slide_code_api:20130213_31_I1	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130213_31_I1', age: 'Day 6-10'
20x-Brain-1852298212572921954	JRC_MB495B_Brain_20130213_31_I2_20x	P{R52B07-p65.AD}	P{R11F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB495B|GMR_MB495B|JRC_MB495B	FlyLightRaw:MB495B|FlyLightRawSlideCode:20130213_31_I2|jrc_slide_code_api:20130213_31_I2	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130213_31_I2', age: 'Day 6-10'
