filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2500430769793532002	JRC_SS10614_Brain_20180131_31_A1_20x	P{VT029309-p65.AD}	P{VT032900-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS10614|JRC_SS10614	FlyLightRaw:SS10614|FlyLightRawSlideCode:20180131_31_A1|jrc_slide_code_api:20180131_31_A1	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180131_31_A1', age: 'Day 1-5'
20x-Brain-2500430769923555426	JRC_SS10614_Brain_20180131_31_A3_20x	P{VT029309-p65.AD}	P{VT032900-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS10614|JRC_SS10614	FlyLightRaw:SS10614|FlyLightRawSlideCode:20180131_31_A3|jrc_slide_code_api:20180131_31_A3	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180131_31_A3', age: 'Day 1-5'
20x-Brain-2500430769982275682	JRC_SS10614_Brain_20180131_31_A4_20x	P{VT029309-p65.AD}	P{VT032900-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS10614|JRC_SS10614	FlyLightRaw:SS10614|FlyLightRawSlideCode:20180131_31_A4|jrc_slide_code_api:20180131_31_A4	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180131_31_A4', age: 'Day 1-5'
20x-Brain-2500430770032607330	JRC_SS10614_Brain_20180131_31_A5_20x	P{VT029309-p65.AD}	P{VT032900-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS10614|JRC_SS10614	FlyLightRaw:SS10614|FlyLightRawSlideCode:20180131_31_A5|jrc_slide_code_api:20180131_31_A5	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180131_31_A5', age: 'Day 1-5'
20x-VNC-2500430769793532002	JRC_SS10614_VNC_20180131_31_A1_20x	P{VT029309-p65.AD}	P{VT032900-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS10614|JRC_SS10614	FlyLightRaw:SS10614|FlyLightRawSlideCode:20180131_31_A1|jrc_slide_code_api:20180131_31_A1	tile(s): 'ventral_nerve_cord', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180131_31_A1', age: 'Day 1-5'
20x-VNC-2500430769923555426	JRC_SS10614_VNC_20180131_31_A3_20x	P{VT029309-p65.AD}	P{VT032900-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS10614|JRC_SS10614	FlyLightRaw:SS10614|FlyLightRawSlideCode:20180131_31_A3|jrc_slide_code_api:20180131_31_A3	tile(s): 'ventral_nerve_cord', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180131_31_A3', age: 'Day 1-5'
