filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
63x-Brain-1958771106605170786	JRC_OL0047B_Brain_20131122_32_H1_63x	female organism|adult brain|P{R12E04-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20131122_32_H1|jrc_slide_code_api:20131122_32_H1	tile(s): 'left_dorsal, left_optic_lobe, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131122_32_H1', age: 'Adult'	expression pattern fragment
63x-Brain-1978637843060228194	JRC_OL0047B_Brain_20131125_32_A1_63x	female organism|adult brain|P{R12E04-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightSplit:OL0047B|FlyLightSplitSlideCode:20131125_32_A1|jrc_slide_code_api:20131125_32_A1|neuronbridge:OL0047B	tile(s): 'right_dorsal, right_optic_lobe, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131125_32_A1', age: 'Adult'	expression pattern fragment
63x-Brain-1978637845622947938	JRC_OL0047B_Brain_20131125_32_A4_63x	female organism|adult brain|P{R12E04-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20131125_32_A4|jrc_slide_code_api:20131125_32_A4	tile(s): 'right_dorsal, right_optic_lobe, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131125_32_A4', age: 'Adult'	expression pattern fragment
63x-Brain-1978637997494501474	JRC_OL0047B_Brain_20131126_32_A2_63x	female organism|adult brain|P{R12E04-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20131126_32_A2|jrc_slide_code_api:20131126_32_A2	tile(s): 'right_dorsal, right_optic_lobe, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131126_32_A2', age: 'Adult'	expression pattern fragment
63x-Brain-1978638002422808674	JRC_OL0047B_Brain_20131126_32_A6_63x	female organism|adult brain|P{R12E04-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20131126_32_A6|jrc_slide_code_api:20131126_32_A6	tile(s): 'left_dorsal, left_optic_lobe, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131126_32_A6', age: 'Adult'	expression pattern fragment
63x-Brain-1978638004108918882	JRC_OL0047B_Brain_20131126_32_A7_63x	female organism|adult brain|P{R12E04-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightSplit:OL0047B|FlyLightSplitSlideCode:20131126_32_A7|jrc_slide_code_api:20131126_32_A7|neuronbridge:OL0047B	tile(s): 'right_dorsal, right_optic_lobe, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131126_32_A7', age: 'Adult'	expression pattern fragment
63x-Brain-1974363204804935778	JRC_SS00810_Brain_20140114_32_B2_63x	female organism|adult brain|P{R55H05-GAL4.DBD} ∩ P{R28D05-p65.AD} expression pattern	JRC2018Unisex_c	SS00810|GMR_SS00810|JRC_SS00810	FlyLightRaw:SS00810|FlyLightRawSlideCode:20140114_32_B2|jrc_slide_code_api:20140114_32_B2	tile(s): 'left_optic_lobe, right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC', mounting protocol: 'DPX PBS Mounting', slide_code: '20140114_32_B2', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1973267193533562978	JRC_SS00810_Brain_20140124_19_D1_63x	female organism|adult brain|P{R55H05-GAL4.DBD} ∩ P{R28D05-p65.AD} expression pattern	JRC2018Unisex_c	SS00810|GMR_SS00810|JRC_SS00810	FlyLightSplit:SS00810|FlyLightSplitSlideCode:20140124_19_D1|jrc_slide_code_api:20140124_19_D1|neuronbridge:SS00810	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140124_19_D1', age: 'Adult'	expression pattern fragment
63x-Brain-1973267196901589090	JRC_SS00810_Brain_20140124_19_D5_63x	female organism|adult brain|P{R55H05-GAL4.DBD} ∩ P{R28D05-p65.AD} expression pattern	JRC2018Unisex_c	SS00810|GMR_SS00810|JRC_SS00810	FlyLightSplit:SS00810|FlyLightSplitSlideCode:20140124_19_D5|jrc_slide_code_api:20140124_19_D5|neuronbridge:SS00810	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140124_19_D5', age: 'Adult'	expression pattern fragment
63x-Brain-1973267199892127842	JRC_SS00810_Brain_20140124_19_D8_63x	female organism|adult brain|P{R55H05-GAL4.DBD} ∩ P{R28D05-p65.AD} expression pattern	JRC2018Unisex_c	SS00810|GMR_SS00810|JRC_SS00810	FlyLightRaw:SS00810|FlyLightRawSlideCode:20140124_19_D8|jrc_slide_code_api:20140124_19_D8	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140124_19_D8', age: 'Adult'	expression pattern fragment
