subject_external_db	subject_external_id	relation	object
catmaid_fafb	13619676	is_a	transmedullary neuron Tm5
catmaid_fafb	13622662	is_a	transmedullary neuron Tm5
catmaid_fafb	539764	is_a	lobula columnar neuron LC6
catmaid_fafb	3117027	is_a	lobula columnar neuron LC6
catmaid_fafb	3117105	is_a	lobula columnar neuron LC6
catmaid_fafb	3123624	is_a	lobula columnar neuron LC6
catmaid_fafb	3123735	is_a	lobula columnar neuron LC6
catmaid_fafb	3124354	is_a	lobula columnar neuron LC6
catmaid_fafb	3134863	is_a	lobula columnar neuron LC6
catmaid_fafb	3134883	is_a	lobula columnar neuron LC6
catmaid_fafb	3146029	is_a	lobula columnar neuron LC6
catmaid_fafb	3146045	is_a	lobula columnar neuron LC6
catmaid_fafb	3156632	is_a	lobula columnar neuron LC6
catmaid_fafb	3162746	is_a	lobula columnar neuron LC6
catmaid_fafb	3262993	is_a	lobula columnar neuron LC6
catmaid_fafb	3263692	is_a	lobula columnar neuron LC6
catmaid_fafb	3266730	is_a	lobula columnar neuron LC6
catmaid_fafb	3267027	is_a	lobula columnar neuron LC6
catmaid_fafb	3278824	is_a	lobula columnar neuron LC6
catmaid_fafb	3278852	is_a	lobula columnar neuron LC6
catmaid_fafb	3279578	is_a	lobula columnar neuron LC6
catmaid_fafb	3281665	is_a	lobula columnar neuron LC6
catmaid_fafb	3281672	is_a	lobula columnar neuron LC6
catmaid_fafb	3281819	is_a	lobula columnar neuron LC6
catmaid_fafb	3281836	is_a	lobula columnar neuron LC6
catmaid_fafb	3281843	is_a	lobula columnar neuron LC6
catmaid_fafb	3281862	is_a	lobula columnar neuron LC6
catmaid_fafb	3286685	is_a	lobula columnar neuron LC6
catmaid_fafb	3286884	is_a	lobula columnar neuron LC6
catmaid_fafb	3286896	is_a	lobula columnar neuron LC6
catmaid_fafb	3288702	is_a	lobula columnar neuron LC6
catmaid_fafb	3288722	is_a	lobula columnar neuron LC6
catmaid_fafb	3288771	is_a	lobula columnar neuron LC6
catmaid_fafb	3293968	is_a	lobula columnar neuron LC6
catmaid_fafb	3295252	is_a	lobula columnar neuron LC6
catmaid_fafb	3295771	is_a	lobula columnar neuron LC6
catmaid_fafb	3296807	is_a	lobula columnar neuron LC6
catmaid_fafb	3297266	is_a	lobula columnar neuron LC6
catmaid_fafb	3297443	is_a	lobula columnar neuron LC6
catmaid_fafb	3297579	is_a	lobula columnar neuron LC6
catmaid_fafb	3297605	is_a	lobula columnar neuron LC6
catmaid_fafb	3297637	is_a	lobula columnar neuron LC6
catmaid_fafb	3297737	is_a	lobula columnar neuron LC6
catmaid_fafb	3299073	is_a	lobula columnar neuron LC6
catmaid_fafb	3299079	is_a	lobula columnar neuron LC6
catmaid_fafb	3299136	is_a	lobula columnar neuron LC6
catmaid_fafb	3299153	is_a	lobula columnar neuron LC6
catmaid_fafb	3299161	is_a	lobula columnar neuron LC6
catmaid_fafb	3299167	is_a	lobula columnar neuron LC6
catmaid_fafb	3299328	is_a	lobula columnar neuron LC6
catmaid_fafb	3299403	is_a	lobula columnar neuron LC6
catmaid_fafb	3301787	is_a	lobula columnar neuron LC6
catmaid_fafb	3306595	is_a	lobula columnar neuron LC6
catmaid_fafb	3308694	is_a	lobula columnar neuron LC6
catmaid_fafb	3313419	is_a	lobula columnar neuron LC6
catmaid_fafb	3315681	is_a	lobula columnar neuron LC6
catmaid_fafb	3319475	is_a	lobula columnar neuron LC6
catmaid_fafb	3322741	is_a	lobula columnar neuron LC6
catmaid_fafb	3362091	is_a	lobula columnar neuron LC6
catmaid_fafb	3404718	is_a	lobula columnar neuron LC6
catmaid_fafb	3410854	is_a	lobula columnar neuron LC6
catmaid_fafb	3411049	is_a	lobula columnar neuron LC6
catmaid_fafb	3411072	is_a	lobula columnar neuron LC6
catmaid_fafb	3411154	is_a	lobula columnar neuron LC6
catmaid_fafb	3418941	is_a	lobula columnar neuron LC6
catmaid_fafb	5260930	is_a	lobula columnar neuron LC6
catmaid_fafb	5265509	is_a	lobula columnar neuron LC6
