subject_id	subject_name	DataSet	relation	object	Curator
VFB_00100502	CN-60 (L1EM:16868923)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100304	KC (L1EM:8509987)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100310	KC (L1EM:8765865)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100112	59a PN (L1EM:7864823)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100343	KC (L1EM:4229950)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100443	KC (L1EM:15939179)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100138	42b PN (L1EM:8245692)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100315	KC (L1EM:8792120)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100247	MBON-e2 (L1EM:8297018)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100436	KC (L1EM:15764960)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100413	KC (L1EM:14522124)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100284	KC (L1EM:8419602)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100473	KC (L1EM:16448934)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100416	KC (L1EM:14898295)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100300	KC (L1EM:8393981)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100520	Gustatory PN 1 (L1EM:17884299)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100364	KC (L1EM:9707941)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100238	Unknown PN 1 (L1EM:4876704)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100450	KC (L1EM:16053670)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100232	KC (L1EM:4412036)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100446	KC (L1EM:16017113)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100321	KC (L1EM:8891315)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100444	KC (L1EM:15995074)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100419	MBON-f1 (L1EM:15253921)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100267	KC (L1EM:7690945)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100442	KC (L1EM:15939130)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100426	KC (L1EM:15691114)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100244	KC (L1EM:5051342)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100283	KC (L1EM:8248706)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100136	82a PN (L1EM:8245146)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100518	KC (L1EM:17476964)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100298	KC (L1EM:8318678)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100461	KC (L1EM:16435965)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100374	KC (L1EM:9809626)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100236	KC (L1EM:4444354)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100225	MBON-h2 (L1EM:4230749)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100213	KC (L1EM:4134539)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100222	MBIN-e1 (L1EM:4235139)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100422	MBON-j1 (L1EM:15421363)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100389	CN-61 (L1EM:11017761)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100272	Unknown PN 2 (L1EM:8012953)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100299	MBIN-b1 (L1EM:8319311)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100105	45b PN (L1EM:7107433)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100115	83a PN (L1EM:7865767)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100109	45a PN (L1EM:7852250)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100492	KC (L1EM:16630385)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100200	KC (L1EM:3605630)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100325	KC (L1EM:8997281)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100460	KC (L1EM:16435406)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100370	KC (L1EM:9769559)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100376	KC (L1EM:9847388)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100303	KC (L1EM:8504660)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100146	30a PN (L1EM:8256186)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100268	KC (L1EM:7786053)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100287	KC (L1EM:8259192)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100498	MBON-b2 (L1EM:16782830)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100451	KC (L1EM:16054240)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100379	KC (L1EM:9983191)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100429	KC (L1EM:15721919)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100292	KC (L1EM:8262372)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100483	KC (L1EM:16627838)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100366	KC (L1EM:9741463)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100196	KC (L1EM:3497901)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100331	MBON-b2 (L1EM:9469519)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100406	Thermo PN 1 (L1EM:12948470)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100266	OAN-e1 (L1EM:7616956)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100198	KC (L1EM:3664102)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100415	KC (L1EM:14547259)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100377	KC (L1EM:9889095)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100256	DAN-i1 (L1EM:6611894)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100253	KC (L1EM:5937084)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100372	KC (L1EM:9782026)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100291	KC (L1EM:8262302)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100385	KC (L1EM:10259967)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100195	Multiglomerular PN 5 (L1EM:3450751)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100306	KC (L1EM:8559607)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100276	KC (L1EM:8066411)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100481	KC (L1EM:16625432)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100488	KC (L1EM:16629788)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100288	KC (L1EM:8259199)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100209	MBIN-e2 (L1EM:3890028)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100440	KC (L1EM:15828093)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100475	KC (L1EM:16448967)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100106	24a PN (L1EM:7198338)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100360	KC (L1EM:3565102)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100311	KC (L1EM:8766921)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100337	Thermo PN 1 (L1EM:7971031)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100143	22c PN (L1EM:8248631)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100144	1a PN (L1EM:8252067)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100349	KC (L1EM:5836387)	Eichler2017	part_of	larval nervous system	cp390
