subject_external_id	subject_id	subject_name	DataSet	subject_external_db	relation	object	Curator
3958234	VFB_00100070	94a & 94b ORN right (L1EM:3958234)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
16259595	VFB_00100177	67b PN (L1EM:16259595)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7542938	VFB_00100039	74a ORN left (L1EM:7542938)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7845346	VFB_00100110	63a PN (L1EM:7845346)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8021456	VFB_00100078	33a PN (L1EM:8021456)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
5090549	VFB_00100091	45b ORN left (L1EM:5090549)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7851153	VFB_00100111	82a PN (L1EM:7851153)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7843730	VFB_00100096	74a PN (L1EM:7843730)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
11279244	VFB_00100166	49a PN (L1EM:11279244)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8247451	VFB_00100142	45a PN (L1EM:8247451)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
6143930	VFB_00100097	MB2IN-182 (L1EM:6143930)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3806652	VFB_00100058	mPN (L1EM:3806652)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3592997	VFB_00100046	24a ORN left (L1EM:3592997)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8253413	VFB_00100145	45b PN (L1EM:8253413)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
4493199	VFB_00100084	13a PN (L1EM:4493199)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
6557581	VFB_00100101	MB2IN-185 (L1EM:6557581)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
10167078	VFB_00100159	MB2IN-194 (L1EM:10167078)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7873135	VFB_00100116	42b PN (L1EM:7873135)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3774568	VFB_00100054	82a ORN left (L1EM:3774568)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3694515	VFB_00100047	47a & 33b ORN left (L1EM:3694515)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
2568465	VFB_00100027	MB2IN-194 (L1EM:2568465)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
12225666	VFB_00100168	FFN-21 (L1EM:12225666)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
4247099	VFB_00100079	choosy 2 right (L1EM:4247099)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
5291791	VFB_00100095	picky 0 left (L1EM:5291791)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3806573	VFB_00100057	picky 2 right (L1EM:3806573)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
4679139	VFB_00100086	mPN iACT A2 (L1EM:4679139)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7916593	VFB_00100117	30a PN (L1EM:7916593)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
11051276	VFB_00100164	picky 3 right (L1EM:11051276)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
4651929	VFB_00100085	94a&94b PN (L1EM:4651929)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3547397	VFB_00100045	83a ORN left (L1EM:3547397)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3736500	VFB_00100051	mPN (L1EM:3736500)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
13803032	VFB_00100171	CN-51 (L1EM:13803032)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
6791927	VFB_00100036	67b ORN left (L1EM:6791927)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3865952	VFB_00100064	24a ORN right (L1EM:3865952)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
14517691	VFB_00100175	MB2ON-221 (L1EM:14517691)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3885215	VFB_00100066	74a ORN right (L1EM:3885215)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
6340439	VFB_00100098	59a ORN left (L1EM:6340439)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3840345	VFB_00100062	35a ORN right (L1EM:3840345)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8198513	VFB_00100129	broad D2 right (L1EM:8198513)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
2584838	VFB_00100030	30a ORN right (L1EM:2584838)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
13849557	VFB_00100172	MB2IN-182 (L1EM:13849557)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3813487	VFB_00100059	OAN-a2 (L1EM:3813487)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
10555409	VFB_00100160	picky 4 left (L1EM:10555409)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3410499	VFB_00100040	42b ORN left (L1EM:3410499)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3708875	VFB_00100048	33a ORN left (L1EM:3708875)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8199671	VFB_00100130	picky 0 right (L1EM:8199671)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
4327684	VFB_00100081	FFN-21 (L1EM:4327684)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8399890	VFB_00100102	94a&94b PN (L1EM:8399890)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3486381	VFB_00100041	42a PN (L1EM:3486381)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
2608843	VFB_00100031	42b ORN right (L1EM:2608843)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3712893	VFB_00100049	Multiglomerular PN 2 (L1EM:3712893)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7941642	VFB_00100122	broad D2 left (L1EM:7941642)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3464773	VFB_00100038	42a ORN left (L1EM:3464773)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
17068730	VFB_00100183	OAN-a1 (L1EM:17068730)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8140109	VFB_00100125	74a PN (L1EM:8140109)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
18598859	VFB_00102efn	Giant-step right (L1EM:18598859)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3465659	VFB_00100093	35a ORN left (L1EM:3465659)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8245869	VFB_00100139	24a PN (L1EM:8245869)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3768025	VFB_00100052	30a ORN left (L1EM:3768025)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8102935	VFB_00100124	picky 1 left (L1EM:8102935)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7934904	VFB_00100118	35a PN (L1EM:7934904)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
17545695	VFB_00100184	mPN (L1EM:17545695)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8198238	VFB_00100126	MB2IN-184 (L1EM:8198238)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
11105182	VFB_00100165	mPN (L1EM:11105182)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8198317	VFB_00100127	broad T1 right (L1EM:8198317)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3716797	VFB_00100050	45a ORN left (L1EM:3716797)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8243455	VFB_00100132	83a PN (L1EM:8243455)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
16795838	VFB_00100182	Multiglomerular PN 1 (L1EM:16795838)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8245014	VFB_00100135	59a PN (L1EM:8245014)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
9589146	VFB_00100156	MB2ON-257 (L1EM:9589146)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
3450442	VFB_00100037	mPN iACT B2 (L1EM:3450442)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8509534	VFB_00100151	MB2IN-212 (L1EM:8509534)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8704079	VFB_00100152	mPN iACT B3 (L1EM:8704079)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
16795524	VFB_00100181	Multiglomerular PN 1 (L1EM:16795524)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
11543212	VFB_00100167	Multiglomerular PN 2 (L1EM:11543212)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8231264	VFB_00100131	choosy 1 right (L1EM:8231264)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
7092417	VFB_00100104	47a&33b PN (L1EM:7092417)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
8244723	VFB_00100133	42a PN (L1EM:8244723)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
10831005	VFB_00100161	keystone right (L1EM:10831005)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
16515871	VFB_00100178	MB2IN-212 (L1EM:16515871)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
10865025	VFB_00100162	FFN-39 (L1EM:10865025)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
14437742	VFB_00100174	mPN (L1EM:14437742)	Berck2016	catmaid_l1em	part_of	larval nervous system	cp390
