subject_id	subject_name	DataSet	relation	object	Curator
VFB_00100869	AF4: TOH right; Large Spider Neuron right (L1EM:13429045)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100767	hugin-PC right 1 (L1EM:3315001)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100784	DH44 2 left (L1EM:4400767)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100796	T1l Ascending into PC_left (L1EM:5378683)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100771	hugin-VNC right 2 (L1EM:3594705)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100840	hugin-PC left 3 (L1EM:9805520)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100800	Coaster (NPF) 2 right (L1EM:5500958)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100906	A26f_a2r (L1EM:18520222)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100742	hugin-PH right 2 (L1EM:2810998)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100739	MB2IN-199 (L1EM:2369444)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100865	IPC 3 left (L1EM:12634154)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100839	hugin-PC left 2 (L1EM:9796597)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100750	A01?_a4r (L1EM:2622540)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100733	_IPC 2 (L1EM:2852273)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100859	Midline Projection Neuron  - paired with #7340664 (L1EM:11291634)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100736	hugin-PH left 2 (L1EM:2606279)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100805	T1l asc contra 01 (L1EM:5614978)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100790	PaN Hugin Input 6 - paired with 1 - gap crossings unfinished (L1EM:4641120)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100826	A01?_a4l (L1EM:9319255)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100894	AN-R-Sens-B1-AVa-26 (L1EM:15575327)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100764	MB2IN-150 (L1EM:3276003)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100844	AN-L-Sens-B1-ACa-13 (L1EM:9838294)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100852	DPMm1 Brain descending into VNC left (L1EM:10716080)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100744	AF5: Short-presynaptic-D-1R (L1EM:2597151)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100833	hugin-PC right 3 (L1EM:9748579)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100793	MBE - Input of Hugin RG Candidates right 1 - paired with #5688091 (L1EM:5038920)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100878	IPC 4 right (L1EM:15202263)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100812	neuron - paired with #2619764 (L1EM:6796532)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100868	neuron 12944430 with a soma (L1EM:12944429)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100832	AN-R-Sens-B1-AVa-18 (L1EM:9748269)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100791	A26f_a3l (L1EM:4780447)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100779	_WS (L1EM:3946432)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100895	AN-L-Sens-B1-ACa-08 (L1EM:15769419)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100781	MB2ON-151 (L1EM:4284106)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100881	AN-R-Sens-B2-AVa-24 (PPS mechano) (L1EM:15532105)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100729	AN-L-Sens-B2-ACp-19 (L1EM:1706716)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100727	AN-L-Sens-B1-AVa-20 (L1EM:1429969)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100877	A09e_a3 (L1EM:14795310)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100871	DH44 3 right (L1EM:13535387)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100730	A26f_a3r (L1EM:1711076)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100798	MB2ON-214 (L1EM:5404887)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100896	AN-L-Sens-B1-AVa-19 (L1EM:15769680)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100867	post B5 17 r (L1EM:12920745)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100850	_IPC 2 (L1EM:10459723)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100751	neuron 2632169 (L1EM:2632168)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100766	hugin-PC right 2 (L1EM:3299767)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100846	T1r asc contra 01 (L1EM:9935752)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100818	DPMpl12 Brain into SEZ left (L1EM:7338309)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100876	A09e_a3 (L1EM:14728550)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100908	T1r asc contra 02 (L1EM:19912140)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100726	AN-L-Sens-B1-AVa-22 (L1EM:1428271)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100884	AN-R-Sens-B1-AVa-21 (L1EM:15543068)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100757	SEZ local interneuron (L1EM:2815572)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100889	AN-R-Sens-B1-AVa-25 (L1EM:15572414)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100722	AN-L-Sens-B1-ACa-05 (L1EM:1398253)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100749	Projection Neuron right - Type I - paired with #8010889 (L1EM:2622502)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100883	AN-R-Sens-B2-ACp-19 (L1EM:15541976)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100851	DH44 3 left (L1EM:10563755)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100792	hugin-RG right 1 (L1EM:5038703)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100745	hugin-VNC left 2 (L1EM:2613532)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100725	AN-L-Sens-B1-AVa-16 (L1EM:1414206)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100822	v\'td_a2l (Abdominal Sensory) (L1EM:8005609)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100775	Interneuron W right - Inputs from SE0 Serotonin - paired with #9787565 (L1EM:3613276)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100806	hugin-RG left 2 (L1EM:5615961)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100765	IPC 5 left (L1EM:3281684)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100732	IPC 7 right (L1EM:2355126)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100861	A00g_t1 (L1EM:11734960)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100849	DH44 1 left (L1EM:10418394)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100803	A26x_a4r (L1EM:5607156)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100882	AN-R-Sens-B2-ACp-02 (L1EM:15541944)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100804	RG Hugin Input right -> paired with #7381964? Check gap crossings (best match atm) (L1EM:5613144)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100815	MB2ON-149 (L1EM:7136254)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100886	AN-R-Sens-B1-AVa-24 (L1EM:15564706)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100778	v\'td_a3l (L1EM:3915835)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100740	IPC 6 right (L1EM:2357110)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100827	A01?_a8r (L1EM:9563254)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100770	IPC 5 right (L1EM:3561724)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100864	A06?_a1l (L1EM:12042430)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100768	FFN-18 (L1EM:3420915)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100816	Medial Unpaired T3? (L1EM:7165165)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100870	IPC 1 right (L1EM:13535380)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100843	v\'td_a4l (Abdominal Sensory) (L1EM:9835169)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100907	MB2IN-202 (L1EM:19120853)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100755	Pan Hugin Input 1 - paired with 6 (L1EM:2815283)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100746	hugin-VNC left 1 (L1EM:2613540)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100821	MB2IN-150 (L1EM:7557604)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100853	DPMm1 Brain descending into VNC 2 left (L1EM:10728318)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100836	Interneuron W left - Inputs from SE0 Serotonin - paired with #3613276 (L1EM:9787565)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100752	AN-R-Sens-B1-ACa-02 (L1EM:2340336)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100728	AN-L-Sens-B1-AVa-21 (L1EM:1435466)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100717	AN-L-Sens-B1-ACa-10 (L1EM:40152)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100825	A26f_a2l (L1EM:8748462)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100738	DH44 1 right (L1EM:2260755)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100842	hugin-PC left 4 (L1EM:9813902)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100820	Midline Projection Neuron _ a3l (L1EM:7340664)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100780	A26g_a2l (L1EM:4179669)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100802	hugin-RG right 2 (L1EM:5601924)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100734	AN-R-Sens-B1-ACa-01 (L1EM:2456826)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100879	MB2ON-217 (L1EM:15242799)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100794	T1r Ascending into PC_right (L1EM:5311299)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100801	T1l descending  (L1EM:5644800)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100741	hugin-PH right 1 (L1EM:2811369)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100735	IPC 3 right (L1EM:2283495)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100819	v\'td_a6l (Abdominal Sensory) (L1EM:7340629)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100809	A23f2 (= Pre-goro9)_a3r (L1EM:5860970)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100841	MB2ON-152 (L1EM:9805588)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100899	AN-L-Sens-B2-ACp-20 (L1EM:15995929)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100860	A01?_a8l (L1EM:11517136)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100901	AN-L-Sens-B2-AVa-25 (PPS mechano) (L1EM:15998753)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100887	AN-R-Sens-B1-AVa-23 (L1EM:15564782)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100718	SOG Neuron into Thoracic - gap crossing unfinished (L1EM:864517)	Schlegel2016	part_of	larval nervous system	cp390
VFB_00100723	AN-L-Sens-B1-ACa-09 (L1EM:1405493)	Schlegel2016	part_of	larval nervous system	cp390
