subject_id	subject_name	DataSet	relation	object	Curator
VFB_00100644	A02m_a1l Pseudolooper-3 (L1EM:4778439)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102161	A03EGB_a2r (EGHBAL) (L1EM:4848300)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102254	A03xKT_a1r (L1EM:15290305)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102279	T01d1_t3l (L1EM:4104476)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102177	a03d/e_a1l (L1EM:6570401)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102230	MN2 ISN(U3-NB7-1?)_a1r (L1EM:14048287)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102166	A18a_a1r  (L1EM:4991402)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102158	A01j_a1r (L1EM:4789092)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102244	MN14 RP1_a1r (L1EM:14206438)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101129	A01d3_a1r (L1EM:17872154)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102138	A06x1_a1r (L1EM:4478328)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102237	MN3 (ISN U4 DA3 NB7-1?)_a1l  (L1EM:14088149)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100967	A02j_a3l (L1EM:16274373)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101472	MN18 (ISN DT1)_a1r (L1EM:6970942)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102173	A19l_a1l (L1EM:5358138)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102172	A14a_a1r (L1EM:5298032)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102195	A27l_a1l (L1EM:10219170)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102248	A01d3_t3l (T01d3) (L1EM:14826752)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102211	A31b_a1l  (L1EM:12705004)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102168	A18j_a1l (L1EM:5078760)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102268	A06l_a1r (Saaghi-1) (L1EM:17435371)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100024	T01d1_t3r (L1EM:10185585)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102232	MN28 ISN_a1r (L1EM:14048876)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102277	A02f_a1l  (L1EM:4071032)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102243	MN15/16 VO4/5 (NB7-1? ISN)_a1l (L1EM:14203725)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102228	MN10 U2_a1r (L1EM:14047760)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102251	A02g_a1l (L1EM:14866842)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102222	MNISNb/d-Is RP5_a1l (L1EM:14044614)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101471	MN21/22 (RF:LT1/LT2) LT2_a1l (L1EM:6467481)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102196	A27h_a1l (L1EM:10223572)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102272	A18b2_a1l (L1EM:18425292)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102252	DLN2_a1r  (L1EM:15094230)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102269	A27j_a1l (L1EM:17904627)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102204	A06a_a1l (L1EM:10858401)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102106	A03a5_a1l (L1EM:5904833)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102178	A02b_a1l  (L1EM:6578062)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100023	A03g_a1l (L1EM:5309932)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102239	MN30 RP4_a1l (L1EM:14194234)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101462	MN27 (SN MN VA2)_a1l (L1EM:4326520)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102256	A31k_a1l (L1EM:15571023)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102149	T01d2_t3r (L1EM:4584506)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101481	Neuron 20725668_fragment (L1EM:12825902)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102113	A02i_a1l (L1EM:2798040)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102163	A10e_a2r  (L1EM:4935973)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101009	A08e1_a1l  (L1EM:7876385)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102153	A03a1_a1l (pre dMNs)  (L1EM:4728865)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102197	A01x2_a1r  (L1EM:10312570)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102225	MN12-III (ISN VL1 V-MN NB5-2)_a1r (L1EM:14046720)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101075	A09l_a1r (Down-and-back-1) (L1EM:4102844)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102125	A01c1_a1l (L1EM:4113533)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101107	A01d3_a1l (L1EM:3995976)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102209	A03a3_a1r (pre dMNs) (L1EM:12683525)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102312	MN15/16/17 VO4–6 (NB7-1? )_a1r (L1EM:14045489)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102188	A31b_a1r  (L1EM:8899200)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101476	MN1 aCC_a1l (L1EM:10649843)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102261	A03a6_a1r (L1EM:16257962)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102216	A31k_a1r (L1EM:12944478)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102116	A06a_a1r (L1EM:4034528)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102126	A27k_a2r (L1EM:4113612)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102120	A18b2_a1r (L1EM:4070588)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100663	A10a_a1r Chair-1 (L1EM:5690362)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102260	A03xKT_a1l  (L1EM:16240665)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101013	A08e1_a1r (L1EM:8198957)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102199	A27l_a1r (L1EM:10499711)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100955	A05a_a1l (L1EM:13522678)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102180	A06c_a1r (L1EM:7280270)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102136	A06f_a1l (Saaghi-2) (L1EM:4386719)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100921	A02j_a3r (L1EM:7926496)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102103	A02n_a1l Pseudolooper-4 (L1EM:3546835)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102229	MN4 (ISN U5 NB7-1?)_a1r (L1EM:14047945)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102167	A02i_a1r (L1EM:5057361)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102205	A06e_t3r (Saaghi-3) (L1EM:11065546)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102181	DLN2_a1l (L1EM:7867016)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102219	MNISN-Is RP2_a1l (L1EM:13058240)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101406	A27k_a2l (L1EM:4038808)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102265	A18j_a1r (L1EM:16690920)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101574	A06l_a1l (Saaghi-1) (L1EM:18418512)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102240	MN13 ISN MN-VL2_a1r (L1EM:14194703)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100620	A02n_a1r Pseudolooper-4 (L1EM:2637812)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101464	MN26 (SN MN VA1)_a1r (L1EM:4397287)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102198	A27h_a1r (L1EM:10398171)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102160	A01x2_t3r (T01x2) (L1EM:4840830)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102270	A02g_a1r (L1EM:18145093)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100635	A03o_a1l (L1EM:4302562)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102200	A18a_a1l  (L1EM:10642320)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102236	MN4 (ISN U5 NB7-1?)_a1l (L1EM:14087339)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102220	A26f_a1l (L1EM:13258642)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102147	A06x1_a1l (L1EM:4542822)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102111	MN13 ISN MN-VL2_a1l  (L1EM:19111930)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102207	A06f_a1r (Saaghi-2) (L1EM:12036009)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102105	A03a5_a1r (L1EM:5297998)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102144	A10e_a2l (L1EM:4541202)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102266	MN21/22 (RF:LT1/LT2) LT2_a1r   (L1EM:16713121)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101411	A18b_a1r (L1EM:4727546)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102208	A01x2_t3l (T01x2) (L1EM:12096730)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101466	MN26 (SN MN VA1)_a1l (L1EM:4524871)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102253	A02b_a1r  (L1EM:15233041)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102210	A03a3_a1l (pre dMNs)  (L1EM:12704772)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102182	A27n_a1l (L1EM:7934159)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102217	A02f_a1r (L1EM:12953345)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102189	A01x3_a1l (L1EM:9544992)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102156	A01d3_t3r (T01d3) (L1EM:4731383)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102191	A27j_a1r (L1EM:10015769)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101011	A08e2_a1r  (L1EM:8234099)	Zarin2019	part_of	larval nervous system	cp390
VFB_00100916	A01x3_a1r (L1EM:6811349)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102257	MN25 (TN)_a2r (L1EM:16080562)	Zarin2019	part_of	larval nervous system	cp390
VFB_00102151	A07f2_a1r (marathon) (L1EM:4725907)	Zarin2019	part_of	larval nervous system	cp390
VFB_00101392	MN22/23 (RF:LT2/LT3) LT1_a1l (L1EM:4042315)	Zarin2019	part_of	larval nervous system	cp390
