subject_external_db	subject_external_id	relation	object
catmaid_fafb	7179579	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7256298	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	7349219	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7349238	is_a	bitter-sensing neuron of labellar taste bristle
catmaid_fafb	7349285	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7432034	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7438474	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	7451040	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7456677	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7468835	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7471728	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7471829	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7474052	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	7479777	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7485475	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	7487871	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7575588	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	7708435	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7716995	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	7723218	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7723244	is_a	low salt-sensing neuron of labellar taste bristle
catmaid_fafb	7724239	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	7753061	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7757554	is_a	bitter-sensing neuron of labellar taste bristle
catmaid_fafb	7759395	is_a	low salt-sensing neuron of labellar taste bristle
catmaid_fafb	7759742	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7759923	is_a	bitter-sensing neuron of labellar taste bristle
catmaid_fafb	7773850	is_a	low salt-sensing neuron of labellar taste bristle
catmaid_fafb	7774114	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7774393	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7774674	is_a	bitter-sensing neuron of labellar taste bristle
catmaid_fafb	7789606	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7789717	is_a	bitter-sensing neuron of labellar taste bristle
catmaid_fafb	7789757	is_a	low salt-sensing neuron of labellar taste bristle
catmaid_fafb	7789762	is_a	low salt-sensing neuron of labellar taste bristle
catmaid_fafb	7793752	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	7796688	is_a	low salt-sensing neuron of labellar taste bristle
catmaid_fafb	7802087	is_a	low salt-sensing neuron of labellar taste bristle
catmaid_fafb	7881737	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	8210748	is_a	low salt-sensing neuron of labellar taste bristle
catmaid_fafb	9016928	is_a	sugar-sensing neuron of labellar taste bristle
catmaid_fafb	9235133	is_a	water-sensing neuron of labellar taste bristle
catmaid_fafb	9348643	is_a	bitter-sensing neuron of labellar taste bristle
catmaid_fafb	9391836	is_a	bitter-sensing neuron of labellar taste bristle
catmaid_fafb	10154803	is_a	gustatory receptor neuron of the labellum
catmaid_fafb	10223339	is_a	gustatory receptor neuron of the labellum
catmaid_fafb	10223376	is_a	gustatory receptor neuron of the labellum
catmaid_fafb	10223392	is_a	gustatory receptor neuron of the labellum
