subject_id	subject_name	object	relation	hemilineage_FBbt_id	hemilineage_FBbt_name	subject_external_db	pub	comment
VFB_00108yq4	BANC_888:720575941664461948	BAmd1 Notch ON hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yqr	BANC_888:720575941664639612	BAmd1 Notch ON hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yr4	BANC_888:720575941664700540	CP1 ventral hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108ys8	BANC_888:720575941664889468	BLD1 posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yt0	BANC_888:720575941665054332	BLAd2 ventral hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104tte	BANC_888:720575941666271987	DALcm1 Notch ON hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104ttv	BANC_888:720575941666387187	DALcl1 Notch ON hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104tud	BANC_888:720575941666597107	DPLal2 dorsal hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yv7	BANC_888:720575941666761715	BLVp1 posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104tvh	BANC_888:720575941667014131	DALl2 medial hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104tvm	BANC_888:720575941667028979	CM4 ventral hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104tvw	BANC_888:720575941667080947	BAlc Notch OFF hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yvf	BANC_888:720575941667096307	DALcm1 Notch OFF hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104tyb	BANC_888:720575941667615219	BAlc Notch ON hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104tzt	BANC_888:720575941667951537	BAlp2 posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u0f	BANC_888:720575941668034993	DPLpv posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108ywh	BANC_888:720575941668086515	BLVp2 anterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108ywo	BANC_888:720575941668186099	DPLpv posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108ywv	BANC_888:720575941668247795	BLAvm posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yww	BANC_888:720575941668248563	DPLp2 anterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u2p	BANC_888:720575941668398579	CM4 ventral hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yxc	BANC_888:720575941668422643	DALl2 medial hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u36	BANC_888:720575941668462067	DPLl2 anterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u3l	BANC_888:720575941668520947	BLVp1 posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u3n	BANC_888:720575941668521715	DALl2 medial hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u3v	BANC_888:720575941668549107	DALl2 lateral hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yxi	BANC_888:720575941668584691	CM4 dorsal hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u4g	BANC_888:720575941668587697	DPLpv posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u4p	BANC_888:720575941668601075	DPLpv anterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00108yxm	BANC_888:720575941668610547	BAmd1 Notch OFF hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u50	BANC_888:720575941668618483	CP1 dorsal hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u5u	BANC_888:720575941668771761	BAmv1 Notch ON hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u7h	BANC_888:720575941669097137	DPLl2 posterior hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
VFB_00104u7o	BANC_888:720575941669120423	BAlc Notch OFF hemilineage neuron	is_a			BANC888	doi:10.1038/s41586-026-10735-w	BANC_v888 260702
