subject_id	object	pub	relation	comment	subject_name
VFB_fw000278	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.40 (FlyWire:720575940640039040)
VFB_fw000281	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.7 (FlyWire:720575940612869269)
VFB_fw000340	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.28 (FlyWire:720575940625784153)
VFB_fw000417	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.7 (FlyWire:720575940621529435)
VFB_fw000420	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.LH.11 (FlyWire:720575940618865112)
VFB_fw000465	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.41 (FlyWire:720575940623260201)
VFB_fw000469	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.36 (FlyWire:720575940617244347)
VFB_fw000498	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.1282 (FlyWire:720575940627419676)
VFB_fw000532	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.LH.31 (FlyWire:720575940617917760)
VFB_fw000586	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.1930 (FlyWire:720575940611254681)
VFB_fw000587	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	PRW.448 (FlyWire:720575940623011845)
VFB_fw000596	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.1990 (FlyWire:720575940624064295)
VFB_fw000598	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	PRW.100 (FlyWire:720575940635861146)
VFB_fw000600	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.2017 (FlyWire:720575940631884883)
VFB_fw000759	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.951 (FlyWire:720575940624342825)
VFB_fw000885	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.887 (FlyWire:720575940615323298)
VFB_fw000924	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	MB_CA.4 (FlyWire:720575940621059137)
VFB_fw001052	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.LH.24 (FlyWire:720575940608970197)
VFB_fw001059	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.964 (FlyWire:720575940627366675)
VFB_fw001325	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	NO_CONS.427 (FlyWire:720575940614107298)
VFB_fw001332	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.1544 (FlyWire:720575940628363820)
VFB_fw001492	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.VES.2 (FlyWire:720575940636343147)
VFB_fw001816	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	PLP.SPS.12 (FlyWire:720575940627728149)
VFB_fw001862	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.122 (FlyWire:720575940628125715)
VFB_fw002021	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.11 (FlyWire:720575940640942837)
VFB_fw000042	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	PRW.360 (FlyWire:720575940604934502)
VFB_fw002428	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.107 (FlyWire:720575940611905177)
VFB_fw002623	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.691 (FlyWire:720575940614909506)
VFB_fw000400	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.6 (FlyWire:720575940623636701)
VFB_fw002685	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.89 (FlyWire:720575940636479668)
VFB_fw003009	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.1174 (FlyWire:720575940624378556)
VFB_fw003278	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.107 (FlyWire:720575940645057828)
VFB_fw003420	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.4208 (FlyWire:720575940608078347)
VFB_fw003761	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.44 (FlyWire:720575940640971995)
VFB_fw003776	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.SPS.4 (FlyWire:720575940635952782)
VFB_fw003835	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.ICL.12 (FlyWire:720575940640111568)
VFB_fw003866	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.AL.3 (FlyWire:720575940627582724)
VFB_fw003912	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.SMP.5 (FlyWire:720575940631742381)
VFB_fw002899	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.WED.13 (FlyWire:720575940632607948)
VFB_fw004322	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.771 (FlyWire:720575940611772083)
VFB_fw004586	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.24 (FlyWire:720575940627042064)
VFB_fw004736	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FLA.150 (FlyWire:720575940628756951)
VFB_fw004749	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.574 (FlyWire:720575940624675988)
VFB_fw002538	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.111 (FlyWire:720575940612937073)
VFB_fw005108	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.53 (FlyWire:720575940623358099)
VFB_fw005746	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.7 (FlyWire:720575940611090244)
VFB_fw005819	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.147 (FlyWire:720575940611981029)
VFB_fw002967	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.6 (FlyWire:720575940611079236)
VFB_fw005927	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.1248 (FlyWire:720575940611697394)
VFB_fw006288	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.SLP.14 (FlyWire:720575940631262506)
VFB_fw006423	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.537 (FlyWire:720575940621354736)
VFB_fw006689	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.1484 (FlyWire:720575940643539566)
VFB_fw006730	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SPS.SMP.1 (FlyWire:720575940615160239)
VFB_fw006908	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	PRW.440 (FlyWire:720575940624606502)
VFB_fw007026	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.984 (FlyWire:720575940626179614)
VFB_fw007043	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.LH.1 (FlyWire:720575940609460491)
VFB_fw007404	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.LH.1 (FlyWire:720575940648564612)
VFB_fw007408	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.990 (FlyWire:720575940635608312)
VFB_fw007463	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.356 (FlyWire:720575940628705271)
VFB_fw007662	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.SMP.4 (FlyWire:720575940639512192)
VFB_fw007725	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.1 (FlyWire:720575940618308825)
VFB_fw007748	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.200 (FlyWire:720575940634407520)
VFB_fw002735	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.532 (FlyWire:720575940630649448)
VFB_fw007753	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.15 (FlyWire:720575940630549370)
VFB_fw007872	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SLP.1 (FlyWire:720575940623636957)
VFB_fw007908	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.4 (FlyWire:720575940614137809)
VFB_fw007929	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	IPS.PLP.2 (FlyWire:720575940620971174)
VFB_fw008114	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.GA.3 (FlyWire:720575940620552308)
VFB_fw008154	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	NO.IPS.4 (FlyWire:720575940631537735)
VFB_fw008391	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.IPS.10 (FlyWire:720575940614815199)
VFB_fw008395	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.SPS.14 (FlyWire:720575940634257890)
VFB_fw008608	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.536 (FlyWire:720575940640002256)
VFB_fw008701	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.27 (FlyWire:720575940616079035)
VFB_fw008702	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.357 (FlyWire:720575940625875402)
VFB_fw008720	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.PLP.1 (FlyWire:720575940628609579)
VFB_fw009188	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.2 (FlyWire:720575940636489140)
VFB_fw009349	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.1716 (FlyWire:720575940623081400)
VFB_fw009530	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	PLP.178 (FlyWire:720575940632742225)
VFB_fw009561	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.477 (FlyWire:720575940616298171)
VFB_fw009715	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.371 (FlyWire:720575940631693354)
VFB_fw009722	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.363 (FlyWire:720575940648188548)
VFB_fw009878	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.723 (FlyWire:720575940614186449)
VFB_fw009999	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.74 (FlyWire:720575940644968302)
VFB_fw010058	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.585 (FlyWire:720575940622154266)
VFB_fw010104	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.896 (FlyWire:720575940636308075)
VFB_fw010127	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.188 (FlyWire:720575940621768385)
VFB_fw010262	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LAL.GNG.9 (FlyWire:720575940610236514)
VFB_fw010291	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.VES.17 (FlyWire:720575940633992346)
VFB_fw011759	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.ICL.42 (FlyWire:720575940623004748)
VFB_fw012050	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.174 (FlyWire:720575940650785401)
VFB_fw012059	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.1192 (FlyWire:720575940615043112)
VFB_fw012807	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.383 (FlyWire:720575940622066390)
VFB_fw012855	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.480 (FlyWire:720575940632029496)
VFB_fw012926	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.SLP.34 (FlyWire:720575940613429811)
VFB_fw012950	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	VES.GNG.10 (FlyWire:720575940629240263)
VFB_fw013008	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.116 (FlyWire:720575940625653223)
VFB_fw013282	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.VES.14 (FlyWire:720575940628417280)
VFB_fw013667	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.ICL.16 (FlyWire:720575940628646160)
VFB_fw014274	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	NO_CONS.2608 (FlyWire:720575940635261838)
VFB_fw016112	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	IPS.108 (FlyWire:720575940608770313)
VFB_fw004425	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.3 (FlyWire:720575940639278399)
VFB_fw019780	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.2 (FlyWire:720575940615101747)
VFB_fw020958	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	VES.GNG.11 (FlyWire:720575940622633716)
VFB_fw020965	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.GNG.4 (FlyWire:720575940628493415)
VFB_fw021216	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FLA.140 (FlyWire:720575940623401703)
VFB_fw022472	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.123 (FlyWire:720575940632463890)
VFB_fw023425	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	PRW.SMP.1 (FlyWire:720575940610708430)
VFB_fw023744	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.6 (FlyWire:720575940619863125)
VFB_fw026187	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	NO_CONS.218 (FlyWire:720575940610467682)
VFB_fw027330	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FLA.152 (FlyWire:720575940644562286)
VFB_fw027937	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.MB_CA.9 (FlyWire:720575940623528925)
VFB_fw028051	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LAL.498 (FlyWire:720575940625824999)
VFB_fw029019	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FLA.139 (FlyWire:720575940629938895)
VFB_fw029704	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.14 (FlyWire:720575940620057758)
VFB_fw030317	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FLA.144 (FlyWire:720575940631570380)
VFB_fw030407	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	IPS.78 (FlyWire:720575940611965593)
VFB_fw030431	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	NO_CONS.2778 (FlyWire:720575940638274688)
VFB_fw030602	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.FLA.99 (FlyWire:720575940610698931)
VFB_fw031112	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.372 (FlyWire:720575940636924479)
VFB_fw031126	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.235 (FlyWire:720575940621782381)
VFB_fw031177	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SMP.1267 (FlyWire:720575940624181256)
VFB_fw031238	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.FB.5 (FlyWire:720575940619845547)
VFB_fw031270	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FLA.149 (FlyWire:720575940610733797)
VFB_fw031802	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.VES.19 (FlyWire:720575940627002776)
VFB_fw031805	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.325 (FlyWire:720575940608716809)
VFB_fw032204	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	NO.IPS.3 (FlyWire:720575940627048847)
VFB_fw032245	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.282 (FlyWire:720575940627159498)
VFB_fw032360	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LAL.491 (FlyWire:720575940634338515)
VFB_fw032419	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	WED.IPS.3 (FlyWire:720575940639268771)
VFB_fw032499	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.59 (FlyWire:720575940607446281)
VFB_fw032723	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.956 (FlyWire:720575940636029807)
VFB_fw032834	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.182 (FlyWire:720575940623199070)
VFB_fw033038	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.SPS.13 (FlyWire:720575940621335167)
VFB_fw033052	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.31 (FlyWire:720575940605583136)
VFB_fw033141	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	CRE.71 (FlyWire:720575940631626491)
VFB_fw033145	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.27 (FlyWire:720575940628785468)
VFB_fw033170	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LAL.FB.5 (FlyWire:720575940622760682)
VFB_fw033199	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.SAD.5 (FlyWire:720575940638745141)
VFB_fw033211	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.116 (FlyWire:720575940651804918)
VFB_fw033214	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LAL.GNG.7 (FlyWire:720575940616026939)
VFB_fw033226	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LAL.GNG.12 (FlyWire:720575940640331472)
VFB_fw033272	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	EB.354 (FlyWire:720575940624323475)
VFB_fw033328	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	NO.IPS.1 (FlyWire:720575940645909300)
VFB_fw033500	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.49 (FlyWire:720575940608140380)
VFB_fw033539	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	NO.IPS.2 (FlyWire:720575940621854563)
VFB_fw033605	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.507 (FlyWire:720575940623620425)
VFB_fw033667	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.471 (FlyWire:720575940632376899)
VFB_fw033672	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AL.LH.37 (FlyWire:720575940617343316)
VFB_fw033674	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FLA.133 (FlyWire:720575940620595393)
VFB_fw033705	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	LH.PLP.2 (FlyWire:720575940605029036)
VFB_fw033732	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.42 (FlyWire:720575940615612066)
VFB_fw033769	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SLP.4 (FlyWire:720575940629131772)
VFB_fw033808	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.VES.24 (FlyWire:720575940638201919)
VFB_fw033826	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.380 (FlyWire:720575940613871527)
VFB_fw033878	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.134 (FlyWire:720575940649213049)
VFB_fw033919	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.86 (FlyWire:720575940627828552)
VFB_fw033942	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SLP.3 (FlyWire:720575940615886534)
VFB_fw033996	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.SCL.3 (FlyWire:720575940632681636)
VFB_fw034030	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.444 (FlyWire:720575940630403031)
VFB_fw034044	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.1115 (FlyWire:720575940623253235)
VFB_fw034058	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.VES.20 (FlyWire:720575940622263873)
VFB_fw034064	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.207 (FlyWire:720575940644467360)
VFB_fw034100	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.85 (FlyWire:720575940623807672)
VFB_fw034126	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.710 (FlyWire:720575940634915691)
VFB_fw034150	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.399 (FlyWire:720575940632015914)
VFB_fw034244	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.29 (FlyWire:720575940621595888)
VFB_fw034247	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.188 (FlyWire:720575940629473847)
VFB_fw034279	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.1661 (FlyWire:720575940626993950)
VFB_fw003087	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.457 (FlyWire:720575940608312924)
VFB_fw034393	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.22 (FlyWire:720575940622650582)
VFB_fw034394	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.879 (FlyWire:720575940625641402)
VFB_fw034475	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	WED.SPS.1 (FlyWire:720575940627716168)
VFB_fw034484	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.893 (FlyWire:720575940631283267)
VFB_fw034545	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	VES.IPS.1 (FlyWire:720575940622516941)
VFB_fw034592	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	FB.490 (FlyWire:720575940619104027)
VFB_fw034690	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.12 (FlyWire:720575940614643350)
VFB_fw034693	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.448 (FlyWire:720575940618968118)
VFB_fw034710	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.15 (FlyWire:720575940625847810)
VFB_fw034799	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	SAD.WED.21 (FlyWire:720575940630521292)
VFB_fw034833	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.ICL.27 (FlyWire:720575940639071716)
VFB_fw034867	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.SCL.2 (FlyWire:720575940660236673)
VFB_fw034875	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AVLP.ICL.14 (FlyWire:720575940632890425)
VFB_fw034902	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.VES.15 (FlyWire:720575940616504977)
VFB_fw034915	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	AMMC.IPS.1 (FlyWire:720575940622667303)
VFB_fw034948	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.869 (FlyWire:720575940605658033)
VFB_fw035007	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	VES.GNG.16 (FlyWire:720575940631705130)
VFB_fw035040	primary neuron	FlyBase:FBrf0260535	is_a	Dorkenwald2023 260821	GNG.410 (FlyWire:720575940617296029)
