subject_external_id	subject_name	subject_external_db	relation	object	pub
720575941533289194	BANC_888:720575941533289194	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941533289394	BANC_888:720575941533289394	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941533291457	BANC_888:720575941533291457	BANC888	is_a	adult AN16B078 neuron	
720575941533291713	BANC_888:720575941533291713	BANC888	is_a	adult IN19A112 neuron	
720575941533293290	BANC_888:720575941533293290	BANC888	is_a	columnar neuron T1	
720575941533295850	BANC_888:720575941533295850	BANC888	is_a	T2 neuron	
720575941533296259	BANC_888:720575941533296259	BANC888	is_a	photoreceptor cell R8	
720575941533296728	BANC_888:720575941533296728	BANC888	is_a	transmedullary neuron Tm4	
720575941533299685	BANC_888:720575941533299685	BANC888	is_a	transmedullary neuron Tm3	
720575941533301514	BANC_888:720575941533301514	BANC888	is_a	adult SNta32 neuron	
720575941533301738	BANC_888:720575941533301738	BANC888	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575941533302962	BANC_888:720575941533302962	BANC888	is_a	T4d neuron	
720575941533303427	BANC_888:720575941533303427	BANC888	is_a	lamina monopolar neuron L1	
720575941533303525	BANC_888:720575941533303525	BANC888	is_a	adult SNch05 neuron	
720575941533305176	BANC_888:720575941533305176	BANC888	is_a	transmedullary neuron Tm9	
720575941533305731	BANC_888:720575941533305731	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941533306034	BANC_888:720575941533306034	BANC888	is_a	proximal medullary amacrine neuron Pm1	FlyBase:FBrf0262545
720575941533309194	BANC_888:720575941533309194	BANC888	is_a	adult ENXXX226 neuron	
720575941533310145	BANC_888:720575941533310145	BANC888	is_a	adult INXXX048 neuron	
720575941533314179	BANC_888:720575941533314179	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941533314994	BANC_888:720575941533314994	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941533316696	BANC_888:720575941533316696	BANC888	is_a	lobula columnar neuron LC10d	
720575941533316874	BANC_888:720575941533316874	BANC888	is_a	adult IN07B064 neuron	
720575941533316995	BANC_888:720575941533316995	BANC888	is_a	adult AN18B032 neuron	
720575941533319914	BANC_888:720575941533319914	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941533326467	BANC_888:720575941533326467	BANC888	is_a	adult CB1462 neuron	
720575941533326680	BANC_888:720575941533326680	BANC888	is_a	adult lobula intrinsic neuron Li21	FlyBase:FBrf0262545
