subject_external_id	subject_name	subject_external_db	relation	object	pub
720575940605998508	FlyWire:720575940605998508	flywire783	is_a	photoreceptor cell R7	
720575940606422462	FlyWire:720575940606422462	flywire783	is_a	medulla intrinsic neuron Mi15	
720575940606504224	FlyWire:720575940606504224	flywire783	is_a	photoreceptor cell R8	
720575940610219203	FlyWire:720575940610219203	flywire783	is_a	photoreceptor cell R8	
720575940611414062	FlyWire:720575940611414062	flywire783	is_a	photoreceptor cell R8	
720575940612928986	FlyWire:720575940612928986	flywire783	is_a	centrifugal neuron C3	
720575940613052634	FlyWire:720575940613052634	flywire783	is_a	photoreceptor cell R7	
720575940613218546	FlyWire:720575940613218546	flywire783	is_a	lamina monopolar neuron L4	
720575940613440921	FlyWire:720575940613440921	flywire783	is_a	lamina monopolar neuron L4	
720575940613774194	FlyWire:720575940613774194	flywire783	is_a	lamina monopolar neuron L1	
720575940613844451	FlyWire:720575940613844451	flywire783	is_a	transmedullary neuron Tm4	
720575940615170210	FlyWire:720575940615170210	flywire783	is_a	centrifugal neuron C3	
720575940615359697	FlyWire:720575940615359697	flywire783	is_a	photoreceptor cell R8	
720575940616799174	FlyWire:720575940616799174	flywire783	is_a	photoreceptor cell R7	
720575940618023313	FlyWire:720575940618023313	flywire783	is_a	lamina monopolar neuron L4	
720575940618443193	FlyWire:720575940618443193	flywire783	is_a	centrifugal neuron C2	
720575940618487014	FlyWire:720575940618487014	flywire783	is_a	photoreceptor cell R7	
720575940619221573	FlyWire:720575940619221573	flywire783	is_a	photoreceptor cell R8	
720575940619325376	FlyWire:720575940619325376	flywire783	is_a	centrifugal neuron C2	
720575940620143518	FlyWire:720575940620143518	flywire783	is_a	photoreceptor cell R8	
720575940620557904	FlyWire:720575940620557904	flywire783	is_a	centrifugal neuron C3	
720575940623093773	FlyWire:720575940623093773	flywire783	is_a	lamina monopolar neuron L4	
720575940623192158	FlyWire:720575940623192158	flywire783	is_a	lamina monopolar neuron L2	
720575940623327052	FlyWire:720575940623327052	flywire783	is_a	lamina monopolar neuron L4	
720575940624057129	FlyWire:720575940624057129	flywire783	is_a	photoreceptor cell R8	
720575940624294794	FlyWire:720575940624294794	flywire783	is_a	photoreceptor cell R7	
720575940624946103	FlyWire:720575940624946103	flywire783	is_a	photoreceptor cell R7	
720575940624976381	FlyWire:720575940624976381	flywire783	is_a	photoreceptor cell R8	
720575940625178556	FlyWire:720575940625178556	flywire783	is_a	lamina monopolar neuron L4	
720575940625370697	FlyWire:720575940625370697	flywire783	is_a	lamina monopolar neuron L4	
720575940626657840	FlyWire:720575940626657840	flywire783	is_a	photoreceptor cell R7	
720575940627942986	FlyWire:720575940627942986	flywire783	is_a	distal medullary amacrine neuron Dm10	
720575940627971594	FlyWire:720575940627971594	flywire783	is_a	photoreceptor cell R8	
720575940628256649	FlyWire:720575940628256649	flywire783	is_a	lamina wide-field 1 neuron	
720575940628725480	FlyWire:720575940628725480	flywire783	is_a	lamina monopolar neuron L4	
720575940630392826	FlyWire:720575940630392826	flywire783	is_a	photoreceptor cell R8	
720575940630583863	FlyWire:720575940630583863	flywire783	is_a	centrifugal neuron C3	
720575940631404764	FlyWire:720575940631404764	flywire783	is_a	lamina wide-field 1 neuron	
720575940632435754	FlyWire:720575940632435754	flywire783	is_a	photoreceptor cell R8	
720575940632646712	FlyWire:720575940632646712	flywire783	is_a	photoreceptor cell R7	
720575940633081647	FlyWire:720575940633081647	flywire783	is_a	outer photoreceptor cell	
720575940633103663	FlyWire:720575940633103663	flywire783	is_a	photoreceptor cell R7	
720575940633338828	FlyWire:720575940633338828	flywire783	is_a	photoreceptor cell R8	
720575940633527972	FlyWire:720575940633527972	flywire783	is_a	photoreceptor cell R8	
720575940634509468	FlyWire:720575940634509468	flywire783	is_a	lamina monopolar neuron L4	
720575940636193387	FlyWire:720575940636193387	flywire783	is_a	photoreceptor cell R7	
720575940637555854	FlyWire:720575940637555854	flywire783	is_a	lamina monopolar neuron L4	
720575940637861488	FlyWire:720575940637861488	flywire783	is_a	transmedullary Y neuron TmY3	
720575940637943408	FlyWire:720575940637943408	flywire783	is_a	photoreceptor cell R8	
720575940638861289	FlyWire:720575940638861289	flywire783	is_a	lamina monopolar neuron L1	
720575940640224675	FlyWire:720575940640224675	flywire783	is_a	lamina monopolar neuron L4	
720575940645527076	FlyWire:720575940645527076	flywire783	is_a	photoreceptor cell R8	
720575940648220548	FlyWire:720575940648220548	flywire783	is_a	photoreceptor cell R8	
720575940648567172	FlyWire:720575940648567172	flywire783	is_a	centrifugal neuron C2	
720575940661150337	FlyWire:720575940661150337	flywire783	is_a	columnar neuron T1	
