subject_external_id	subject_name	subject_external_db	relation	object
66237	Dm8b_R (JRC_OpticLobe:66237)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
66273	Dm8a_R (JRC_OpticLobe:66273)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
66341	Dm8b_R (JRC_OpticLobe:66341)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
66395	Dm8a_R (JRC_OpticLobe:66395)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
66465	Dm8a_R (JRC_OpticLobe:66465)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
66506	Dm8b_R (JRC_OpticLobe:66506)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
66585	Dm8a_R (JRC_OpticLobe:66585)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
66642	Dm8b_R (JRC_OpticLobe:66642)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
66770	Dm8a_R (JRC_OpticLobe:66770)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
66938	Dm8b_R (JRC_OpticLobe:66938)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
66944	Dm8a_R (JRC_OpticLobe:66944)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
67023	Dm8b_R (JRC_OpticLobe:67023)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
67191	Dm8b_R (JRC_OpticLobe:67191)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
67246	Dm8a_R (JRC_OpticLobe:67246)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
67269	Dm8a_R (JRC_OpticLobe:67269)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
67352	Dm8b_R (JRC_OpticLobe:67352)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
67483	Dm8a_R (JRC_OpticLobe:67483)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
67596	Dm8b_R (JRC_OpticLobe:67596)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
67684	Dm8b_R (JRC_OpticLobe:67684)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
67713	Dm8a_R (JRC_OpticLobe:67713)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
67899	Dm8a_R (JRC_OpticLobe:67899)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
67961	Dm8a_R (JRC_OpticLobe:67961)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
67970	Dm8a_R (JRC_OpticLobe:67970)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
68253	Dm8a_R (JRC_OpticLobe:68253)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
68322	Dm8a_R (JRC_OpticLobe:68322)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
68581	Dm8a_R (JRC_OpticLobe:68581)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
68631	Dm8b_R (JRC_OpticLobe:68631)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
68673	Dm8b_R (JRC_OpticLobe:68673)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
68924	Dm8b_R (JRC_OpticLobe:68924)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
69014	Dm8a_R (JRC_OpticLobe:69014)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
69192	Dm8b_R (JRC_OpticLobe:69192)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
69302	Dm8b_R (JRC_OpticLobe:69302)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
69327	Dm8a_R (JRC_OpticLobe:69327)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
69378	Dm8a_R (JRC_OpticLobe:69378)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
69665	Dm8a_R (JRC_OpticLobe:69665)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
69809	Dm8b_R (JRC_OpticLobe:69809)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
70095	Dm8a_R (JRC_OpticLobe:70095)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70233	Dm8a_R (JRC_OpticLobe:70233)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70294	Dm8b_R (JRC_OpticLobe:70294)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
70361	Dm8a_R (JRC_OpticLobe:70361)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70423	Dm8a_R (JRC_OpticLobe:70423)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70514	Dm8a_R (JRC_OpticLobe:70514)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70518	Dm8b_R (JRC_OpticLobe:70518)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
70520	Dm8a_R (JRC_OpticLobe:70520)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70814	Dm8a_R (JRC_OpticLobe:70814)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70819	Dm8b_R (JRC_OpticLobe:70819)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
70835	Dm8a_R (JRC_OpticLobe:70835)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70844	Dm8a_R (JRC_OpticLobe:70844)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
70961	Dm8a_R (JRC_OpticLobe:70961)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
71171	Dm8a_R (JRC_OpticLobe:71171)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
71214	Dm8a_R (JRC_OpticLobe:71214)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
71241	Dm8a_R (JRC_OpticLobe:71241)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
71298	Dm8b_R (JRC_OpticLobe:71298)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
71378	Dm8a_R (JRC_OpticLobe:71378)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
71522	Dm8b_R (JRC_OpticLobe:71522)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
71597	Dm8b_R (JRC_OpticLobe:71597)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
71677	Dm8a_R (JRC_OpticLobe:71677)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
71899	Dm8b_R (JRC_OpticLobe:71899)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72008	Dm8b_R (JRC_OpticLobe:72008)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72056	Dm8b_R (JRC_OpticLobe:72056)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72067	Dm8a_R (JRC_OpticLobe:72067)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
72082	Dm8b_R (JRC_OpticLobe:72082)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72293	Dm8a_R (JRC_OpticLobe:72293)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
72413	Dm8a_R (JRC_OpticLobe:72413)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
72418	Dm8b_R (JRC_OpticLobe:72418)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72552	Dm8b_R (JRC_OpticLobe:72552)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72676	Dm8b_R (JRC_OpticLobe:72676)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72685	Dm8b_R (JRC_OpticLobe:72685)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72724	Dm8b_R (JRC_OpticLobe:72724)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72783	Dm8a_R (JRC_OpticLobe:72783)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
72858	Dm8b_R (JRC_OpticLobe:72858)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
72895	Dm8a_R (JRC_OpticLobe:72895)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
72977	Dm8a_R (JRC_OpticLobe:72977)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
72993	Dm8a_R (JRC_OpticLobe:72993)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
73066	Dm8b_R (JRC_OpticLobe:73066)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
73119	Dm8b_R (JRC_OpticLobe:73119)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
73229	Dm8a_R (JRC_OpticLobe:73229)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
73365	Dm8a_R (JRC_OpticLobe:73365)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
73428	Dm8a_R (JRC_OpticLobe:73428)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
73436	Dm8a_R (JRC_OpticLobe:73436)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
73438	Dm8a_R (JRC_OpticLobe:73438)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
73497	Dm8a_R (JRC_OpticLobe:73497)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
73599	Dm8b_R (JRC_OpticLobe:73599)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
73824	Dm8a_R (JRC_OpticLobe:73824)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
73943	Dm8b_R (JRC_OpticLobe:73943)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
74030	Dm8a_R (JRC_OpticLobe:74030)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
74242	Dm8a_R (JRC_OpticLobe:74242)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
74310	Dm8b_R (JRC_OpticLobe:74310)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
74347	Dm8a_R (JRC_OpticLobe:74347)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
74425	Dm8b_R (JRC_OpticLobe:74425)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
74457	Dm8b_R (JRC_OpticLobe:74457)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
74521	Dm8a_R (JRC_OpticLobe:74521)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
74544	Dm8a_R (JRC_OpticLobe:74544)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
74694	Dm8b_R (JRC_OpticLobe:74694)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
74704	Dm8b_R (JRC_OpticLobe:74704)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
75035	Dm8b_R (JRC_OpticLobe:75035)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
75215	Dm8a_R (JRC_OpticLobe:75215)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
75444	Dm8b_R (JRC_OpticLobe:75444)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
75613	Dm8a_R (JRC_OpticLobe:75613)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
75675	Dm8b_R (JRC_OpticLobe:75675)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
75696	Dm8b_R (JRC_OpticLobe:75696)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
75700	Dm8b_R (JRC_OpticLobe:75700)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
75711	Dm8b_R (JRC_OpticLobe:75711)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
75915	Dm8b_R (JRC_OpticLobe:75915)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
76127	Dm8b_R (JRC_OpticLobe:76127)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
76147	Dm8b_R (JRC_OpticLobe:76147)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
76247	Dm8a_R (JRC_OpticLobe:76247)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
76414	Dm8a_R (JRC_OpticLobe:76414)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
76426	Dm8b_R (JRC_OpticLobe:76426)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
76463	Dm8a_R (JRC_OpticLobe:76463)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
76514	Dm8a_R (JRC_OpticLobe:76514)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
76516	Dm8a_R (JRC_OpticLobe:76516)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
76743	Dm8b_R (JRC_OpticLobe:76743)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
76786	Dm8a_R (JRC_OpticLobe:76786)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
76928	Dm8a_R (JRC_OpticLobe:76928)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
77302	Dm8b_R (JRC_OpticLobe:77302)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
77358	Dm8a_R (JRC_OpticLobe:77358)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
77402	Dm8b_R (JRC_OpticLobe:77402)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
77452	Dm8a_R (JRC_OpticLobe:77452)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
77727	Dm8a_R (JRC_OpticLobe:77727)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
77934	Dm8b_R (JRC_OpticLobe:77934)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
77978	Dm8a_R (JRC_OpticLobe:77978)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
78016	Dm8b_R (JRC_OpticLobe:78016)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78207	Dm8b_R (JRC_OpticLobe:78207)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78219	Dm8a_R (JRC_OpticLobe:78219)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
78258	Dm8a_R (JRC_OpticLobe:78258)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
78296	Dm8a_R (JRC_OpticLobe:78296)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
78329	Dm8b_R (JRC_OpticLobe:78329)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78354	Dm8b_R (JRC_OpticLobe:78354)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78383	Dm8b_R (JRC_OpticLobe:78383)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78419	Dm8b_R (JRC_OpticLobe:78419)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78601	Dm8a_R (JRC_OpticLobe:78601)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
78654	Dm8a_R (JRC_OpticLobe:78654)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
78733	Dm8b_R (JRC_OpticLobe:78733)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78742	Dm8b_R (JRC_OpticLobe:78742)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78792	Dm8b_R (JRC_OpticLobe:78792)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
78809	Dm8a_R (JRC_OpticLobe:78809)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
78852	Dm8a_R (JRC_OpticLobe:78852)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
78893	Dm8b_R (JRC_OpticLobe:78893)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79026	Dm8b_R (JRC_OpticLobe:79026)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79111	Dm8b_R (JRC_OpticLobe:79111)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79113	Dm8a_R (JRC_OpticLobe:79113)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
79149	Dm8b_R (JRC_OpticLobe:79149)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79274	Dm8b_R (JRC_OpticLobe:79274)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79478	Dm8b_R (JRC_OpticLobe:79478)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79603	Dm8a_R (JRC_OpticLobe:79603)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
79651	Dm8a_R (JRC_OpticLobe:79651)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
79689	Dm8b_R (JRC_OpticLobe:79689)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79714	Dm8b_R (JRC_OpticLobe:79714)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79719	Dm8b_R (JRC_OpticLobe:79719)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
79983	Dm8b_R (JRC_OpticLobe:79983)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
80001	Dm8b_R (JRC_OpticLobe:80001)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
80067	Dm8b_R (JRC_OpticLobe:80067)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
80230	Dm8a_R (JRC_OpticLobe:80230)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
80242	Dm8a_R (JRC_OpticLobe:80242)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
80261	Dm8b_R (JRC_OpticLobe:80261)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
80326	Dm8a_R (JRC_OpticLobe:80326)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
80531	Dm8b_R (JRC_OpticLobe:80531)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
80688	Dm8a_R (JRC_OpticLobe:80688)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
80731	Dm8b_R (JRC_OpticLobe:80731)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
80852	Dm8a_R (JRC_OpticLobe:80852)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
81062	Dm8b_R (JRC_OpticLobe:81062)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
81075	Dm8b_R (JRC_OpticLobe:81075)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
81122	Dm8b_R (JRC_OpticLobe:81122)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
81227	Dm8b_R (JRC_OpticLobe:81227)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
81290	Dm8a_R (JRC_OpticLobe:81290)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
81333	Dm8b_R (JRC_OpticLobe:81333)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
81342	Dm8a_R (JRC_OpticLobe:81342)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
81569	Dm8a_R (JRC_OpticLobe:81569)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
81633	Dm8b_R (JRC_OpticLobe:81633)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
81688	Dm8b_R (JRC_OpticLobe:81688)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
81693	Dm8a_R (JRC_OpticLobe:81693)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
81767	Dm8b_R (JRC_OpticLobe:81767)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
82100	Dm8a_R (JRC_OpticLobe:82100)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
82108	Dm8a_R (JRC_OpticLobe:82108)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
82125	Dm8a_R (JRC_OpticLobe:82125)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
82129	Dm8b_R (JRC_OpticLobe:82129)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
82171	Dm8b_R (JRC_OpticLobe:82171)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
82230	Dm8a_R (JRC_OpticLobe:82230)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
82283	Dm8b_R (JRC_OpticLobe:82283)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
82468	Dm8b_R (JRC_OpticLobe:82468)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
82566	Dm8a_R (JRC_OpticLobe:82566)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
82568	Dm8a_R (JRC_OpticLobe:82568)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
82572	Dm8a_R (JRC_OpticLobe:82572)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
82859	Dm8a_R (JRC_OpticLobe:82859)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
82969	Dm8b_R (JRC_OpticLobe:82969)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83240	Dm8b_R (JRC_OpticLobe:83240)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83282	Dm8b_R (JRC_OpticLobe:83282)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83286	Dm8b_R (JRC_OpticLobe:83286)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83306	Dm8b_R (JRC_OpticLobe:83306)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83325	Dm8a_R (JRC_OpticLobe:83325)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
83333	Dm8b_R (JRC_OpticLobe:83333)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83348	Dm8b_R (JRC_OpticLobe:83348)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83373	Dm8a_R (JRC_OpticLobe:83373)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
83450	Dm8b_R (JRC_OpticLobe:83450)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8b
83469	Dm8a_R (JRC_OpticLobe:83469)	neuprint_JRC_OpticLobe_v1_0_1	is_a	distal medullary amacrine neuron Dm8a
