subject_id	object	relation	pub	subject_name	comment
VFB_jrmc22ih	neuroblast CP5	develops_from	doi:10.1101/2025.10.09.680999	LHPV5j1_R (MaleCNS:46446)	male-cns:v1.0 260624
VFB_jrmc2219	neuroblast DPLm2	develops_from	doi:10.1101/2025.10.09.680999	LHPD3c1_R (MaleCNS:46453)	male-cns:v1.0 260624
VFB_jrmc3fkg	neuroblast DPLm2	develops_from	doi:10.1101/2025.10.09.680999	CB1057_R (MaleCNS:47259)	male-cns:v1.0 260624
VFB_jrmc22bn	neuroblast DPLp2	develops_from	doi:10.1101/2025.10.09.680999	LHPV4g1_R (MaleCNS:47932)	male-cns:v1.0 260624
VFB_jrmc1bze	neuroblast BLD2	develops_from	doi:10.1101/2025.10.09.680999	SLP088_a(SLP095)_R (MaleCNS:48124)	male-cns:v1.0 260624
VFB_jrmc21ss	neuroblast BLD2	develops_from	doi:10.1101/2025.10.09.680999	LHAV5e1_R (MaleCNS:48131)	male-cns:v1.0 260624
VFB_jrmc229u	neuroblast DPLp2	develops_from	doi:10.1101/2025.10.09.680999	LHPV4b4_R (MaleCNS:48231)	male-cns:v1.0 260624
VFB_jrmc1by5	neuroblast BLD2	develops_from	doi:10.1101/2025.10.09.680999	SLP081_R (MaleCNS:48492)	male-cns:v1.0 260624
VFB_jrmc3903	neuroblast CP5	develops_from	doi:10.1101/2025.10.09.680999	CB1901_R (MaleCNS:48722)	male-cns:v1.0 260624
VFB_jrmc22a2	neuroblast DPLp2	develops_from	doi:10.1101/2025.10.09.680999	LHPV4b5_R (MaleCNS:49945)	male-cns:v1.0 260624
VFB_jrmc1cic	neuroblast DPLm2	develops_from	doi:10.1101/2025.10.09.680999	SLP313(SLP314)_R (MaleCNS:50228)	male-cns:v1.0 260624
VFB_jrmc1ckb	neuroblast BLVa2c	develops_from	doi:10.1101/2025.10.09.680999	SLP344_R (MaleCNS:50623)	male-cns:v1.0 260624
VFB_jrmc1cjx	neuroblast DPLp2	develops_from	doi:10.1101/2025.10.09.680999	SLP334_R (MaleCNS:50717)	male-cns:v1.0 260624
VFB_jrmc1byb	neuroblast BLD2	develops_from	doi:10.1101/2025.10.09.680999	SLP082_R (MaleCNS:50863)	male-cns:v1.0 260624
VFB_jrmc3a0u	neuroblast BLP4	develops_from	doi:10.1101/2025.10.09.680999	CB2786_R (MaleCNS:51032)	male-cns:v1.0 260624
VFB_jrmc38rj	neuroblast BLVa2c	develops_from	doi:10.1101/2025.10.09.680999	CB1733_R (MaleCNS:51407)	male-cns:v1.0 260624
VFB_jrmc38rk	neuroblast BLVa2c	develops_from	doi:10.1101/2025.10.09.680999	CB1733_R (MaleCNS:52614)	male-cns:v1.0 260624
VFB_jrmc38m2	neuroblast DPLal3	develops_from	doi:10.1101/2025.10.09.680999	CB1604_R (MaleCNS:53270)	male-cns:v1.0 260624
VFB_jrmc38l2	neuroblast BLP4	develops_from	doi:10.1101/2025.10.09.680999	CB1577_R (MaleCNS:53813)	male-cns:v1.0 260624
VFB_jrmc1cid	neuroblast DPLm2	develops_from	doi:10.1101/2025.10.09.680999	SLP313(SLP314)_R (MaleCNS:54764)	male-cns:v1.0 260624
