subject_external_id	subject_name	subject_external_db	relation	object	pub
100000	L5_L (MaleCNS:100000)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100001	Dm3a_R (MaleCNS:100001)	male-cns_v1_0	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
100004	T4b_R (MaleCNS:100004)	male-cns_v1_0	is_a	T4b neuron	FlyBase:FBrf0262545
100005	TmY18_R (MaleCNS:100005)	male-cns_v1_0	is_a	transmedullary Y neuron TmY18	FlyBase:FBrf0262545
100006	LAL020_L (MaleCNS:100006)	male-cns_v1_0	is_a	adult lateral accessory lobe neuron 020	
100007	L4_R (MaleCNS:100007)	male-cns_v1_0	is_a	lamina monopolar neuron L4	FlyBase:FBrf0262545
10001	DNp01(GF)_R (MaleCNS:10001)	male-cns_v1_0	is_a	giant fiber neuron	
100011	T5b_L (MaleCNS:100011)	male-cns_v1_0	is_a	T5b neuron	FlyBase:FBrf0262545
1000116295	R8y_L (MaleCNS:1000116295)	male-cns_v1_0	is_a	photoreceptor cell R8 of yellow ommatidium	FlyBase:FBrf0262545
100012	AN07B032_L (MaleCNS:100012)	male-cns_v1_0	is_a	adult AN07B032 neuron	
100014	T4d_R (MaleCNS:100014)	male-cns_v1_0	is_a	T4d neuron	FlyBase:FBrf0262545
100016	Tm5Y_R (MaleCNS:100016)	male-cns_v1_0	is_a	transmedullary neuron Tm5Y	FlyBase:FBrf0262545
100017	Mi13_L (MaleCNS:100017)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi13	FlyBase:FBrf0262545
100018	T4a_R (MaleCNS:100018)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100019	Tm6_R (MaleCNS:100019)	male-cns_v1_0	is_a	transmedullary neuron Tm6	FlyBase:FBrf0262545
10002	OCG01d_L (MaleCNS:10002)	male-cns_v1_0	is_a	ocellar ganglion interneuron type 01	
100020	Tm40_L (MaleCNS:100020)	male-cns_v1_0	is_a	transmedullary neuron	
100021	T5d_R (MaleCNS:100021)	male-cns_v1_0	is_a	T5d neuron	FlyBase:FBrf0262545
100023	TmY18_L (MaleCNS:100023)	male-cns_v1_0	is_a	transmedullary Y neuron TmY18	FlyBase:FBrf0262545
100024	TmY21_L (MaleCNS:100024)	male-cns_v1_0	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
100026	Tm9_L (MaleCNS:100026)	male-cns_v1_0	is_a	transmedullary neuron Tm9	FlyBase:FBrf0262545
1000260234	BM_InOm_R (MaleCNS:1000260234)	male-cns_v1_0	is_a	mechanosensory neuron of interommatidial bristle	
100027	T5d_L (MaleCNS:100027)	male-cns_v1_0	is_a	T5d neuron	FlyBase:FBrf0262545
100028	L5_R (MaleCNS:100028)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100029	Mi4_L (MaleCNS:100029)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi4	FlyBase:FBrf0262545
10003	VCH_R (MaleCNS:10003)	male-cns_v1_0	is_a	ventral centrifugal horizontal neuron	FlyBase:FBrf0262545
100030	Tm20_R (MaleCNS:100030)	male-cns_v1_0	is_a	transmedullary neuron Tm20	FlyBase:FBrf0262545
100031	Tm12_R (MaleCNS:100031)	male-cns_v1_0	is_a	transmedullary neuron Tm12	FlyBase:FBrf0262545
100032	T4c_R (MaleCNS:100032)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100033	T4c_R (MaleCNS:100033)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
