subject_external_id	object	subject_external_db	relation	pub
8391330	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
10609443	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17473163	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15639294	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
3946166	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
5690425	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
8047280	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
5680013	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
18123575	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
18305433	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
4110483	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17102002	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17354403	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17732346	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
10018150	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
8723983	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17732334	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16928740	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17359501	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
13749806	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
6572414	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
19298644	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
1980134	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
19298625	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15522152	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
7005145	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15897280	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16562142	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17053270	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
18485293	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
10921106	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17353986	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
7439913	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17075832	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17358891	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
18058793	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17732256	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17732311	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16675987	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17777031	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17736755	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
11013583	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
20556072	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16852622	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17736641	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
18076102	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17736654	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17165755	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15005403	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16667306	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
10553248	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
11905911	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
6125806	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
7589765	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
19508873	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
10945795	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16115575	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
5512988	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
10945111	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
5993765	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
6114695	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16571210	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
3620633	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
19010160	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
7587948	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17658978	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17543765	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17587730	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17587726	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
1065967	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
12030078	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17378648	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17379298	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16115255	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16347786	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15560623	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
13763548	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
14034206	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
13081886	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17537254	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
7982307	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16154290	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15548844	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
7590264	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
2669844	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15894278	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
5319633	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17647621	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16388736	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
18604097	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15934458	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
14039007	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
19190681	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
14588375	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17656886	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
5995125	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
13646473	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15672263	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15964206	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17589475	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17025508	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16950767	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
20911955	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
17654514	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
20911961	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
13727202	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
15894178	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16520950	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
8496618	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
16561660	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
13652117	larval descending neuron to VNC	catmaid_l1em	is_a	FBrf0255988
3946432	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2935173	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12476851	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16070049	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12138418	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8310087	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12299621	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8034919	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10875625	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4067286	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17361757	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12813847	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17038587	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8065771	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8423405	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11137808	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12587013	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9015568	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16442113	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3814175	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12498338	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3913629	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5453333	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
13803032	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11703922	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16181377	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11004239	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8069478	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12839441	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17125520	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8238322	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11210000	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11257084	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
7612147	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14319185	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8565131	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
13206239	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8847957	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14333495	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
13858797	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5118060	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
15605987	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
5118060	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
15605987	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17729110	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16399845	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16098538	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8670503	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16474159	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9291437	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16100461	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4391317	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8974428	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4721538	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2369444	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8711574	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11826171	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9294475	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8069365	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10119916	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9201911	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4778745	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17591687	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4319395	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4279887	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9747418	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17962513	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
19611917	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17244655	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12745771	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5289042	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9488991	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4393026	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8347613	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
7982896	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
18566501	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2979486	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16141217	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12387154	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16494105	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14461238	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11193510	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14450919	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9421292	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10955244	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17420035	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16409132	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14333371	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3946569	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17696578	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2379529	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4780707	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
6494382	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14818307	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10961507	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17732085	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10018260	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
19045334	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8203947	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4422289	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14319498	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12371688	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10922020	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4379603	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17047087	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9207332	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
7582489	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2439134	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10710503	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5963873	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12281339	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14434314	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16386470	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8582134	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10427055	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17641913	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4379508	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3158123	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2439150	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17423412	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3814651	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5938794	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16089743	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10382686	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
14133114	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16444544	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10293348	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4127707	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8842220	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8138616	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17360593	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2914206	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9291938	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5585799	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16131474	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8349553	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8177199	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
15588389	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9585145	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
13722516	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8723267	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4108720	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
18292832	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3930411	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
18220289	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5507096	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11248536	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8705088	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17896997	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2932028	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8813113	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16260741	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3815483	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
15683275	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
2963280	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3932136	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3232808	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8698941	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17379372	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9585036	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17952967	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11605861	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17942676	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9811608	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17123466	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8307514	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
7431625	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8305958	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
7977834	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4099900	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
18142558	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4101621	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9585013	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
13369670	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17013169	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8469124	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17437725	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
13429045	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
3794023	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
15225589	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11851588	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
13038489	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
15732471	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8310955	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
10340880	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16100103	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17166682	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
8981761	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17729088	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
11037238	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9637388	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
7719118	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17729088	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11037238	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9637388	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
7719118	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5762666	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17777259	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
5762666	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
17777259	larval nociceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
5762666	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
17777259	larval chordotonal projection neuron	catmaid_l1em	is_a	FBrf0255988
4635057	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
7971031	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
6591182	larval mushroom body two-step feedback neuron	catmaid_l1em	is_a	FBrf0255988
6597872	larval mushroom body two-step feedback neuron	catmaid_l1em	is_a	FBrf0255988
17176767	larval mushroom body two-step feedback neuron	catmaid_l1em	is_a	FBrf0255988
17176781	larval mushroom body two-step feedback neuron	catmaid_l1em	is_a	FBrf0255988
3945246	larval mushroom body two-step feedback neuron	catmaid_l1em	is_a	FBrf0255988
19271710	larval mushroom body two-step feedback neuron	catmaid_l1em	is_a	FBrf0255988
16486385	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
11178891	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
4665186	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17671219	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
9447255	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16295025	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
17434825	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
16485079	larval lateral horn neuron	catmaid_l1em	is_a	FBrf0255988
12233237	larval mushroom body two-step feedback neuron 1	catmaid_l1em	is_a	FBrf0255988
11528017	larval mushroom body two-step feedback neuron 1	catmaid_l1em	is_a	FBrf0255988
9252296	larval proprioceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
4201555	larval proprioceptive projection neuron	catmaid_l1em	is_a	FBrf0255988
9252296	larval mushroom body two-step feedback neuron 10	catmaid_l1em	is_a	FBrf0255988
4201555	larval mushroom body two-step feedback neuron 10	catmaid_l1em	is_a	FBrf0255988
17280216	larval mushroom body two-step feedback neuron 13	catmaid_l1em	is_a	FBrf0255988
4337398	larval mushroom body two-step feedback neuron 13	catmaid_l1em	is_a	FBrf0255988
8052161	larval mushroom body two-step feedback neuron 14	catmaid_l1em	is_a	FBrf0255988
4152272	larval mushroom body two-step feedback neuron 14	catmaid_l1em	is_a	FBrf0255988
5091874	larval mushroom body two-step feedback neuron 15	catmaid_l1em	is_a	FBrf0255988
9287906	larval mushroom body two-step feedback neuron 15	catmaid_l1em	is_a	FBrf0255988
16160495	larval mushroom body two-step feedback neuron 16	catmaid_l1em	is_a	FBrf0255988
8814922	larval mushroom body two-step feedback neuron 16	catmaid_l1em	is_a	FBrf0255988
16848475	larval mushroom body two-step feedback neuron 17	catmaid_l1em	is_a	FBrf0255988
17980792	larval mushroom body two-step feedback neuron 17	catmaid_l1em	is_a	FBrf0255988
9527333	larval mushroom body two-step feedback neuron 19	catmaid_l1em	is_a	FBrf0255988
13210358	larval mushroom body two-step feedback neuron 19	catmaid_l1em	is_a	FBrf0255988
9083312	larval mushroom body two-step feedback neuron 2	catmaid_l1em	is_a	FBrf0255988
14077179	larval mushroom body two-step feedback neuron 2	catmaid_l1em	is_a	FBrf0255988
11476614	larval mushroom body two-step feedback neuron 20	catmaid_l1em	is_a	FBrf0255988
18084995	larval mushroom body two-step feedback neuron 20	catmaid_l1em	is_a	FBrf0255988
14158399	larval mushroom body two-step feedback neuron 21	catmaid_l1em	is_a	FBrf0255988
17784367	larval mushroom body two-step feedback neuron 21	catmaid_l1em	is_a	FBrf0255988
18035864	larval mushroom body two-step feedback neuron 3	catmaid_l1em	is_a	FBrf0255988
4411688	larval mushroom body two-step feedback neuron 3	catmaid_l1em	is_a	FBrf0255988
13852833	larval mushroom body two-step feedback neuron 4	catmaid_l1em	is_a	FBrf0255988
9457719	larval mushroom body two-step feedback neuron 4	catmaid_l1em	is_a	FBrf0255988
17177005	larval mushroom body two-step feedback neuron 5	catmaid_l1em	is_a	FBrf0255988
8019816	larval mushroom body two-step feedback neuron 5	catmaid_l1em	is_a	FBrf0255988
12398622	larval mushroom body two-step feedback neuron 7	catmaid_l1em	is_a	FBrf0255988
4103336	larval mushroom body two-step feedback neuron 7	catmaid_l1em	is_a	FBrf0255988
8540770	larval mushroom body two-step feedback neuron 8	catmaid_l1em	is_a	FBrf0255988
15488316	larval mushroom body two-step feedback neuron 8	catmaid_l1em	is_a	FBrf0255988
15343835	larval mushroom body two-step feedback neuron 9	catmaid_l1em	is_a	FBrf0255988
4114133	larval mushroom body two-step feedback neuron 9	catmaid_l1em	is_a	FBrf0255988
17147698	larval mushroom body output neuron b1	catmaid_l1em	is_a	FBrf0255988
8094859	larval mushroom body output neuron b1	catmaid_l1em	is_a	FBrf0255988
16223537	larval mushroom body output neuron c1	catmaid_l1em	is_a	FBrf0255988
9109799	larval mushroom body output neuron d3	catmaid_l1em	is_a	FBrf0255988
9074101	larval mushroom body output neuron d3	catmaid_l1em	is_a	FBrf0255988
14082322	larval mushroom body output neuron e1	catmaid_l1em	is_a	FBrf0255988
7840791	larval mushroom body output neuron e1	catmaid_l1em	is_a	FBrf0255988
8922644	larval mushroom body output neuron e2	catmaid_l1em	is_a	FBrf0255988
8297018	larval mushroom body output neuron e2	catmaid_l1em	is_a	FBrf0255988
15253921	larval mushroom body output neuron f1	catmaid_l1em	is_a	FBrf0255988
