subject_id	object	relation	pub	subject_name	comment
VFB_jrmc3isi	BLD3 anterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	AVLP419_b_L (MaleCNS:21733)	male-cns:v0.9 260417
VFB_jrmc3jr2	DPLl3 anterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	None (MaleCNS:45644)	male-cns:v0.9 260417
VFB_jrmc3isj	BLD3 anterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	AVLP419_b_R (MaleCNS:20851)	male-cns:v0.9 260417
VFB_jrmc3iss	BLD3 anterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	AVLP421_R (MaleCNS:23291)	male-cns:v0.9 260417
VFB_jrmc38dh	BLD3 anterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB1417_R (MaleCNS:36560)	male-cns:v0.9 260417
VFB_jrmc38di	BLD3 anterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB1417_R (MaleCNS:39473)	male-cns:v0.9 260417
VFB_jrmc38mk	BLD3 anterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB1613_R (MaleCNS:40945)	male-cns:v0.9 260417
VFB_jrmc21pj	BLD1 dorsal hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	LHAV4g6_a_L (MaleCNS:80051)	male-cns:v0.9 260417
VFB_jrmc02qv	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN2P_b_L (MaleCNS:18165)	male-cns:v0.9 260417
VFB_jrmc02r7	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN2P_c_L (MaleCNS:22243)	male-cns:v0.9 260417
VFB_jrmc02pd	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN15_L (MaleCNS:37202)	male-cns:v0.9 260417
VFB_jrmc02p5	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN13_L (MaleCNS:40568)	male-cns:v0.9 260417
VFB_jrmc02ov	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN12A_L (MaleCNS:44171)	male-cns:v0.9 260417
VFB_jrmc3ag9	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB3202_L (MaleCNS:45251)	male-cns:v0.9 260417
VFB_jrmc02ow	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN12A_L (MaleCNS:47272)	male-cns:v0.9 260417
VFB_jrmc39oe	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB2471_L (MaleCNS:48117)	male-cns:v0.9 260417
VFB_jrmc3aga	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB3202_L (MaleCNS:55561)	male-cns:v0.9 260417
VFB_jrmc3a9v	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB3007_L (MaleCNS:93870)	male-cns:v0.9 260417
VFB_jrmc02ox	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN12A_L (MaleCNS:99373)	male-cns:v0.9 260417
VFB_jrmc38vd	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB1824_L (MaleCNS:124599)	male-cns:v0.9 260417
VFB_jrmc3jr7	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	66289_L (MaleCNS:139148)	male-cns:v0.9 260417
VFB_jrmc02pe	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN15_L (MaleCNS:515096)	male-cns:v0.9 260417
VFB_jrmc02s7	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN2X02_L (MaleCNS:523544)	male-cns:v0.9 260417
VFB_jrmc02rm	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN2T_a(Tortuous)_L (MaleCNS:532655)	male-cns:v0.9 260417
VFB_jrmc02sp	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	lLN2X12_L (MaleCNS:532768)	male-cns:v0.9 260417
VFB_jrmc3jr8	BAlc Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	None (MaleCNS:18994)	male-cns:v0.9 260417
