subject_external_id	subject_name	subject_external_db	relation	object	pub
42323	Tm1_R (MaleCNS:42323)	male-cns_v1_0	is_a	transmedullary neuron Tm1	FlyBase:FBrf0262545
42324	T1_R (MaleCNS:42324)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
42325	Tlp13_R (MaleCNS:42325)	male-cns_v1_0	is_a	translobula plate neuron Tlp4	FlyBase:FBrf0262545
42326	T1_L (MaleCNS:42326)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
42327	Y3_L (MaleCNS:42327)	male-cns_v1_0	is_a	Y neuron Y3	FlyBase:FBrf0262545
42328	Pm5_L (MaleCNS:42328)	male-cns_v1_0	is_a	proximal medullary amacrine neuron Pm1	FlyBase:FBrf0262545
42329	C3_L (MaleCNS:42329)	male-cns_v1_0	is_a	centrifugal neuron C3	FlyBase:FBrf0262545
42330	LPC1_R (MaleCNS:42330)	male-cns_v1_0	is_a	lobula plate columnar neuron LPC1	FlyBase:FBrf0262545
42331	Mi1_R (MaleCNS:42331)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi1	FlyBase:FBrf0262545
42332	IbSpsP(PB17)_R9 (MaleCNS:42332)	male-cns_v1_0	is_a	adult inferior bridge-superior posterior slope-protocerebral bridge neuron	
42333	Tlp12_R (MaleCNS:42333)	male-cns_v1_0	is_a	translobula plate neuron Tlp1	FlyBase:FBrf0262545
42334	WED029_R (MaleCNS:42334)	male-cns_v1_0	is_a	adult wedge neuron 029	
42335	PLP171_R (MaleCNS:42335)	male-cns_v1_0	is_a	adult posterior lateral protocerebrum neuron 171	
42336	MeLo7_R (MaleCNS:42336)	male-cns_v1_0	is_a	adult medulla-lobula neuron MeLo7	FlyBase:FBrf0262545
42337	CB2425_R (MaleCNS:42337)	male-cns_v1_0	is_a	adult CB2425 neuron	
42338	CB2224_R (MaleCNS:42338)	male-cns_v1_0	is_a	adult CB2224 neuron	
42340	Mi1_R (MaleCNS:42340)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi1	FlyBase:FBrf0262545
42342	L3_L (MaleCNS:42342)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
423427	BM_InOm_L (MaleCNS:423427)	male-cns_v1_0	is_a	mechanosensory neuron of interommatidial bristle	
42343	Lawf1_R (MaleCNS:42343)	male-cns_v1_0	is_a	lamina wide-field 1 neuron	FlyBase:FBrf0262545
42344	VES031_L (MaleCNS:42344)	male-cns_v1_0	is_a	adult CB1584 neuron	
42345	ANXXX099_L (MaleCNS:42345)	male-cns_v1_0	is_a	adult ANXXX099 neuron	
42346	L1_R (MaleCNS:42346)	male-cns_v1_0	is_a	lamina monopolar neuron L1	FlyBase:FBrf0262545
42347	SLP162_R (MaleCNS:42347)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 162	
42348	MeTu4c_L (MaleCNS:42348)	male-cns_v1_0	is_a	medulla columnar neuron MC64	FlyBase:FBrf0262545
42349	Pm1_R (MaleCNS:42349)	male-cns_v1_0	is_a	proximal medullary amacrine neuron Pm1	
42351	LLPC1_R (MaleCNS:42351)	male-cns_v1_0	is_a	lobula-lobula plate columnar neuron LLPC1	FlyBase:FBrf0262545
42352	Lawf2_R (MaleCNS:42352)	male-cns_v1_0	is_a	lamina wide-field 2 neuron	FlyBase:FBrf0262545
42353	Tm24_L (MaleCNS:42353)	male-cns_v1_0	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
423539	HRN_VP1d_L (MaleCNS:423539)	male-cns_v1_0	is_a	adult hygrosensory neuron Ir40a VP1d	
42354	T1_R (MaleCNS:42354)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
42355	LC13_R (MaleCNS:42355)	male-cns_v1_0	is_a	lobula columnar neuron LC13	FlyBase:FBrf0262545
423550	BM_L (MaleCNS:423550)	male-cns_v1_0	is_a	mechanosensory neuron of adult head bristle	
42356	Lawf1_R (MaleCNS:42356)	male-cns_v1_0	is_a	lamina wide-field 1 neuron	FlyBase:FBrf0262545
423565	JO-CM_R (MaleCNS:423565)	male-cns_v1_0	is_a	Johnston organ neuron CM	
42357	MeLo1_L (MaleCNS:42357)	male-cns_v1_0	is_a	medulla-lobula neuron 1	FlyBase:FBrf0262545
42358	LC12_R (MaleCNS:42358)	male-cns_v1_0	is_a	lobula columnar neuron LC12	FlyBase:FBrf0262545
42359	LC21_R (MaleCNS:42359)	male-cns_v1_0	is_a	lobula columnar neuron LC21	FlyBase:FBrf0262545
42360	MeVP12_R (MaleCNS:42360)	male-cns_v1_0	is_a	adult medulla tangential neuron e04	
42361	Tm2_L (MaleCNS:42361)	male-cns_v1_0	is_a	transmedullary neuron Tm2	FlyBase:FBrf0262545
42362	Cm8_L (MaleCNS:42362)	male-cns_v1_0	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
42363	L2_L (MaleCNS:42363)	male-cns_v1_0	is_a	lamina monopolar neuron L2	FlyBase:FBrf0262545
42364	LHPV5g1_b_L (MaleCNS:42364)	male-cns_v1_0	is_a	adult lateral horn PV5g1 neuron	
42365	CB2877_R (MaleCNS:42365)	male-cns_v1_0	is_a	adult CB2877 neuron	
423656	R8p_L (MaleCNS:423656)	male-cns_v1_0	is_a	photoreceptor cell R8 of pale ommatidium	FlyBase:FBrf0262545
42367	MeTu3b_L (MaleCNS:42367)	male-cns_v1_0	is_a	adult medulla-tubercle neuron 3	
42368	L2_L (MaleCNS:42368)	male-cns_v1_0	is_a	lamina monopolar neuron L2	FlyBase:FBrf0262545
42369	L2_R (MaleCNS:42369)	male-cns_v1_0	is_a	lamina monopolar neuron L2	FlyBase:FBrf0262545
42370	KCg-d_R (MaleCNS:42370)	male-cns_v1_0	is_a	gamma dorsal Kenyon cell	FlyBase:FBrf0262545
42371	CB3953_R (MaleCNS:42371)	male-cns_v1_0	is_a	adult central brain intrinsic neuron	
42372	LAL050(LAL062)_R (MaleCNS:42372)	male-cns_v1_0	is_a	adult CB3033 neuron	
42373	LHAV4g7_a_R (MaleCNS:42373)	male-cns_v1_0	is_a	adult CB1217 neuron	
42374	CB3691_R (MaleCNS:42374)	male-cns_v1_0	is_a	adult CB3691 neuron	
42375	Mi4_L (MaleCNS:42375)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi4	FlyBase:FBrf0262545
42377	Mi4_L (MaleCNS:42377)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi4	FlyBase:FBrf0262545
423778	ORN_VC3_L (MaleCNS:423778)	male-cns_v1_0	is_a	adult olfactory receptor neuron Or35a	
42378	Tm4_L (MaleCNS:42378)	male-cns_v1_0	is_a	transmedullary neuron Tm4	FlyBase:FBrf0262545
42379	LC10a_L (MaleCNS:42379)	male-cns_v1_0	is_a	lobula columnar neuron LC10a	FlyBase:FBrf0262545
42380	Mi1_R (MaleCNS:42380)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi1	FlyBase:FBrf0262545
42381	WED037_R (MaleCNS:42381)	male-cns_v1_0	is_a	adult wedge neuron 037	
42382	Dm11_L (MaleCNS:42382)	male-cns_v1_0	is_a	distal medullary amacrine neuron Dm11	FlyBase:FBrf0262545
42383	L2_L (MaleCNS:42383)	male-cns_v1_0	is_a	lamina monopolar neuron L2	FlyBase:FBrf0262545
42384	CB4077_R (MaleCNS:42384)	male-cns_v1_0	is_a	adult central brain intrinsic neuron	
42385	T2a_L (MaleCNS:42385)	male-cns_v1_0	is_a	T2a neuron	FlyBase:FBrf0262545
42387	LHPV2e1_a_R (MaleCNS:42387)	male-cns_v1_0	is_a	adult lateral horn PV2e1 neuron	
42388	Tm24_L (MaleCNS:42388)	male-cns_v1_0	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
42389	Li18a_R (MaleCNS:42389)	male-cns_v1_0	is_a	adult lobula intrinsic neuron Li18a	FlyBase:FBrf0262545
42390	TmY21_R (MaleCNS:42390)	male-cns_v1_0	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
42392	PFNa(PB03)_R8_C3 (MaleCNS:42392)	male-cns_v1_0	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 anterior domain neuron	
42393	Y11_R (MaleCNS:42393)	male-cns_v1_0	is_a	Y neuron Y11	FlyBase:FBrf0262545
42394	T1_L (MaleCNS:42394)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
42396	MeVP14_R (MaleCNS:42396)	male-cns_v1_0	is_a	adult medulla visual projection neuron MeVP14	FlyBase:FBrf0262545
42397	Cm14_R (MaleCNS:42397)	male-cns_v1_0	is_a	medulla tangential intrinsic neuron of dorsal rim area 2	FlyBase:FBrf0262545
42398	Tm24_R (MaleCNS:42398)	male-cns_v1_0	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
42399	Tm24_R (MaleCNS:42399)	male-cns_v1_0	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
42401	L3_R (MaleCNS:42401)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
42404	Lawf2_L (MaleCNS:42404)	male-cns_v1_0	is_a	lamina wide-field 2 neuron	FlyBase:FBrf0262545
42405	Cm11c_R (MaleCNS:42405)	male-cns_v1_0	is_a	adult central medulla neuron Cm11	FlyBase:FBrf0262545
424050443	ORN_VM2_L (MaleCNS:424050443)	male-cns_v1_0	is_a	adult olfactory receptor neuron Or43b	
42406	MeTu3c_R (MaleCNS:42406)	male-cns_v1_0	is_a	adult medulla-tubercle neuron 3	
42407	Cm18_L (MaleCNS:42407)	male-cns_v1_0	is_a	adult central medulla intrinsic neuron Cm18	FlyBase:FBrf0262545
42408	Tm26_L (MaleCNS:42408)	male-cns_v1_0	is_a	transmedullary neuron Tm26	FlyBase:FBrf0262545
