subject_external_id	subject_name	subject_external_db	relation	object	pub
532668	L5_L (MaleCNS:532668)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
53267	KCg-m_R (MaleCNS:53267)	male-cns_v1_0	is_a	gamma main Kenyon cell	
532671	Mi1_L (MaleCNS:532671)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi1	FlyBase:FBrf0262545
532674	TmY17_L (MaleCNS:532674)	male-cns_v1_0	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
532677	mAL5A1_R (MaleCNS:532677)	male-cns_v1_0	is_a	fruitless expressing neuron	
53268	Mi10_L (MaleCNS:53268)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi10	FlyBase:FBrf0262545
532681	Tm3_L (MaleCNS:532681)	male-cns_v1_0	is_a	transmedullary neuron Tm3	FlyBase:FBrf0262545
532682	TmY5a_L (MaleCNS:532682)	male-cns_v1_0	is_a	transmedullary Y neuron TmY5a	FlyBase:FBrf0262545
532686	L2_L (MaleCNS:532686)	male-cns_v1_0	is_a	lamina monopolar neuron L2	FlyBase:FBrf0262545
532687	TmY3_L (MaleCNS:532687)	male-cns_v1_0	is_a	transmedullary Y neuron TmY3	FlyBase:FBrf0262545
532689	LLPC3_L (MaleCNS:532689)	male-cns_v1_0	is_a	lobula-lobula plate columnar neuron LLPC3	FlyBase:FBrf0262545
53269	TmY4_R (MaleCNS:53269)	male-cns_v1_0	is_a	transmedullary Y neuron TmY4	FlyBase:FBrf0262545
532693	Tm3_L (MaleCNS:532693)	male-cns_v1_0	is_a	transmedullary neuron Tm3	FlyBase:FBrf0262545
532695	Tm4_L (MaleCNS:532695)	male-cns_v1_0	is_a	transmedullary neuron Tm4	FlyBase:FBrf0262545
532696	Tm3_L (MaleCNS:532696)	male-cns_v1_0	is_a	transmedullary neuron Tm3	FlyBase:FBrf0262545
532697	L4_L (MaleCNS:532697)	male-cns_v1_0	is_a	lamina monopolar neuron L4	FlyBase:FBrf0262545
