subject_id	object	relation	pub	subject_name	comment
VFB_jrmc2ljz	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A039_L (MaleCNS:808901)	male-cns:v1.0 260624
VFB_jrmc2r26	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN09A037_R (MaleCNS:808922)	male-cns:v1.0 260624
VFB_jrmc2r0x	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN09A025,IN09A026_R (MaleCNS:808962)	male-cns:v1.0 260624
VFB_jrmc2nbn	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN20A.22A024_R (MaleCNS:809008)	male-cns:v1.0 260624
VFB_jrmc2pa9	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN04B105_R (MaleCNS:809186)	male-cns:v1.0 260624
VFB_jrmc2lk5	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A042,IN14A047_L (MaleCNS:809242)	male-cns:v1.0 260624
VFB_jrmc2l9n	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN13B058_L (MaleCNS:809312)	male-cns:v1.0 260624
VFB_jrmc2m3q	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN16B105_R (MaleCNS:809322)	male-cns:v1.0 260624
VFB_jrmc2l1a	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN13A068_R (MaleCNS:809393)	male-cns:v1.0 260624
VFB_jrmc2lm5	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A058_L (MaleCNS:809403)	male-cns:v1.0 260624
VFB_jrmc2lm0	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A057_L (MaleCNS:809460)	male-cns:v1.0 260624
VFB_jrmc2m3r	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN16B105_R (MaleCNS:809471)	male-cns:v1.0 260624
VFB_jrmc2m47	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN16B108_R (MaleCNS:809473)	male-cns:v1.0 260624
VFB_jrmc2pb5	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN04B112_R (MaleCNS:809495)	male-cns:v1.0 260624
VFB_jrmc2nk3	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN20A.22A060_R (MaleCNS:809618)	male-cns:v1.0 260624
VFB_jrmc2ky5	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN13A050_R (MaleCNS:809631)	male-cns:v1.0 260624
VFB_jrmc2ky6	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN13A050_R (MaleCNS:809663)	male-cns:v1.0 260624
VFB_jrmc2pbf	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN04B113,IN04B114_R (MaleCNS:809714)	male-cns:v1.0 260624
VFB_jrmc2p4v	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN04B074_R (MaleCNS:809747)	male-cns:v1.0 260624
VFB_jrmc2ljo	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A037_L (MaleCNS:809834)	male-cns:v1.0 260624
VFB_jrmc2lm6	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A058_L (MaleCNS:809838)	male-cns:v1.0 260624
VFB_jrmc2qoe	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN08A043_R (MaleCNS:809949)	male-cns:v1.0 260624
VFB_jrmc2m4z	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN16B120_R (MaleCNS:809978)	male-cns:v1.0 260624
VFB_jrmc2m2q	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN16B097_R (MaleCNS:810016)	male-cns:v1.0 260624
VFB_jrmc2p1a	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN04B043_a_R (MaleCNS:810182)	male-cns:v1.0 260624
VFB_jrmc2llb	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A050_L (MaleCNS:810192)	male-cns:v1.0 260624
VFB_jrmc2lmg	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A065_L (MaleCNS:810202)	male-cns:v1.0 260624
VFB_jrmc2m3j	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN16B101_R (MaleCNS:810240)	male-cns:v1.0 260624
VFB_jrmc2lj5	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14A032_L (MaleCNS:810247)	male-cns:v1.0 260624
VFB_jrmc2m1o	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN16B088,IN16B109_R (MaleCNS:810306)	male-cns:v1.0 260624
VFB_jrmc2pbg	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN04B113,IN04B114_R (MaleCNS:810340)	male-cns:v1.0 260624
VFB_jrmc2qof	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN08A043_R (MaleCNS:810397)	male-cns:v1.0 260624
