subject_external_db	subject_external_id	relation	object
catmaid_fafb	7574284	is_a	adult zorro subesophageal neuron
catmaid_fafb	7899207	is_a	adult buster subesophageal neuron
catmaid_fafb	7899212	is_a	adult zorro subesophageal neuron
catmaid_fafb	7929209	is_a	adult fuchs subesophageal neuron
catmaid_fafb	8275570	is_a	adult quasimodo subesophageal neuron
catmaid_fafb	8606542	is_a	adult billiards subesophageal neuron
catmaid_fafb	16886973	is_a	adult rounddown subesophageal neuron
catmaid_fafb	16887116	is_a	adult scapula subesophageal neuron
catmaid_fafb	17249809	is_a	adult dandelion subesophageal neuron
catmaid_fafb	17539125	is_a	adult roundtree subesophageal neuron
catmaid_fafb	17579359	is_a	adult specter subesophageal neuron
