subject_id	object	relation	pub	subject_name	comment
VFB_jrmc1jhr	neuroblast DALcm2	develops_from	doi:10.1101/2025.10.09.680999	PS031_R (MaleCNS:71260)	male-cns:v1.0 260624
VFB_jrmc38xv	neuroblast CM4	develops_from	doi:10.1101/2025.10.09.680999	CB1856_R (MaleCNS:549559)	male-cns:v1.0 260624
VFB_jrmc21wb	neuroblast DALv3	develops_from	doi:10.1101/2025.10.09.680999	LHAV9a1_a_R (MaleCNS:123618)	male-cns:v1.0 260624
VFB_jrmc2usb	neuroblast SMPad2	develops_from	doi:10.1101/2025.10.09.680999	ICL004m_a_L (MaleCNS:21891)	male-cns:v1.0 260624
VFB_jrmc075t	neuroblast BAmv2	develops_from	doi:10.1101/2025.10.09.680999	VES021_L (MaleCNS:30401)	male-cns:v1.0 260624
VFB_jrmc00dz	neuroblast BAlc	develops_from	doi:10.1101/2025.10.09.680999	WED072_R (MaleCNS:23544)	male-cns:v1.0 260624
VFB_jrmc1px9	neuroblast DALcm1	develops_from	doi:10.1101/2025.10.09.680999	PAM11(a1)_L (MaleCNS:157016)	male-cns:v1.0 260624
VFB_jrmc3kcy	neuroblast BAlp2	develops_from	doi:10.1101/2025.10.09.680999	SAD019_L (MaleCNS:21786)	male-cns:v1.0 260624
VFB_jrmc34ew	neuroblast DPLc5	develops_from	doi:10.1101/2025.10.09.680999	CL178_L (MaleCNS:523384)	male-cns:v1.0 260624
VFB_jrmc38a6	neuroblast BLVp2	develops_from	doi:10.1101/2025.10.09.680999	CB1346_L (MaleCNS:24642)	male-cns:v1.0 260624
VFB_jrmc1c8l	neuroblast BLVa2b	develops_from	doi:10.1101/2025.10.09.680999	SLP206_R (MaleCNS:13255)	male-cns:v1.0 260624
VFB_jrmc2d0w	neuroblast CM3	develops_from	doi:10.1101/2025.10.09.680999	LAL182_L (MaleCNS:12974)	male-cns:v1.0 260624
VFB_jrmc3k8x	neuroblast TRdl	develops_from	doi:10.1101/2025.10.09.680999	None (MaleCNS:518632)	male-cns:v1.0 260624
VFB_jrmc34b9	neuroblast BAmv2	develops_from	doi:10.1101/2025.10.09.680999	CL12X_L (MaleCNS:107008)	male-cns:v1.0 260624
VFB_jrmc1jp3	neuroblast DPLc5	develops_from	doi:10.1101/2025.10.09.680999	PS112_L (MaleCNS:511784)	male-cns:v1.0 260624
VFB_jrmc1inh	neuroblast BLAvm	develops_from	doi:10.1101/2025.10.09.680999	PLP036_R (MaleCNS:20038)	male-cns:v1.0 260624
VFB_jrmc1kkt	neuroblast DALl2	develops_from	doi:10.1101/2025.10.09.680999	PVLP206m_R (MaleCNS:26952)	male-cns:v1.0 260624
VFB_jrmc38tx	neuroblast BLVp2	develops_from	doi:10.1101/2025.10.09.680999	CB1795_L (MaleCNS:24302)	male-cns:v1.0 260624
VFB_jrmc3bh1	neuroblast DPLd	develops_from	doi:10.1101/2025.10.09.680999	CB4141_L (MaleCNS:89887)	male-cns:v1.0 260624
VFB_jrmc02mh	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	hDeltaK_12_C10 (MaleCNS:56542)	male-cns:v1.0 260624
VFB_jrmc3hlh	neuroblast DALcl1	develops_from	doi:10.1101/2025.10.09.680999	AOTU038_R (MaleCNS:902249)	male-cns:v1.0 260624
VFB_jrmc0329	neuroblast BAla2	develops_from	doi:10.1101/2025.10.09.680999	v2LN42_L (MaleCNS:262865)	male-cns:v1.0 260624
VFB_jrmc2jzg	neuroblast MBp4	develops_from	doi:10.1101/2025.10.09.680999	KCab-s_R (MaleCNS:78060)	male-cns:v1.0 260624
VFB_jrmc1kj3	neuroblast CM1	develops_from	doi:10.1101/2025.10.09.680999	PVLP144_R (MaleCNS:21083)	male-cns:v1.0 260624
VFB_jrmc303q	neuroblast BAmv1	develops_from	doi:10.1101/2025.10.09.680999	FB4A_a_R (MaleCNS:524612)	male-cns:v1.0 260624
VFB_jrmc16jy	neuroblast DPMm1	develops_from	doi:10.1101/2025.10.09.680999	SMP714m_R (MaleCNS:530800)	male-cns:v1.0 260624
VFB_jrmc16l4	neuroblast SMPad1	develops_from	doi:10.1101/2025.10.09.680999	SMP723m_R (MaleCNS:67088)	male-cns:v1.0 260624
