subject_id	object	relation	pub	subject_name	comment
VFB_jrmc3kkt	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Lai_fragment_L (MaleCNS:550112)	male-cns:v0.9 251117
VFB_jrmc24z6	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Lai_L (MaleCNS:550846)	male-cns:v0.9 251117
VFB_jrmc3kku	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	None (MaleCNS:551869)	male-cns:v0.9 251117
VFB_jrmc1a8a	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:541705)	male-cns:v0.9 251117
VFB_jrmc1a8b	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:66101)	male-cns:v0.9 251117
VFB_jrmc02cl	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	aMe6b_L (MaleCNS:517852)	male-cns:v0.9 251117
VFB_jrmc1a8c	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:79465)	male-cns:v0.9 251117
VFB_jrmc2etv	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_L (MaleCNS:551645)	male-cns:v0.9 251117
VFB_jrmc1a8d	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:67068)	male-cns:v0.9 251117
VFB_jrmc3kkv	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	None (MaleCNS:204489)	male-cns:v0.9 251117
VFB_jrmc3kkw	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	None (MaleCNS:513866)	male-cns:v0.9 251117
VFB_jrmc1a8e	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:89473)	male-cns:v0.9 251117
VFB_jrmc2etw	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_R (MaleCNS:24689)	male-cns:v0.9 251117
VFB_jrmc2etx	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_R (MaleCNS:29512)	male-cns:v0.9 251117
VFB_jrmc1a8f	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_R (MaleCNS:49804)	male-cns:v0.9 251117
VFB_jrmc1a8g	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_R (MaleCNS:61440)	male-cns:v0.9 251117
VFB_jrmc2ety	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_R (MaleCNS:41422)	male-cns:v0.9 251117
VFB_jrmc1a8h	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_R (MaleCNS:52053)	male-cns:v0.9 251117
VFB_jrmc29um	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L4_R (MaleCNS:123810)	male-cns:v0.9 251117
VFB_jrmc1a8i	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_R (MaleCNS:49718)	male-cns:v0.9 251117
VFB_jrmc1a8j	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_R (MaleCNS:95668)	male-cns:v0.9 251117
VFB_jrmc29un	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L4_R (MaleCNS:153950)	male-cns:v0.9 251117
VFB_jrmc2etz	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_R (MaleCNS:19421)	male-cns:v0.9 251117
VFB_jrmc1a8k	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_R (MaleCNS:40239)	male-cns:v0.9 251117
VFB_jrmc1m1e	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi9_L (MaleCNS:96533)	male-cns:v0.9 251117
VFB_jrmc3dso	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	C3_L (MaleCNS:159749)	male-cns:v0.9 251117
VFB_jrmc1vje	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi1_L (MaleCNS:547265)	male-cns:v0.9 251117
VFB_jrmc1a8l	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:21840)	male-cns:v0.9 251117
VFB_jrmc2eu0	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_L (MaleCNS:547045)	male-cns:v0.9 251117
VFB_jrmc2dgj	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L1_R (MaleCNS:29338)	male-cns:v0.9 251117
VFB_jrmc1a8m	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:17292)	male-cns:v0.9 251117
VFB_jrmc2eu1	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_L (MaleCNS:21189)	male-cns:v0.9 251117
VFB_jrmc2eu2	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_L (MaleCNS:39724)	male-cns:v0.9 251117
VFB_jrmc1a8n	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:42478)	male-cns:v0.9 251117
VFB_jrmc1sgt	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi4_R (MaleCNS:81317)	male-cns:v0.9 251117
