subject_external_id	subject_name	subject_external_db	relation	object	pub
720575940600322965	LA.2396 (FlyWire:720575940600322965)	flywire783	is_a	lamina monopolar neuron L1	
720575940602353632	GNG.2718 (FlyWire:720575940602353632)	flywire783	is_a	gustatory receptor neuron of the labellum	
720575940603266592	GNG.1894 (FlyWire:720575940603266592)	flywire783	is_a	gustatory receptor neuron of the labellum	
720575940603366112	ME.19200 (FlyWire:720575940603366112)	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940603409632	NO.239 (FlyWire:720575940603409632)	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	
720575940603453286	AL.LH.226 (FlyWire:720575940603453286)	flywire783	is_a	adult multiglomerular antennal lobe projection neuron type 5 adPN	
720575940603455846	AL.LH.245 (FlyWire:720575940603455846)	flywire783	is_a	adult multiglomerular antennal lobe projection neuron type 66 vPN	
720575940603533246	AMMC.3 (FlyWire:720575940603533246)	flywire783	is_a	adult CNS neuron	
720575940603569836	IPS.GNG.91 (FlyWire:720575940603569836)	flywire783	is_a	adult CB0977 neuron	
720575940603636913	SAD.WED.10 (FlyWire:720575940603636913)	flywire783	is_a	adult saddle neuron 052	
720575940603676844	FB.213 (FlyWire:720575940603676844)	flywire783	is_a	adult fan-shaped body layer 7 neuron of CP2 lineage	
720575940603853090	ME.19850 (FlyWire:720575940603853090)	flywire783	is_a	distal medullary amacrine neuron Dm8a	
720575940603856352	AVLP.729 (FlyWire:720575940603856352)	flywire783	is_a	adult CB0115 neuron	
720575940603942846	NO.FB.141 (FlyWire:720575940603942846)	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	
720575940603942944	NO.FB.104 (FlyWire:720575940603942944)	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	
720575940603943456	FB.1422 (FlyWire:720575940603943456)	flywire783	is_a	adult asymmetrical body-fan-shaped body layer 8 neuron	
720575940604157361	NO.FB.140 (FlyWire:720575940604157361)	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	
720575940604201830	AMMC.SAD.9 (FlyWire:720575940604201830)	flywire783	is_a	adult CNS neuron	
720575940604238816	NO_CONS.15 (FlyWire:720575940604238816)	flywire783	is_a	adult asymmetrical body-fan-shaped body layer 8 neuron	
720575940604241510	GNG.2653 (FlyWire:720575940604241510)	flywire783	is_a	labial nerve sensory descending neuron 1	
720575940604243902	SMP.2260 (FlyWire:720575940604243902)	flywire783	is_a	adult superior medial protocerebrum neuron 591	
720575940604355872	FLA.142 (FlyWire:720575940604355872)	flywire783	is_a	adult gut-innervating neuron	
720575940604364134	AMMC.SAD.3 (FlyWire:720575940604364134)	flywire783	is_a	adult central brain intrinsic neuron	
720575940604403628	AL.176 (FlyWire:720575940604403628)	flywire783	is_a	adult antennal lobe projection neuron VP5+VP3 l2PN	
720575940604471473	SMP.2223 (FlyWire:720575940604471473)	flywire783	is_a	adult superior medial protocerebrum neuron 591	
720575940604498208	NO.205 (FlyWire:720575940604498208)	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	
720575940604518944	NO.FB.128 (FlyWire:720575940604518944)	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	
720575940604539825	SPS.IPS.110 (FlyWire:720575940604539825)	flywire783	is_a	adult wedge neuron 103	
720575940604667825	NO.238 (FlyWire:720575940604667825)	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 posterior domain neuron	
720575940604678880	ME.25331 (FlyWire:720575940604678880)	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940604693164	SLP.ICL.104 (FlyWire:720575940604693164)	flywire783	is_a	adult CNS neuron	
720575940604708832	PB.67 (FlyWire:720575940604708832)	flywire783	is_a	adult intrinsic protocerebral bridge 18 glomeruli-delta7 neuron	
720575940604714528	GNG.3585 (FlyWire:720575940604714528)	flywire783	is_a	gustatory receptor neuron of the labellum	
