subject_external_id	subject_external_db	relation	object
425104113	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425104178	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
425104216	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425112506	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425121937	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425121959	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425126008	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425143700	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425148091	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425276848	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
425431837	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425436170	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425445301	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425462513	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425471220	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425768768	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425768822	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425790257	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
425803370	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
426139965	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
426464004	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
426477089	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
426818061	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
446533552	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
446714544	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
446826981	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
446848967	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
446883390	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
447219992	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
447224575	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
447228814	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
447599745	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
447872055	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448204394	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448225646	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448234999	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448238871	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448260940	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448342846	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448515267	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448536695	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448576577	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448869118	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448899493	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448908723	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448908822	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448912981	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448942604	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
448994377	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449205588	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449205611	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449209892	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449209971	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449218986	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449223263	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449223347	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449223379	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449227486	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449236636	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449241371	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449244969	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449250041	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449263368	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449285328	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449288517	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449289591	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449296405	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449296930	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449331241	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
449335798	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449438847	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
449555517	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449555633	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449564064	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449564352	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449568848	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449568880	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449577409	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449634539	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449681157	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449685778	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449749647	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
449896330	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449901277	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449905648	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449910002	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449910481	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449910491	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449910741	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449910907	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449931630	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449949172	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
449975227	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450004338	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450004504	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450004562	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450004644	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450004974	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450005014	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450008671	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450026507	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450034902	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450267976	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450285679	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450294326	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450302778	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450354788	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450371612	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450376017	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450574212	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450579065	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450583886	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450597298	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450609707	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450609788	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450617762	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450635626	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450678094	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
450678237	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450700075	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450919762	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450924155	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450933288	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450933392	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450951445	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
450971893	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451015547	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451040974	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
451049385	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451062462	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451071081	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451071417	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451118413	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
451148838	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
451279196	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451296290	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451296383	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451304268	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451308547	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451355706	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451356082	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451365099	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451382570	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451386832	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451390676	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451424866	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451602687	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451619287	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451619617	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451624794	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451644891	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451646040	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451646125	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451650057	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451658249	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451662040	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451663172	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451689001	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451947899	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451952653	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451960272	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451982195	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451982486	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451986590	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451987038	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451990898	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451995306	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451995734	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
451995819	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452029745	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452103083	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452162916	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452323015	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452327439	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452331917	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452336396	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452336897	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452340825	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452340995	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452401052	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452401246	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452651021	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452651486	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452655734	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452664348	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452672881	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452673056	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452673242	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452676790	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452677002	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452677169	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452681716	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452685249	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452689494	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452694446	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
452698565	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452742028	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452771533	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452953198	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452971138	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
452996289	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453009665	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453018720	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453022644	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453026641	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453026883	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453026933	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453030534	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453031248	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453035422	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453044535	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453053044	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453087379	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453108601	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453130054	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453320065	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453320313	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453329254	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453333562	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453350926	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453350952	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453355233	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453376390	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453380528	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453423834	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453436589	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453457927	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453522986	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
453527730	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
453536432	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
453661962	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453662475	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453665759	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453708274	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453717632	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453765256	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453794660	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
453989516	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454001950	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454002974	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454003707	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454019960	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454041627	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454045389	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454089465	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454136171	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454252960	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
454330437	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454335501	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454347237	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454347852	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454377810	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454386099	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454438452	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454439022	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454477603	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454481372	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454693209	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454697392	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454706029	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454706490	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454787848	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454792422	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
454822542	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
454896445	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
454935401	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
454939928	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
455033548	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455059749	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455129365	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455133591	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
455141922	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455154890	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455155337	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455159380	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455172836	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455229034	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
455431209	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455439723	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455456949	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455470212	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455483094	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455500416	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
455728985	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455746581	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455751103	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455793621	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455793743	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455793827	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455811760	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455815977	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
455819680	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455820184	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
455828904	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456082779	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456083341	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456096281	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456096372	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456096712	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456113323	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456121649	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456134692	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456152222	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456152258	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456156825	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456174330	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456187010	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456427944	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456427965	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456432557	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456458549	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456462835	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456462919	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456467162	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456523994	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456808311	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456820863	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456833888	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456846996	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
456847100	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
457175171	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
457196444	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
457196643	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
457507485	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
457516092	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
457516218	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
457520471	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
476545134	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477262101	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477572961	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477861840	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477900945	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477900959	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477909602	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477909679	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477909698	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
477918443	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478077561	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
478250407	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478250482	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478375456	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478427368	neuprint_JRC_Hemibrain_1point1	has_soma_location	left side of organism
478591447	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478613576	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478618011	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478660968	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478928628	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
478937243	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479260891	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479260921	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479290982	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479607153	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479607277	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479637825	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479645393	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479908320	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479908437	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479912666	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479912747	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479917027	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479917037	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479917126	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479921537	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479925776	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479930311	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479935033	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479952665	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479969106	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
479987085	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
480029788	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
480219247	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
480240812	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
480244962	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
480253500	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
480257743	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
480257882	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
480257896	neuprint_JRC_Hemibrain_1point1	has_soma_location	right side of organism
