filename	is_a	part_of	dbxrefs	label
807683	neuron	adult nervous system	male-cns:v0.9:807683	INXXX280_R (MaleCNS:807683)
804284	neuron	adult nervous system	male-cns:v0.9:804284	INXXX280_R (MaleCNS:804284)
806761	neuron	adult nervous system	male-cns:v0.9:806761	INXXX280_L (MaleCNS:806761)
809355	neuron	adult nervous system	male-cns:v0.9:809355	INXXX280_L (MaleCNS:809355)
803505	neuron	adult nervous system	male-cns:v0.9:803505	INXXX281_L (MaleCNS:803505)
905534	neuron	adult nervous system	male-cns:v0.9:905534	INXXX281_R (MaleCNS:905534)
803363	neuron	adult nervous system	male-cns:v0.9:803363	INXXX281_R (MaleCNS:803363)
905231	neuron	adult nervous system	male-cns:v0.9:905231	INXXX281_R (MaleCNS:905231)
803893	neuron	adult nervous system	male-cns:v0.9:803893	INXXX281_L (MaleCNS:803893)
803654	neuron	adult nervous system	male-cns:v0.9:803654	INXXX281_L (MaleCNS:803654)
804800	neuron	adult nervous system	male-cns:v0.9:804800	INXXX282_L (MaleCNS:804800)
804345	neuron	adult nervous system	male-cns:v0.9:804345	INXXX282_R (MaleCNS:804345)
802912	neuron	adult nervous system	male-cns:v0.9:802912	INXXX283_R (MaleCNS:802912)
803230	neuron	adult nervous system	male-cns:v0.9:803230	INXXX283_L (MaleCNS:803230)
804674	neuron	adult nervous system	male-cns:v0.9:804674	INXXX283_R (MaleCNS:804674)
908393	neuron	adult nervous system	male-cns:v0.9:908393	INXXX283_L (MaleCNS:908393)
936775	neuron	adult nervous system	male-cns:v0.9:936775	INXXX283_R (MaleCNS:936775)
806013	neuron	adult nervous system	male-cns:v0.9:806013	INXXX284_R (MaleCNS:806013)
805390	neuron	adult nervous system	male-cns:v0.9:805390	INXXX284_L (MaleCNS:805390)
803217	neuron	adult nervous system	male-cns:v0.9:803217	INXXX285_L (MaleCNS:803217)
815788	neuron	adult nervous system	male-cns:v0.9:815788	INXXX285_R (MaleCNS:815788)
802623	neuron	adult nervous system	male-cns:v0.9:802623	INXXX287_L (MaleCNS:802623)
803849	neuron	adult nervous system	male-cns:v0.9:803849	INXXX287_L (MaleCNS:803849)
906365	neuron	adult nervous system	male-cns:v0.9:906365	INXXX287_R (MaleCNS:906365)
803120	neuron	adult nervous system	male-cns:v0.9:803120	INXXX287_L (MaleCNS:803120)
804424	neuron	adult nervous system	male-cns:v0.9:804424	INXXX287_R (MaleCNS:804424)
906307	neuron	adult nervous system	male-cns:v0.9:906307	INXXX287_R (MaleCNS:906307)
908205	neuron	adult nervous system	male-cns:v0.9:908205	INXXX287_R (MaleCNS:908205)
800965	neuron	adult nervous system	male-cns:v0.9:800965	INXXX287_L (MaleCNS:800965)
802242	neuron	adult nervous system	male-cns:v0.9:802242	INXXX287_L (MaleCNS:802242)
803996	neuron	adult nervous system	male-cns:v0.9:803996	INXXX287_L (MaleCNS:803996)
802190	neuron	adult nervous system	male-cns:v0.9:802190	INXXX287_R (MaleCNS:802190)
802654	neuron	adult nervous system	male-cns:v0.9:802654	INXXX287_R (MaleCNS:802654)
802140	neuron	adult nervous system	male-cns:v0.9:802140	INXXX288_L (MaleCNS:802140)
903492	neuron	adult nervous system	male-cns:v0.9:903492	INXXX288_R (MaleCNS:903492)
807292	neuron	adult nervous system	male-cns:v0.9:807292	INXXX290_R (MaleCNS:807292)
804492	neuron	adult nervous system	male-cns:v0.9:804492	INXXX290_R (MaleCNS:804492)
807435	neuron	adult nervous system	male-cns:v0.9:807435	INXXX290_L (MaleCNS:807435)
807979	neuron	adult nervous system	male-cns:v0.9:807979	INXXX290_L (MaleCNS:807979)
908830	neuron	adult nervous system	male-cns:v0.9:908830	INXXX290_R (MaleCNS:908830)
