filename	is_a	part_of	dbxrefs	label
131654	neuron	adult nervous system	male-cns_v0_9:131654	T4b_R (MaleCNS:131654)
90206	neuron	adult nervous system	male-cns_v0_9:90206	T4b_R (MaleCNS:90206)
108270	neuron	adult nervous system	male-cns_v0_9:108270	T4b_R (MaleCNS:108270)
90121	neuron	adult nervous system	male-cns_v0_9:90121	T4b_R (MaleCNS:90121)
105723	neuron	adult nervous system	male-cns_v0_9:105723	T4b_L (MaleCNS:105723)
83067	neuron	adult nervous system	male-cns_v0_9:83067	T4b_R (MaleCNS:83067)
124098	neuron	adult nervous system	male-cns_v0_9:124098	T4b_R (MaleCNS:124098)
89684	neuron	adult nervous system	male-cns_v0_9:89684	T4b_L (MaleCNS:89684)
93360	neuron	adult nervous system	male-cns_v0_9:93360	T4b_R (MaleCNS:93360)
141065	neuron	adult nervous system	male-cns_v0_9:141065	T4b_R (MaleCNS:141065)
105962	neuron	adult nervous system	male-cns_v0_9:105962	T4b_R (MaleCNS:105962)
85317	neuron	adult nervous system	male-cns_v0_9:85317	T4b_L (MaleCNS:85317)
118468	neuron	adult nervous system	male-cns_v0_9:118468	T4b_R (MaleCNS:118468)
116885	neuron	adult nervous system	male-cns_v0_9:116885	T4b_L (MaleCNS:116885)
125701	neuron	adult nervous system	male-cns_v0_9:125701	T4b_R (MaleCNS:125701)
115835	neuron	adult nervous system	male-cns_v0_9:115835	T4b_L (MaleCNS:115835)
97880	neuron	adult nervous system	male-cns_v0_9:97880	T4b_L (MaleCNS:97880)
108032	neuron	adult nervous system	male-cns_v0_9:108032	T4b_L (MaleCNS:108032)
153261	neuron	adult nervous system	male-cns_v0_9:153261	T4b_L (MaleCNS:153261)
93957	neuron	adult nervous system	male-cns_v0_9:93957	T4b_R (MaleCNS:93957)
128758	neuron	adult nervous system	male-cns_v0_9:128758	T4b_L (MaleCNS:128758)
114640	neuron	adult nervous system	male-cns_v0_9:114640	T4b_L (MaleCNS:114640)
76664	neuron	adult nervous system	male-cns_v0_9:76664	T4b_L (MaleCNS:76664)
127414	neuron	adult nervous system	male-cns_v0_9:127414	T4b_R (MaleCNS:127414)
89771	neuron	adult nervous system	male-cns_v0_9:89771	T4b_L (MaleCNS:89771)
108625	neuron	adult nervous system	male-cns_v0_9:108625	T4b_R (MaleCNS:108625)
104048	neuron	adult nervous system	male-cns_v0_9:104048	T4b_R (MaleCNS:104048)
123054	neuron	adult nervous system	male-cns_v0_9:123054	T4b_R (MaleCNS:123054)
