filename	is_a	part_of	dbxrefs	label
127744	neuron	adult nervous system	male-cns:v0.9:127744	Dm3a_R (MaleCNS:127744)
212215	neuron	adult nervous system	male-cns:v0.9:212215	Dm3a_L (MaleCNS:212215)
221642	neuron	adult nervous system	male-cns:v0.9:221642	Dm3a_L (MaleCNS:221642)
549074	neuron	adult nervous system	male-cns:v0.9:549074	Dm3a_L (MaleCNS:549074)
150959	neuron	adult nervous system	male-cns:v0.9:150959	Dm3a_R (MaleCNS:150959)
194904	neuron	adult nervous system	male-cns:v0.9:194904	Dm3a_L (MaleCNS:194904)
203584	neuron	adult nervous system	male-cns:v0.9:203584	Dm3a_L (MaleCNS:203584)
117411	neuron	adult nervous system	male-cns:v0.9:117411	Dm3a_R (MaleCNS:117411)
109877	neuron	adult nervous system	male-cns:v0.9:109877	Dm3a_R (MaleCNS:109877)
513144	neuron	adult nervous system	male-cns:v0.9:513144	Dm3a_L (MaleCNS:513144)
145714	neuron	adult nervous system	male-cns:v0.9:145714	Dm3a_L (MaleCNS:145714)
132267	neuron	adult nervous system	male-cns:v0.9:132267	Dm3a_L (MaleCNS:132267)
156818	neuron	adult nervous system	male-cns:v0.9:156818	Dm3a_L (MaleCNS:156818)
134508	neuron	adult nervous system	male-cns:v0.9:134508	Dm3a_R (MaleCNS:134508)
117974	neuron	adult nervous system	male-cns:v0.9:117974	Dm3a_R (MaleCNS:117974)
123839	neuron	adult nervous system	male-cns:v0.9:123839	Dm3a_R (MaleCNS:123839)
225798	neuron	adult nervous system	male-cns:v0.9:225798	Dm3a_L (MaleCNS:225798)
517057	neuron	adult nervous system	male-cns:v0.9:517057	Dm3a_L (MaleCNS:517057)
118229	neuron	adult nervous system	male-cns:v0.9:118229	Dm3a_R (MaleCNS:118229)
177389	neuron	adult nervous system	male-cns:v0.9:177389	Dm3a_R (MaleCNS:177389)
163959	neuron	adult nervous system	male-cns:v0.9:163959	Dm3a_L (MaleCNS:163959)
183492	neuron	adult nervous system	male-cns:v0.9:183492	Dm3a_L (MaleCNS:183492)
150269	neuron	adult nervous system	male-cns:v0.9:150269	Dm3a_R (MaleCNS:150269)
190650	neuron	adult nervous system	male-cns:v0.9:190650	Dm3a_L (MaleCNS:190650)
180179	neuron	adult nervous system	male-cns:v0.9:180179	Dm3a_L (MaleCNS:180179)
133845	neuron	adult nervous system	male-cns:v0.9:133845	Dm3a_R (MaleCNS:133845)
134192	neuron	adult nervous system	male-cns:v0.9:134192	Dm3a_R (MaleCNS:134192)
118330	neuron	adult nervous system	male-cns:v0.9:118330	Dm3a_L (MaleCNS:118330)
123239	neuron	adult nervous system	male-cns:v0.9:123239	Dm3a_R (MaleCNS:123239)
145855	neuron	adult nervous system	male-cns:v0.9:145855	Dm3a_L (MaleCNS:145855)
164622	neuron	adult nervous system	male-cns:v0.9:164622	Dm3a_R (MaleCNS:164622)
156604	neuron	adult nervous system	male-cns:v0.9:156604	Dm3a_R (MaleCNS:156604)
149246	neuron	adult nervous system	male-cns:v0.9:149246	Dm3a_R (MaleCNS:149246)
151038	neuron	adult nervous system	male-cns:v0.9:151038	Dm3a_R (MaleCNS:151038)
