filename	is_a	part_of	dbxrefs	label
32815	neuron	adult nervous system	male-cns:v0.9:32815	VL2a_vPN_L (MaleCNS:32815)
10321	neuron	adult nervous system	male-cns:v0.9:10321	VL2p_adPN_L (MaleCNS:10321)
10522	neuron	adult nervous system	male-cns:v0.9:10522	VL2p_adPN_R (MaleCNS:10522)
63046	neuron	adult nervous system	male-cns:v0.9:63046	VL2p_vPN_R (MaleCNS:63046)
29826	neuron	adult nervous system	male-cns:v0.9:29826	VL2p_vPN_R (MaleCNS:29826)
31397	neuron	adult nervous system	male-cns:v0.9:31397	VL2p_vPN_L (MaleCNS:31397)
33296	neuron	adult nervous system	male-cns:v0.9:33296	VL2p_vPN_L (MaleCNS:33296)
517597	neuron	adult nervous system	male-cns:v0.9:517597	VLP_TBD1_L (MaleCNS:517597)
33194	neuron	adult nervous system	male-cns:v0.9:33194	VLP_TBD1_R (MaleCNS:33194)
11703	neuron	adult nervous system	male-cns:v0.9:11703	VM1_lPN_L (MaleCNS:11703)
13283	neuron	adult nervous system	male-cns:v0.9:13283	VM1_lPN_R (MaleCNS:13283)
14665	neuron	adult nervous system	male-cns:v0.9:14665	VM2_adPN_L (MaleCNS:14665)
15992	neuron	adult nervous system	male-cns:v0.9:15992	VM2_adPN_L (MaleCNS:15992)
16083	neuron	adult nervous system	male-cns:v0.9:16083	VM2_adPN_R (MaleCNS:16083)
10906	neuron	adult nervous system	male-cns:v0.9:10906	VM3_adPN_R (MaleCNS:10906)
12164	neuron	adult nervous system	male-cns:v0.9:12164	VM3_adPN_R (MaleCNS:12164)
12057	neuron	adult nervous system	male-cns:v0.9:12057	VM3_adPN_L (MaleCNS:12057)
12367	neuron	adult nervous system	male-cns:v0.9:12367	VM3_adPN_L (MaleCNS:12367)
16141	neuron	adult nervous system	male-cns:v0.9:16141	VM4_adPN_R (MaleCNS:16141)
13356	neuron	adult nervous system	male-cns:v0.9:13356	VM4_adPN_L (MaleCNS:13356)
56390	neuron	adult nervous system	male-cns:v0.9:56390	VM4_lvPN_L (MaleCNS:56390)
23132	neuron	adult nervous system	male-cns:v0.9:23132	VM4_lvPN_L (MaleCNS:23132)
23517	neuron	adult nervous system	male-cns:v0.9:23517	VM4_lvPN_L (MaleCNS:23517)
28803	neuron	adult nervous system	male-cns:v0.9:28803	VM4_lvPN_R (MaleCNS:28803)
22473	neuron	adult nervous system	male-cns:v0.9:22473	VM4_lvPN_R (MaleCNS:22473)
29750	neuron	adult nervous system	male-cns:v0.9:29750	VM4_lvPN_R (MaleCNS:29750)
22494	neuron	adult nervous system	male-cns:v0.9:22494	VM5d_adPN_L (MaleCNS:22494)
23339	neuron	adult nervous system	male-cns:v0.9:23339	VM5d_adPN_L (MaleCNS:23339)
27024	neuron	adult nervous system	male-cns:v0.9:27024	VM5d_adPN_R (MaleCNS:27024)
27775	neuron	adult nervous system	male-cns:v0.9:27775	VM5d_adPN_R (MaleCNS:27775)
17570	neuron	adult nervous system	male-cns:v0.9:17570	VM5d_adPN_L (MaleCNS:17570)
18867	neuron	adult nervous system	male-cns:v0.9:18867	VM5d_adPN_L (MaleCNS:18867)
22569	neuron	adult nervous system	male-cns:v0.9:22569	VM5d_adPN_L (MaleCNS:22569)
28680	neuron	adult nervous system	male-cns:v0.9:28680	VM5d_adPN_L (MaleCNS:28680)
38510	neuron	adult nervous system	male-cns:v0.9:38510	VM5d_adPN_R (MaleCNS:38510)
527524	neuron	adult nervous system	male-cns:v0.9:527524	VM5d_adPN_R (MaleCNS:527524)
34385	neuron	adult nervous system	male-cns:v0.9:34385	VM5d_adPN_R (MaleCNS:34385)
15431	neuron	adult nervous system	male-cns:v0.9:15431	VM5d_adPN_R (MaleCNS:15431)
14427	neuron	adult nervous system	male-cns:v0.9:14427	VM5v_adPN_L (MaleCNS:14427)
14607	neuron	adult nervous system	male-cns:v0.9:14607	VM5v_adPN_L (MaleCNS:14607)
20445	neuron	adult nervous system	male-cns:v0.9:20445	VM5v_adPN_R (MaleCNS:20445)
16426	neuron	adult nervous system	male-cns:v0.9:16426	VM5v_adPN_R (MaleCNS:16426)
520916	neuron	adult nervous system	male-cns:v0.9:520916	VM6_adPN_R (MaleCNS:520916)
10429	neuron	adult nervous system	male-cns:v0.9:10429	VM6_adPN_L (MaleCNS:10429)
139814	neuron	adult nervous system	male-cns:v0.9:139814	VM6_lvPN_L (MaleCNS:139814)
57260	neuron	adult nervous system	male-cns:v0.9:57260	VM6_lvPN_R (MaleCNS:57260)
65273	neuron	adult nervous system	male-cns:v0.9:65273	VM6_lvPN_R (MaleCNS:65273)
56234	neuron	adult nervous system	male-cns:v0.9:56234	VM6_lvPN_L (MaleCNS:56234)
535896	neuron	adult nervous system	male-cns:v0.9:535896	VM6_lvPN_R (MaleCNS:535896)
45407	neuron	adult nervous system	male-cns:v0.9:45407	VM6_lvPN_L (MaleCNS:45407)
14430	neuron	adult nervous system	male-cns:v0.9:14430	VM7d_adPN_L (MaleCNS:14430)
14895	neuron	adult nervous system	male-cns:v0.9:14895	VM7d_adPN_L (MaleCNS:14895)
18834	neuron	adult nervous system	male-cns:v0.9:18834	VM7d_adPN_L (MaleCNS:18834)
18084	neuron	adult nervous system	male-cns:v0.9:18084	VM7d_adPN_R (MaleCNS:18084)
13225	neuron	adult nervous system	male-cns:v0.9:13225	VM7d_adPN_R (MaleCNS:13225)
511807	neuron	adult nervous system	male-cns:v0.9:511807	VM7d_adPN_R (MaleCNS:511807)
527523	neuron	adult nervous system	male-cns:v0.9:527523	VM7d_adPN_R (MaleCNS:527523)
13972	neuron	adult nervous system	male-cns:v0.9:13972	VM7v_adPN_L (MaleCNS:13972)
16524	neuron	adult nervous system	male-cns:v0.9:16524	VM7v_adPN_L (MaleCNS:16524)
13386	neuron	adult nervous system	male-cns:v0.9:13386	VM7v_adPN_R (MaleCNS:13386)
11761	neuron	adult nervous system	male-cns:v0.9:11761	VP1d+VP4_l2PN1_R (MaleCNS:11761)
11050	neuron	adult nervous system	male-cns:v0.9:11050	VP1d+VP4_l2PN1_L (MaleCNS:11050)
10408	neuron	adult nervous system	male-cns:v0.9:10408	VP1d+VP4_l2PN2_R (MaleCNS:10408)
11583	neuron	adult nervous system	male-cns:v0.9:11583	VP1d+VP4_l2PN2_L (MaleCNS:11583)
16648	neuron	adult nervous system	male-cns:v0.9:16648	VP1d_il2PN_L (MaleCNS:16648)
18049	neuron	adult nervous system	male-cns:v0.9:18049	VP1d_il2PN_R (MaleCNS:18049)
13767	neuron	adult nervous system	male-cns:v0.9:13767	VP1l+VP3_ilPN_L (MaleCNS:13767)
12890	neuron	adult nervous system	male-cns:v0.9:12890	VP1l+VP3_ilPN_R (MaleCNS:12890)
40182	neuron	adult nervous system	male-cns:v0.9:40182	VP1l+_lvPN_R (MaleCNS:40182)
41517	neuron	adult nervous system	male-cns:v0.9:41517	VP1l+_lvPN_R (MaleCNS:41517)
43183	neuron	adult nervous system	male-cns:v0.9:43183	VP1l+_lvPN_R (MaleCNS:43183)
47728	neuron	adult nervous system	male-cns:v0.9:47728	VP1l+_lvPN_R (MaleCNS:47728)
36279	neuron	adult nervous system	male-cns:v0.9:36279	VP1l+_lvPN_L (MaleCNS:36279)
230110	neuron	adult nervous system	male-cns:v0.9:230110	VP1l+_lvPN_L (MaleCNS:230110)
116859	neuron	adult nervous system	male-cns:v0.9:116859	VP1l+_lvPN_L (MaleCNS:116859)
50981	neuron	adult nervous system	male-cns:v0.9:50981	VP1l+_lvPN_L (MaleCNS:50981)
21725	neuron	adult nervous system	male-cns:v0.9:21725	VP1l+_lvPN_R (MaleCNS:21725)
16236	neuron	adult nervous system	male-cns:v0.9:16236	VP1m+VP2_lvPN1_R (MaleCNS:16236)
20926	neuron	adult nervous system	male-cns:v0.9:20926	VP1m+VP2_lvPN1_L (MaleCNS:20926)
36774	neuron	adult nervous system	male-cns:v0.9:36774	VP1m+VP2_lvPN2_L (MaleCNS:36774)
25931	neuron	adult nervous system	male-cns:v0.9:25931	VP1m+VP2_lvPN2_R (MaleCNS:25931)
30914	neuron	adult nervous system	male-cns:v0.9:30914	VP1m+VP2_lvPN2_R (MaleCNS:30914)
33591	neuron	adult nervous system	male-cns:v0.9:33591	VP1m+VP2_lvPN2_R (MaleCNS:33591)
41345	neuron	adult nervous system	male-cns:v0.9:41345	VP1m+VP2_lvPN2_R (MaleCNS:41345)
26129	neuron	adult nervous system	male-cns:v0.9:26129	VP1m+VP2_lvPN2_L (MaleCNS:26129)
41840	neuron	adult nervous system	male-cns:v0.9:41840	VP1m+VP2_lvPN2_L (MaleCNS:41840)
66970	neuron	adult nervous system	male-cns:v0.9:66970	VP1m+VP2_lvPN2_L (MaleCNS:66970)
10973	neuron	adult nervous system	male-cns:v0.9:10973	VP1m+VP5_ilPN_L (MaleCNS:10973)
13334	neuron	adult nervous system	male-cns:v0.9:13334	VP1m+VP5_ilPN_R (MaleCNS:13334)
33987	neuron	adult nervous system	male-cns:v0.9:33987	VP1m+_lvPN_R (MaleCNS:33987)
35182	neuron	adult nervous system	male-cns:v0.9:35182	VP1m+_lvPN_L (MaleCNS:35182)
32880	neuron	adult nervous system	male-cns:v0.9:32880	VP1m+_lvPN_L (MaleCNS:32880)
19647	neuron	adult nervous system	male-cns:v0.9:19647	VP1m+_lvPN_R (MaleCNS:19647)
11143	neuron	adult nervous system	male-cns:v0.9:11143	VP1m_l2PN_L (MaleCNS:11143)
11521	neuron	adult nervous system	male-cns:v0.9:11521	VP1m_l2PN_R (MaleCNS:11521)
18959	neuron	adult nervous system	male-cns:v0.9:18959	VP2+VC5_l2PN_R (MaleCNS:18959)
16085	neuron	adult nervous system	male-cns:v0.9:16085	VP2+VC5_l2PN_L (MaleCNS:16085)
23162	neuron	adult nervous system	male-cns:v0.9:23162	VP2+Z_lvPN_R (MaleCNS:23162)
18351	neuron	adult nervous system	male-cns:v0.9:18351	VP2+Z_lvPN_L (MaleCNS:18351)
24407	neuron	adult nervous system	male-cns:v0.9:24407	VP2+Z_lvPN_R (MaleCNS:24407)
18814	neuron	adult nervous system	male-cns:v0.9:18814	VP2+Z_lvPN_L (MaleCNS:18814)
75897	neuron	adult nervous system	male-cns:v0.9:75897	VP2+_adPN_L (MaleCNS:75897)
519843	neuron	adult nervous system	male-cns:v0.9:519843	VP2+_adPN_R (MaleCNS:519843)
10736	neuron	adult nervous system	male-cns:v0.9:10736	VP2_adPN_L (MaleCNS:10736)
37635	neuron	adult nervous system	male-cns:v0.9:37635	VP2_l2PN_L (MaleCNS:37635)
14419	neuron	adult nervous system	male-cns:v0.9:14419	VP2_l2PN_R (MaleCNS:14419)
19845	neuron	adult nervous system	male-cns:v0.9:19845	VP3+VP1l_ivPN_L (MaleCNS:19845)
14437	neuron	adult nervous system	male-cns:v0.9:14437	VP3+VP1l_ivPN_R (MaleCNS:14437)
13571	neuron	adult nervous system	male-cns:v0.9:13571	VP3+_l2PN_L (MaleCNS:13571)
524990	neuron	adult nervous system	male-cns:v0.9:524990	VP3+_l2PN_L (MaleCNS:524990)
555966	neuron	adult nervous system	male-cns:v0.9:555966	VP3+_l2PN_R (MaleCNS:555966)
17319	neuron	adult nervous system	male-cns:v0.9:17319	VP3+_l2PN_R (MaleCNS:17319)
14666	neuron	adult nervous system	male-cns:v0.9:14666	VP3+_l2PN_L (MaleCNS:14666)
555967	neuron	adult nervous system	male-cns:v0.9:555967	VP3+_l2PN_R (MaleCNS:555967)
17722	neuron	adult nervous system	male-cns:v0.9:17722	VP3+_vPN_R (MaleCNS:17722)
17225	neuron	adult nervous system	male-cns:v0.9:17225	VP3+_vPN_L (MaleCNS:17225)
11409	neuron	adult nervous system	male-cns:v0.9:11409	VP4+VL1_l2PN_L (MaleCNS:11409)
12012	neuron	adult nervous system	male-cns:v0.9:12012	VP4+VL1_l2PN_R (MaleCNS:12012)
525064	neuron	adult nervous system	male-cns:v0.9:525064	VP4+_vPN_R (MaleCNS:525064)
12545	neuron	adult nervous system	male-cns:v0.9:12545	VP4+_vPN_L (MaleCNS:12545)
525065	neuron	adult nervous system	male-cns:v0.9:525065	VP4_vPN_R (MaleCNS:525065)
15133	neuron	adult nervous system	male-cns:v0.9:15133	VP4_vPN_L (MaleCNS:15133)
16136	neuron	adult nervous system	male-cns:v0.9:16136	VP5+VP3_l2PN_R (MaleCNS:16136)
16013	neuron	adult nervous system	male-cns:v0.9:16013	VP5+VP3_l2PN_L (MaleCNS:16013)
516433	neuron	adult nervous system	male-cns:v0.9:516433	VP5+Z_adPN_R (MaleCNS:516433)
12715	neuron	adult nervous system	male-cns:v0.9:12715	VP5+Z_adPN_L (MaleCNS:12715)
518028	neuron	adult nervous system	male-cns:v0.9:518028	VS_L (MaleCNS:518028)
10073	neuron	adult nervous system	male-cns:v0.9:10073	VS_L (MaleCNS:10073)
10311	neuron	adult nervous system	male-cns:v0.9:10311	VS_R (MaleCNS:10311)
10206	neuron	adult nervous system	male-cns:v0.9:10206	VS_R (MaleCNS:10206)
10766	neuron	adult nervous system	male-cns:v0.9:10766	VS_R (MaleCNS:10766)
11551	neuron	adult nervous system	male-cns:v0.9:11551	VS_R (MaleCNS:11551)
10284	neuron	adult nervous system	male-cns:v0.9:10284	VS_R (MaleCNS:10284)
10037	neuron	adult nervous system	male-cns:v0.9:10037	VS_R (MaleCNS:10037)
12190	neuron	adult nervous system	male-cns:v0.9:12190	VS_L (MaleCNS:12190)
540266	neuron	adult nervous system	male-cns:v0.9:540266	VS_L (MaleCNS:540266)
522957	neuron	adult nervous system	male-cns:v0.9:522957	VS_L (MaleCNS:522957)
10112	neuron	adult nervous system	male-cns:v0.9:10112	VS_R (MaleCNS:10112)
10161	neuron	adult nervous system	male-cns:v0.9:10161	VS_L (MaleCNS:10161)
10012	neuron	adult nervous system	male-cns:v0.9:10012	VS_R (MaleCNS:10012)
10403	neuron	adult nervous system	male-cns:v0.9:10403	VS_R (MaleCNS:10403)
10006	neuron	adult nervous system	male-cns:v0.9:10006	VS_L (MaleCNS:10006)
522954	neuron	adult nervous system	male-cns:v0.9:522954	VS_L (MaleCNS:522954)
19588	neuron	adult nervous system	male-cns:v0.9:19588	VS_L (MaleCNS:19588)
20634	neuron	adult nervous system	male-cns:v0.9:20634	VST1_R (MaleCNS:20634)
24867	neuron	adult nervous system	male-cns:v0.9:24867	VST1_R (MaleCNS:24867)
21572	neuron	adult nervous system	male-cns:v0.9:21572	VST1_L (MaleCNS:21572)
23897	neuron	adult nervous system	male-cns:v0.9:23897	VST1_L (MaleCNS:23897)
25893	neuron	adult nervous system	male-cns:v0.9:25893	VST1_R (MaleCNS:25893)
