filename	is_a	part_of	dbxrefs	label
16203	neuron	adult nervous system	male-cns_v0_9:16203	Lawf2_L (MaleCNS:16203)
40078	neuron	adult nervous system	male-cns_v0_9:40078	Lawf2_R (MaleCNS:40078)
26837	neuron	adult nervous system	male-cns_v0_9:26837	Lawf2_L (MaleCNS:26837)
38010	neuron	adult nervous system	male-cns_v0_9:38010	Lawf2_L (MaleCNS:38010)
36199	neuron	adult nervous system	male-cns_v0_9:36199	Lawf2_R (MaleCNS:36199)
45745	neuron	adult nervous system	male-cns_v0_9:45745	Lawf2_L (MaleCNS:45745)
32468	neuron	adult nervous system	male-cns_v0_9:32468	Lawf2_L (MaleCNS:32468)
44130	neuron	adult nervous system	male-cns_v0_9:44130	Lawf2_L (MaleCNS:44130)
36935	neuron	adult nervous system	male-cns_v0_9:36935	Lawf2_R (MaleCNS:36935)
27906	neuron	adult nervous system	male-cns_v0_9:27906	Lawf2_L (MaleCNS:27906)
40798	neuron	adult nervous system	male-cns_v0_9:40798	Lawf2_L (MaleCNS:40798)
13210	neuron	adult nervous system	male-cns_v0_9:13210	Lawf2_L (MaleCNS:13210)
37981	neuron	adult nervous system	male-cns_v0_9:37981	Lawf2_R (MaleCNS:37981)
29468	neuron	adult nervous system	male-cns_v0_9:29468	Lawf2_R (MaleCNS:29468)
22792	neuron	adult nervous system	male-cns_v0_9:22792	Lawf2_L (MaleCNS:22792)
18004	neuron	adult nervous system	male-cns_v0_9:18004	Lawf2_L (MaleCNS:18004)
14948	neuron	adult nervous system	male-cns_v0_9:14948	Lawf2_L (MaleCNS:14948)
31258	neuron	adult nervous system	male-cns_v0_9:31258	Lawf2_R (MaleCNS:31258)
19575	neuron	adult nervous system	male-cns_v0_9:19575	Lawf2_L (MaleCNS:19575)
37125	neuron	adult nervous system	male-cns_v0_9:37125	Lawf2_R (MaleCNS:37125)
50349	neuron	adult nervous system	male-cns_v0_9:50349	Lawf2_L (MaleCNS:50349)
45515	neuron	adult nervous system	male-cns_v0_9:45515	Lawf2_L (MaleCNS:45515)
28589	neuron	adult nervous system	male-cns_v0_9:28589	Lawf2_L (MaleCNS:28589)
570859	neuron	adult nervous system	male-cns_v0_9:570859	Lawf2_L (MaleCNS:570859)
44991	neuron	adult nervous system	male-cns_v0_9:44991	Lawf2_R (MaleCNS:44991)
49944	neuron	adult nervous system	male-cns_v0_9:49944	Lawf2_R (MaleCNS:49944)
33155	neuron	adult nervous system	male-cns_v0_9:33155	Lawf2_L (MaleCNS:33155)
120929	neuron	adult nervous system	male-cns_v0_9:120929	Lawf2_L (MaleCNS:120929)
34835	neuron	adult nervous system	male-cns_v0_9:34835	Lawf2_L (MaleCNS:34835)
43732	neuron	adult nervous system	male-cns_v0_9:43732	Lawf2_R (MaleCNS:43732)
42255	neuron	adult nervous system	male-cns_v0_9:42255	Lawf2_L (MaleCNS:42255)
18517	neuron	adult nervous system	male-cns_v0_9:18517	Lawf2_L (MaleCNS:18517)
41910	neuron	adult nervous system	male-cns_v0_9:41910	Lawf2_L (MaleCNS:41910)
33586	neuron	adult nervous system	male-cns_v0_9:33586	Lawf2_R (MaleCNS:33586)
