filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2178674668599246946	JRC_SS04955_Brain_20150821_31_B2_20x	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04955|JRC_SS04955	FlyLightRaw:SS04955|FlyLightRawSlideCode:20150821_31_B2|jrc_slide_code_api:20150821_31_B2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_B2', age: 'Day 1-5'
20x-Brain-2185885641848389730	JRC_SS04955_Brain_20150821_31_B4_20x	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04955|JRC_SS04955	FlyLightRaw:SS04955|FlyLightRawSlideCode:20150821_31_B4|jrc_slide_code_api:20150821_31_B4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_B4', age: 'Day 1-5'
20x-Brain-2224620859979464802	JRC_SS04955_Brain_20150821_31_B6_20x	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04955|JRC_SS04955	FlyLightRaw:SS04955|FlyLightRawSlideCode:20150821_31_B6|jrc_slide_code_api:20150821_31_B6	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_B6', age: 'Day 1-5'
20x-Brain-2224620872101003362	JRC_SS04955_Brain_20150821_31_B7_20x	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04955|JRC_SS04955	FlyLightRaw:SS04955|FlyLightRawSlideCode:20150821_31_B7|jrc_slide_code_api:20150821_31_B7	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_B7', age: 'Day 1-5'
20x-Brain-2224620884902019170	JRC_SS04955_Brain_20150821_31_B8_20x	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS04955|JRC_SS04955	FlyLightRaw:SS04955|FlyLightRawSlideCode:20150821_31_B8|jrc_slide_code_api:20150821_31_B8	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_B8', age: 'Day 1-5'
20x-Brain-2185885668935204962	JRC_SS03225_Brain_20150821_31_D1_20x	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03225|JRC_SS03225	FlyLightRaw:SS03225|FlyLightRawSlideCode:20150821_31_D1|jrc_slide_code_api:20150821_31_D1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_D1', age: 'Day 1-5'
20x-Brain-2185885677646774370	JRC_SS03225_Brain_20150821_31_D2_20x	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03225|JRC_SS03225	FlyLightRaw:SS03225|FlyLightRawSlideCode:20150821_31_D2|jrc_slide_code_api:20150821_31_D2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_D2', age: 'Day 1-5'
20x-Brain-2185885684483489890	JRC_SS03225_Brain_20150821_31_D3_20x	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03225|JRC_SS03225	FlyLightRaw:SS03225|FlyLightRawSlideCode:20150821_31_D3|jrc_slide_code_api:20150821_31_D3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_D3', age: 'Day 1-5'
20x-Brain-2224620974488158306	JRC_SS03225_Brain_20150821_31_D6_20x	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03225|JRC_SS03225	FlyLightRaw:SS03225|FlyLightRawSlideCode:20150821_31_D6|jrc_slide_code_api:20150821_31_D6	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_D6', age: 'Day 1-5'
20x-Brain-2224620981945630818	JRC_SS03225_Brain_20150821_31_D7_20x	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03225|JRC_SS03225	FlyLightRaw:SS03225|FlyLightRawSlideCode:20150821_31_D7|jrc_slide_code_api:20150821_31_D7	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150821_31_D7', age: 'Day 1-5'
