filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2282264709455413322	JRC_SS17567_Brain_20160603_22_H2_20x	female organism|adult brain|P{R44H01-GAL4.DBD} ∩ P{R22D12-p65.AD} expression pattern	JRC2018Unisex_c	SS17567|JRC_SS17567	FlyLightRaw:SS17567|FlyLightRawSlideCode:20160603_22_H2|jrc_slide_code_api:20160603_22_H2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160603_22_H2', age: 'Adult'	expression pattern fragment
20x-Brain-2282264710382354506	JRC_SS17567_Brain_20160603_22_H3_20x	female organism|adult brain|P{R44H01-GAL4.DBD} ∩ P{R22D12-p65.AD} expression pattern	JRC2018Unisex_c	SS17567|JRC_SS17567	FlyLightRaw:SS17567|FlyLightRawSlideCode:20160603_22_H3|jrc_slide_code_api:20160603_22_H3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160603_22_H3', age: 'Adult'	expression pattern fragment
20x-Brain-2282264711292518474	JRC_SS17567_Brain_20160603_22_H4_20x	female organism|adult brain|P{R44H01-GAL4.DBD} ∩ P{R22D12-p65.AD} expression pattern	JRC2018Unisex_c	SS17567|JRC_SS17567	FlyLightRaw:SS17567|FlyLightRawSlideCode:20160603_22_H4|jrc_slide_code_api:20160603_22_H4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160603_22_H4', age: 'Adult'	expression pattern fragment
20x-Brain-2282264712181710922	JRC_SS17567_Brain_20160603_22_H5_20x	female organism|adult brain|P{R44H01-GAL4.DBD} ∩ P{R22D12-p65.AD} expression pattern	JRC2018Unisex_c	SS17567|JRC_SS17567	FlyLightRaw:SS17567|FlyLightRawSlideCode:20160603_22_H5|jrc_slide_code_api:20160603_22_H5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160603_22_H5', age: 'Adult'	expression pattern fragment
20x-Brain-2282264713083486282	JRC_SS17567_Brain_20160603_22_H6_20x	female organism|adult brain|P{R44H01-GAL4.DBD} ∩ P{R22D12-p65.AD} expression pattern	JRC2018Unisex_c	SS17567|JRC_SS17567	FlyLightRaw:SS17567|FlyLightRawSlideCode:20160603_22_H6|jrc_slide_code_api:20160603_22_H6	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160603_22_H6', age: 'Adult'	expression pattern fragment
20x-Brain-2282264714148839498	JRC_SS17567_Brain_20160603_22_H7_20x	female organism|adult brain|P{R44H01-GAL4.DBD} ∩ P{R22D12-p65.AD} expression pattern	JRC2018Unisex_c	SS17567|JRC_SS17567	FlyLightRaw:SS17567|FlyLightRawSlideCode:20160603_22_H7|jrc_slide_code_api:20160603_22_H7	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160603_22_H7', age: 'Adult'	expression pattern fragment
20x-Brain-2513170072407638114	JRC_SS46613_Brain_20180302_20_D3_20x	female organism|adult brain|P{R11D02-GAL4.DBD} ∩ P{R12D12-p65.AD} expression pattern	JRC2018Unisex_c	SS46613|JRC_SS46613	FlyLightRaw:SS46613|FlyLightRawSlideCode:20180302_20_D3|jrc_slide_code_api:20180302_20_D3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180302_20_D3', age: 'Adult'	expression pattern fragment
20x-Brain-2513170072642519138	JRC_SS46613_Brain_20180302_20_D4_20x	female organism|adult brain|P{R11D02-GAL4.DBD} ∩ P{R12D12-p65.AD} expression pattern	JRC2018Unisex_c	SS46613|JRC_SS46613	FlyLightRaw:SS46613|FlyLightRawSlideCode:20180302_20_D4|jrc_slide_code_api:20180302_20_D4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180302_20_D4', age: 'Adult'	expression pattern fragment
20x-Brain-2513170073347162210	JRC_SS46613_Brain_20180302_20_D7_20x	female organism|adult brain|P{R11D02-GAL4.DBD} ∩ P{R12D12-p65.AD} expression pattern	JRC2018Unisex_c	SS46613|JRC_SS46613	FlyLightRaw:SS46613|FlyLightRawSlideCode:20180302_20_D7|jrc_slide_code_api:20180302_20_D7	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180302_20_D7', age: 'Adult'	expression pattern fragment
20x-Brain-2513170073586237538	JRC_SS46613_Brain_20180302_20_D8_20x	female organism|adult brain|P{R11D02-GAL4.DBD} ∩ P{R12D12-p65.AD} expression pattern	JRC2018Unisex_c	SS46613|JRC_SS46613	FlyLightRaw:SS46613|FlyLightRawSlideCode:20180302_20_D8|jrc_slide_code_api:20180302_20_D8	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180302_20_D8', age: 'Adult'	expression pattern fragment
