filename	is_a	part_of	dbxrefs	label
30881	neuron	adult nervous system	male-cns_v0_9:30881	CL104_R (MaleCNS:30881)
120882	neuron	adult nervous system	male-cns_v0_9:120882	CL104_L (MaleCNS:120882)
42110	neuron	adult nervous system	male-cns_v0_9:42110	CL104_R (MaleCNS:42110)
13658	neuron	adult nervous system	male-cns_v0_9:13658	CL107_L (MaleCNS:13658)
13043	neuron	adult nervous system	male-cns_v0_9:13043	CL107_R (MaleCNS:13043)
17652	neuron	adult nervous system	male-cns_v0_9:17652	CL108_R (MaleCNS:17652)
21795	neuron	adult nervous system	male-cns_v0_9:21795	CL108_L (MaleCNS:21795)
13302	neuron	adult nervous system	male-cns_v0_9:13302	CL109_R (MaleCNS:13302)
12137	neuron	adult nervous system	male-cns_v0_9:12137	CL109_L (MaleCNS:12137)
12208	neuron	adult nervous system	male-cns_v0_9:12208	CL110_R (MaleCNS:12208)
10681	neuron	adult nervous system	male-cns_v0_9:10681	CL110_L (MaleCNS:10681)
12081	neuron	adult nervous system	male-cns_v0_9:12081	CL111_L (MaleCNS:12081)
11543	neuron	adult nervous system	male-cns_v0_9:11543	CL111_R (MaleCNS:11543)
11492	neuron	adult nervous system	male-cns_v0_9:11492	CL112_R (MaleCNS:11492)
12689	neuron	adult nervous system	male-cns_v0_9:12689	CL112_L (MaleCNS:12689)
52010	neuron	adult nervous system	male-cns_v0_9:52010	CL113_R (MaleCNS:52010)
18910	neuron	adult nervous system	male-cns_v0_9:18910	CL113_R (MaleCNS:18910)
557294	neuron	adult nervous system	male-cns_v0_9:557294	CL113_L (MaleCNS:557294)
513635	neuron	adult nervous system	male-cns_v0_9:513635	CL113_L (MaleCNS:513635)
11902	neuron	adult nervous system	male-cns_v0_9:11902	CL114_L (MaleCNS:11902)
13863	neuron	adult nervous system	male-cns_v0_9:13863	CL114_R (MaleCNS:13863)
532641	neuron	adult nervous system	male-cns_v0_9:532641	CL115_L (MaleCNS:532641)
12543	neuron	adult nervous system	male-cns_v0_9:12543	CL115_R (MaleCNS:12543)
84917	neuron	adult nervous system	male-cns_v0_9:84917	CL116_R (MaleCNS:84917)
34155	neuron	adult nervous system	male-cns_v0_9:34155	CL116_L (MaleCNS:34155)
526572	neuron	adult nervous system	male-cns_v0_9:526572	CL117_R (MaleCNS:526572)
537751	neuron	adult nervous system	male-cns_v0_9:537751	CL117_R (MaleCNS:537751)
24347	neuron	adult nervous system	male-cns_v0_9:24347	CL117_R (MaleCNS:24347)
25381	neuron	adult nervous system	male-cns_v0_9:25381	CL117_L (MaleCNS:25381)
24788	neuron	adult nervous system	male-cns_v0_9:24788	CL117_L (MaleCNS:24788)
514442	neuron	adult nervous system	male-cns_v0_9:514442	CL117_L (MaleCNS:514442)
24274	neuron	adult nervous system	male-cns_v0_9:24274	CL118_R (MaleCNS:24274)
106567	neuron	adult nervous system	male-cns_v0_9:106567	CL118_L (MaleCNS:106567)
534870	neuron	adult nervous system	male-cns_v0_9:534870	CL118_R (MaleCNS:534870)
537752	neuron	adult nervous system	male-cns_v0_9:537752	CL118_R (MaleCNS:537752)
45013	neuron	adult nervous system	male-cns_v0_9:45013	CL118_L (MaleCNS:45013)
124272	neuron	adult nervous system	male-cns_v0_9:124272	CL120_L (MaleCNS:124272)
28361	neuron	adult nervous system	male-cns_v0_9:28361	CL120_L (MaleCNS:28361)
27648	neuron	adult nervous system	male-cns_v0_9:27648	CL120_R (MaleCNS:27648)
41615	neuron	adult nervous system	male-cns_v0_9:41615	CL120_R (MaleCNS:41615)
27499	neuron	adult nervous system	male-cns_v0_9:27499	CL120_L (MaleCNS:27499)
138445	neuron	adult nervous system	male-cns_v0_9:138445	CL120_R (MaleCNS:138445)
46065	neuron	adult nervous system	male-cns_v0_9:46065	CL121_a_R (MaleCNS:46065)
24298	neuron	adult nervous system	male-cns_v0_9:24298	CL121_a_R (MaleCNS:24298)
101287	neuron	adult nervous system	male-cns_v0_9:101287	CL121_a_R (MaleCNS:101287)
31045	neuron	adult nervous system	male-cns_v0_9:31045	CL121_a_L (MaleCNS:31045)
28425	neuron	adult nervous system	male-cns_v0_9:28425	CL121_a_L (MaleCNS:28425)
18286	neuron	adult nervous system	male-cns_v0_9:18286	CL121_a_R (MaleCNS:18286)
