filename	is_a	part_of	dbxrefs	label
518026	neuron	adult nervous system	male-cns:v0.9:518026	MeLo7_L (MaleCNS:518026)
53995	neuron	adult nervous system	male-cns:v0.9:53995	MeLo7_R (MaleCNS:53995)
533495	neuron	adult nervous system	male-cns:v0.9:533495	MeLo7_L (MaleCNS:533495)
517492	neuron	adult nervous system	male-cns:v0.9:517492	MeLo7_L (MaleCNS:517492)
40834	neuron	adult nervous system	male-cns:v0.9:40834	MeLo7_L (MaleCNS:40834)
45424	neuron	adult nervous system	male-cns:v0.9:45424	MeLo7_L (MaleCNS:45424)
47520	neuron	adult nervous system	male-cns:v0.9:47520	MeLo7_L (MaleCNS:47520)
49042	neuron	adult nervous system	male-cns:v0.9:49042	MeLo7_L (MaleCNS:49042)
56155	neuron	adult nervous system	male-cns:v0.9:56155	MeLo7_R (MaleCNS:56155)
55993	neuron	adult nervous system	male-cns:v0.9:55993	MeLo7_R (MaleCNS:55993)
60237	neuron	adult nervous system	male-cns:v0.9:60237	MeLo7_R (MaleCNS:60237)
78051	neuron	adult nervous system	male-cns:v0.9:78051	MeLo7_L (MaleCNS:78051)
56491	neuron	adult nervous system	male-cns:v0.9:56491	MeLo7_R (MaleCNS:56491)
536427	neuron	adult nervous system	male-cns:v0.9:536427	MeLo7_L (MaleCNS:536427)
536429	neuron	adult nervous system	male-cns:v0.9:536429	MeLo7_L (MaleCNS:536429)
64752	neuron	adult nervous system	male-cns:v0.9:64752	MeLo7_R (MaleCNS:64752)
531548	neuron	adult nervous system	male-cns:v0.9:531548	MeLo7_L (MaleCNS:531548)
51721	neuron	adult nervous system	male-cns:v0.9:51721	MeLo7_R (MaleCNS:51721)
55170	neuron	adult nervous system	male-cns:v0.9:55170	MeLo7_L (MaleCNS:55170)
30991	neuron	adult nervous system	male-cns:v0.9:30991	MeLo7_L (MaleCNS:30991)
67969	neuron	adult nervous system	male-cns:v0.9:67969	MeLo7_R (MaleCNS:67969)
531424	neuron	adult nervous system	male-cns:v0.9:531424	MeLo7_L (MaleCNS:531424)
531232	neuron	adult nervous system	male-cns:v0.9:531232	MeLo7_L (MaleCNS:531232)
36870	neuron	adult nervous system	male-cns:v0.9:36870	MeLo7_L (MaleCNS:36870)
121659	neuron	adult nervous system	male-cns:v0.9:121659	MeLo7_L (MaleCNS:121659)
51904	neuron	adult nervous system	male-cns:v0.9:51904	MeLo7_R (MaleCNS:51904)
61316	neuron	adult nervous system	male-cns:v0.9:61316	MeLo7_R (MaleCNS:61316)
42733	neuron	adult nervous system	male-cns:v0.9:42733	MeLo7_R (MaleCNS:42733)
55160	neuron	adult nervous system	male-cns:v0.9:55160	MeLo7_R (MaleCNS:55160)
518697	neuron	adult nervous system	male-cns:v0.9:518697	MeLo7_L (MaleCNS:518697)
41493	neuron	adult nervous system	male-cns:v0.9:41493	MeLo7_L (MaleCNS:41493)
84970	neuron	adult nervous system	male-cns:v0.9:84970	MeLo7_R (MaleCNS:84970)
57328	neuron	adult nervous system	male-cns:v0.9:57328	MeLo7_R (MaleCNS:57328)
518281	neuron	adult nervous system	male-cns:v0.9:518281	MeLo7_L (MaleCNS:518281)
555882	neuron	adult nervous system	male-cns:v0.9:555882	MeLo7_L (MaleCNS:555882)
58498	neuron	adult nervous system	male-cns:v0.9:58498	MeLo7_R (MaleCNS:58498)
30006	neuron	adult nervous system	male-cns:v0.9:30006	MeLo7_L (MaleCNS:30006)
518070	neuron	adult nervous system	male-cns:v0.9:518070	MeLo7_L (MaleCNS:518070)
48180	neuron	adult nervous system	male-cns:v0.9:48180	MeLo7_R (MaleCNS:48180)
50716	neuron	adult nervous system	male-cns:v0.9:50716	MeLo7_R (MaleCNS:50716)
44377	neuron	adult nervous system	male-cns:v0.9:44377	MeLo7_R (MaleCNS:44377)
66931	neuron	adult nervous system	male-cns:v0.9:66931	MeLo7_L (MaleCNS:66931)
62984	neuron	adult nervous system	male-cns:v0.9:62984	MeLo7_R (MaleCNS:62984)
68362	neuron	adult nervous system	male-cns:v0.9:68362	MeLo7_L (MaleCNS:68362)
52147	neuron	adult nervous system	male-cns:v0.9:52147	MeLo7_R (MaleCNS:52147)
63129	neuron	adult nervous system	male-cns:v0.9:63129	MeLo7_R (MaleCNS:63129)
40007	neuron	adult nervous system	male-cns:v0.9:40007	MeLo7_R (MaleCNS:40007)
79563	neuron	adult nervous system	male-cns:v0.9:79563	MeLo7_L (MaleCNS:79563)
85336	neuron	adult nervous system	male-cns:v0.9:85336	MeLo7_L (MaleCNS:85336)
155285	neuron	adult nervous system	male-cns:v0.9:155285	MeLo7_L (MaleCNS:155285)
38218	neuron	adult nervous system	male-cns:v0.9:38218	MeLo7_R (MaleCNS:38218)
55792	neuron	adult nervous system	male-cns:v0.9:55792	MeLo7_R (MaleCNS:55792)
119239	neuron	adult nervous system	male-cns:v0.9:119239	MeLo7_L (MaleCNS:119239)
74833	neuron	adult nervous system	male-cns:v0.9:74833	MeLo7_L (MaleCNS:74833)
26605	neuron	adult nervous system	male-cns:v0.9:26605	MeLo7_R (MaleCNS:26605)
68857	neuron	adult nervous system	male-cns:v0.9:68857	MeLo7_L (MaleCNS:68857)
52423	neuron	adult nervous system	male-cns:v0.9:52423	MeLo7_R (MaleCNS:52423)
159981	neuron	adult nervous system	male-cns:v0.9:159981	MeLo7_L (MaleCNS:159981)
49905	neuron	adult nervous system	male-cns:v0.9:49905	MeLo7_R (MaleCNS:49905)
51258	neuron	adult nervous system	male-cns:v0.9:51258	MeLo7_R (MaleCNS:51258)
50422	neuron	adult nervous system	male-cns:v0.9:50422	MeLo7_R (MaleCNS:50422)
59960	neuron	adult nervous system	male-cns:v0.9:59960	MeLo7_R (MaleCNS:59960)
542321	neuron	adult nervous system	male-cns:v0.9:542321	MeLo7_L (MaleCNS:542321)
48357	neuron	adult nervous system	male-cns:v0.9:48357	MeLo7_R (MaleCNS:48357)
54260	neuron	adult nervous system	male-cns:v0.9:54260	MeLo7_L (MaleCNS:54260)
