filename	is_a	part_of	dbxrefs	label
114359	neuron	adult nervous system	male-cns_v0_9:114359	Tm9_L (MaleCNS:114359)
147405	neuron	adult nervous system	male-cns_v0_9:147405	Tm9_R (MaleCNS:147405)
114155	neuron	adult nervous system	male-cns_v0_9:114155	Tm9_L (MaleCNS:114155)
49176	neuron	adult nervous system	male-cns_v0_9:49176	Tm9_L (MaleCNS:49176)
168072	neuron	adult nervous system	male-cns_v0_9:168072	Tm9_L (MaleCNS:168072)
150402	neuron	adult nervous system	male-cns_v0_9:150402	Tm9_R (MaleCNS:150402)
100473	neuron	adult nervous system	male-cns_v0_9:100473	Tm9_L (MaleCNS:100473)
66596	neuron	adult nervous system	male-cns_v0_9:66596	Tm9_L (MaleCNS:66596)
120479	neuron	adult nervous system	male-cns_v0_9:120479	Tm9_L (MaleCNS:120479)
108637	neuron	adult nervous system	male-cns_v0_9:108637	Tm9_R (MaleCNS:108637)
92439	neuron	adult nervous system	male-cns_v0_9:92439	Tm9_R (MaleCNS:92439)
134625	neuron	adult nervous system	male-cns_v0_9:134625	Tm9_L (MaleCNS:134625)
89535	neuron	adult nervous system	male-cns_v0_9:89535	Tm9_R (MaleCNS:89535)
216237	neuron	adult nervous system	male-cns_v0_9:216237	Tm9_L (MaleCNS:216237)
118541	neuron	adult nervous system	male-cns_v0_9:118541	Tm9_R (MaleCNS:118541)
102358	neuron	adult nervous system	male-cns_v0_9:102358	Tm9_L (MaleCNS:102358)
97731	neuron	adult nervous system	male-cns_v0_9:97731	Tm9_R (MaleCNS:97731)
125101	neuron	adult nervous system	male-cns_v0_9:125101	Tm9_R (MaleCNS:125101)
105877	neuron	adult nervous system	male-cns_v0_9:105877	Tm9_L (MaleCNS:105877)
96972	neuron	adult nervous system	male-cns_v0_9:96972	Tm9_R (MaleCNS:96972)
91414	neuron	adult nervous system	male-cns_v0_9:91414	Tm9_R (MaleCNS:91414)
114584	neuron	adult nervous system	male-cns_v0_9:114584	Tm9_R (MaleCNS:114584)
153053	neuron	adult nervous system	male-cns_v0_9:153053	Tm9_R (MaleCNS:153053)
23804	neuron	adult nervous system	male-cns_v0_9:23804	Tm9_L (MaleCNS:23804)
517637	neuron	adult nervous system	male-cns_v0_9:517637	Tm9_L (MaleCNS:517637)
127884	neuron	adult nervous system	male-cns_v0_9:127884	Tm9_L (MaleCNS:127884)
104080	neuron	adult nervous system	male-cns_v0_9:104080	Tm9_R (MaleCNS:104080)
101774	neuron	adult nervous system	male-cns_v0_9:101774	Tm9_R (MaleCNS:101774)
542098	neuron	adult nervous system	male-cns_v0_9:542098	Tm9_L (MaleCNS:542098)
101864	neuron	adult nervous system	male-cns_v0_9:101864	Tm9_R (MaleCNS:101864)
195059	neuron	adult nervous system	male-cns_v0_9:195059	Tm9_L (MaleCNS:195059)
100489	neuron	adult nervous system	male-cns_v0_9:100489	Tm9_R (MaleCNS:100489)
155434	neuron	adult nervous system	male-cns_v0_9:155434	Tm9_L (MaleCNS:155434)
118857	neuron	adult nervous system	male-cns_v0_9:118857	Tm9_R (MaleCNS:118857)
91877	neuron	adult nervous system	male-cns_v0_9:91877	Tm9_L (MaleCNS:91877)
150594	neuron	adult nervous system	male-cns_v0_9:150594	Tm9_R (MaleCNS:150594)
103163	neuron	adult nervous system	male-cns_v0_9:103163	Tm9_L (MaleCNS:103163)
97939	neuron	adult nervous system	male-cns_v0_9:97939	Tm9_R (MaleCNS:97939)
195028	neuron	adult nervous system	male-cns_v0_9:195028	Tm9_L (MaleCNS:195028)
119734	neuron	adult nervous system	male-cns_v0_9:119734	Tm9_L (MaleCNS:119734)
89889	neuron	adult nervous system	male-cns_v0_9:89889	Tm9_R (MaleCNS:89889)
121592	neuron	adult nervous system	male-cns_v0_9:121592	Tm9_R (MaleCNS:121592)
143995	neuron	adult nervous system	male-cns_v0_9:143995	Tm9_L (MaleCNS:143995)
95243	neuron	adult nervous system	male-cns_v0_9:95243	Tm9_R (MaleCNS:95243)
531007	neuron	adult nervous system	male-cns_v0_9:531007	Tm9_L (MaleCNS:531007)
94709	neuron	adult nervous system	male-cns_v0_9:94709	Tm9_L (MaleCNS:94709)
115218	neuron	adult nervous system	male-cns_v0_9:115218	Tm9_L (MaleCNS:115218)
103182	neuron	adult nervous system	male-cns_v0_9:103182	Tm9_R (MaleCNS:103182)
127505	neuron	adult nervous system	male-cns_v0_9:127505	Tm9_L (MaleCNS:127505)
159356	neuron	adult nervous system	male-cns_v0_9:159356	Tm9_R (MaleCNS:159356)
168558	neuron	adult nervous system	male-cns_v0_9:168558	Tm9_L (MaleCNS:168558)
210769	neuron	adult nervous system	male-cns_v0_9:210769	Tm9_L (MaleCNS:210769)
89963	neuron	adult nervous system	male-cns_v0_9:89963	Tm9_R (MaleCNS:89963)
111622	neuron	adult nervous system	male-cns_v0_9:111622	Tm9_R (MaleCNS:111622)
91316	neuron	adult nervous system	male-cns_v0_9:91316	Tm9_R (MaleCNS:91316)
96250	neuron	adult nervous system	male-cns_v0_9:96250	Tm9_L (MaleCNS:96250)
149699	neuron	adult nervous system	male-cns_v0_9:149699	Tm9_L (MaleCNS:149699)
91798	neuron	adult nervous system	male-cns_v0_9:91798	Tm9_R (MaleCNS:91798)
127599	neuron	adult nervous system	male-cns_v0_9:127599	Tm9_L (MaleCNS:127599)
109845	neuron	adult nervous system	male-cns_v0_9:109845	Tm9_R (MaleCNS:109845)
72769	neuron	adult nervous system	male-cns_v0_9:72769	Tm9_L (MaleCNS:72769)
109308	neuron	adult nervous system	male-cns_v0_9:109308	Tm9_R (MaleCNS:109308)
107331	neuron	adult nervous system	male-cns_v0_9:107331	Tm9_R (MaleCNS:107331)
163696	neuron	adult nervous system	male-cns_v0_9:163696	Tm9_L (MaleCNS:163696)
132247	neuron	adult nervous system	male-cns_v0_9:132247	Tm9_L (MaleCNS:132247)
92588	neuron	adult nervous system	male-cns_v0_9:92588	Tm9_R (MaleCNS:92588)
162016	neuron	adult nervous system	male-cns_v0_9:162016	Tm9_L (MaleCNS:162016)
112945	neuron	adult nervous system	male-cns_v0_9:112945	Tm9_R (MaleCNS:112945)
94658	neuron	adult nervous system	male-cns_v0_9:94658	Tm9_L (MaleCNS:94658)
146218	neuron	adult nervous system	male-cns_v0_9:146218	Tm9_L (MaleCNS:146218)
151753	neuron	adult nervous system	male-cns_v0_9:151753	Tm9_L (MaleCNS:151753)
149876	neuron	adult nervous system	male-cns_v0_9:149876	Tm9_L (MaleCNS:149876)
16250	neuron	adult nervous system	male-cns_v0_9:16250	Tm9_L (MaleCNS:16250)
201024	neuron	adult nervous system	male-cns_v0_9:201024	Tm9_L (MaleCNS:201024)
109817	neuron	adult nervous system	male-cns_v0_9:109817	Tm9_L (MaleCNS:109817)
86864	neuron	adult nervous system	male-cns_v0_9:86864	Tm9_L (MaleCNS:86864)
142979	neuron	adult nervous system	male-cns_v0_9:142979	Tm9_R (MaleCNS:142979)
542797	neuron	adult nervous system	male-cns_v0_9:542797	Tm9_L (MaleCNS:542797)
96778	neuron	adult nervous system	male-cns_v0_9:96778	Tm9_R (MaleCNS:96778)
531282	neuron	adult nervous system	male-cns_v0_9:531282	Tm9_L (MaleCNS:531282)
539451	neuron	adult nervous system	male-cns_v0_9:539451	Tm9_L (MaleCNS:539451)
155815	neuron	adult nervous system	male-cns_v0_9:155815	Tm9_L (MaleCNS:155815)
171941	neuron	adult nervous system	male-cns_v0_9:171941	Tm9_R (MaleCNS:171941)
93848	neuron	adult nervous system	male-cns_v0_9:93848	Tm9_L (MaleCNS:93848)
92650	neuron	adult nervous system	male-cns_v0_9:92650	Tm9_R (MaleCNS:92650)
88930	neuron	adult nervous system	male-cns_v0_9:88930	Tm9_R (MaleCNS:88930)
198615	neuron	adult nervous system	male-cns_v0_9:198615	Tm9_L (MaleCNS:198615)
549267	neuron	adult nervous system	male-cns_v0_9:549267	Tm9_L (MaleCNS:549267)
111323	neuron	adult nervous system	male-cns_v0_9:111323	Tm9_R (MaleCNS:111323)
96821	neuron	adult nervous system	male-cns_v0_9:96821	Tm9_R (MaleCNS:96821)
108013	neuron	adult nervous system	male-cns_v0_9:108013	Tm9_L (MaleCNS:108013)
102576	neuron	adult nervous system	male-cns_v0_9:102576	Tm9_L (MaleCNS:102576)
147032	neuron	adult nervous system	male-cns_v0_9:147032	Tm9_L (MaleCNS:147032)
114574	neuron	adult nervous system	male-cns_v0_9:114574	Tm9_R (MaleCNS:114574)
41998	neuron	adult nervous system	male-cns_v0_9:41998	Tm9_L (MaleCNS:41998)
155689	neuron	adult nervous system	male-cns_v0_9:155689	Tm9_L (MaleCNS:155689)
135203	neuron	adult nervous system	male-cns_v0_9:135203	Tm9_L (MaleCNS:135203)
214645	neuron	adult nervous system	male-cns_v0_9:214645	Tm9_L (MaleCNS:214645)
85820	neuron	adult nervous system	male-cns_v0_9:85820	Tm9_R (MaleCNS:85820)
539445	neuron	adult nervous system	male-cns_v0_9:539445	Tm9_L (MaleCNS:539445)
148598	neuron	adult nervous system	male-cns_v0_9:148598	Tm9_L (MaleCNS:148598)
92238	neuron	adult nervous system	male-cns_v0_9:92238	Tm9_R (MaleCNS:92238)
163937	neuron	adult nervous system	male-cns_v0_9:163937	Tm9_R (MaleCNS:163937)
129795	neuron	adult nervous system	male-cns_v0_9:129795	Tm9_L (MaleCNS:129795)
173916	neuron	adult nervous system	male-cns_v0_9:173916	Tm9_L (MaleCNS:173916)
102421	neuron	adult nervous system	male-cns_v0_9:102421	Tm9_R (MaleCNS:102421)
117661	neuron	adult nervous system	male-cns_v0_9:117661	Tm9_R (MaleCNS:117661)
122872	neuron	adult nervous system	male-cns_v0_9:122872	Tm9_R (MaleCNS:122872)
90707	neuron	adult nervous system	male-cns_v0_9:90707	Tm9_R (MaleCNS:90707)
156228	neuron	adult nervous system	male-cns_v0_9:156228	Tm9_L (MaleCNS:156228)
80501	neuron	adult nervous system	male-cns_v0_9:80501	Tm9_R (MaleCNS:80501)
145969	neuron	adult nervous system	male-cns_v0_9:145969	Tm9_L (MaleCNS:145969)
152709	neuron	adult nervous system	male-cns_v0_9:152709	Tm9_L (MaleCNS:152709)
533863	neuron	adult nervous system	male-cns_v0_9:533863	Tm9_L (MaleCNS:533863)
99591	neuron	adult nervous system	male-cns_v0_9:99591	Tm9_L (MaleCNS:99591)
115678	neuron	adult nervous system	male-cns_v0_9:115678	Tm9_R (MaleCNS:115678)
113483	neuron	adult nervous system	male-cns_v0_9:113483	Tm9_L (MaleCNS:113483)
93246	neuron	adult nervous system	male-cns_v0_9:93246	Tm9_L (MaleCNS:93246)
105017	neuron	adult nervous system	male-cns_v0_9:105017	Tm9_R (MaleCNS:105017)
151631	neuron	adult nervous system	male-cns_v0_9:151631	Tm9_L (MaleCNS:151631)
90133	neuron	adult nervous system	male-cns_v0_9:90133	Tm9_R (MaleCNS:90133)
92612	neuron	adult nervous system	male-cns_v0_9:92612	Tm9_L (MaleCNS:92612)
543811	neuron	adult nervous system	male-cns_v0_9:543811	Tm9_L (MaleCNS:543811)
184122	neuron	adult nervous system	male-cns_v0_9:184122	Tm9_L (MaleCNS:184122)
536420	neuron	adult nervous system	male-cns_v0_9:536420	Tm9_L (MaleCNS:536420)
185273	neuron	adult nervous system	male-cns_v0_9:185273	Tm9_L (MaleCNS:185273)
