filename	is_a	part_of	dbxrefs	label
157132	neuron	adult nervous system	male-cns:v0.9:157132	R1-R6_R (MaleCNS:157132)
157171	neuron	adult nervous system	male-cns:v0.9:157171	R1-R6_R (MaleCNS:157171)
157256	neuron	adult nervous system	male-cns:v0.9:157256	R1-R6_R (MaleCNS:157256)
157288	neuron	adult nervous system	male-cns:v0.9:157288	R1-R6_R (MaleCNS:157288)
157327	neuron	adult nervous system	male-cns:v0.9:157327	R1-R6_R (MaleCNS:157327)
157387	neuron	adult nervous system	male-cns:v0.9:157387	R1-R6_R (MaleCNS:157387)
157401	neuron	adult nervous system	male-cns:v0.9:157401	R1-R6_R (MaleCNS:157401)
157599	neuron	adult nervous system	male-cns:v0.9:157599	R1-R6_R (MaleCNS:157599)
157694	neuron	adult nervous system	male-cns:v0.9:157694	R1-R6_R (MaleCNS:157694)
157900	neuron	adult nervous system	male-cns:v0.9:157900	R1-R6_R (MaleCNS:157900)
157939	neuron	adult nervous system	male-cns:v0.9:157939	R1-R6_R (MaleCNS:157939)
158058	neuron	adult nervous system	male-cns:v0.9:158058	R1-R6_R (MaleCNS:158058)
158136	neuron	adult nervous system	male-cns:v0.9:158136	R1-R6_R (MaleCNS:158136)
158147	neuron	adult nervous system	male-cns:v0.9:158147	R1-R6_R (MaleCNS:158147)
158195	neuron	adult nervous system	male-cns:v0.9:158195	R1-R6_R (MaleCNS:158195)
158264	neuron	adult nervous system	male-cns:v0.9:158264	R1-R6_R (MaleCNS:158264)
158277	neuron	adult nervous system	male-cns:v0.9:158277	R1-R6_R (MaleCNS:158277)
158278	neuron	adult nervous system	male-cns:v0.9:158278	R1-R6_R (MaleCNS:158278)
158279	neuron	adult nervous system	male-cns:v0.9:158279	R1-R6_R (MaleCNS:158279)
158326	neuron	adult nervous system	male-cns:v0.9:158326	R1-R6_R (MaleCNS:158326)
158334	neuron	adult nervous system	male-cns:v0.9:158334	R1-R6_R (MaleCNS:158334)
158360	neuron	adult nervous system	male-cns:v0.9:158360	R1-R6_R (MaleCNS:158360)
158527	neuron	adult nervous system	male-cns:v0.9:158527	R1-R6_R (MaleCNS:158527)
158569	neuron	adult nervous system	male-cns:v0.9:158569	R1-R6_R (MaleCNS:158569)
158644	neuron	adult nervous system	male-cns:v0.9:158644	R1-R6_R (MaleCNS:158644)
158781	neuron	adult nervous system	male-cns:v0.9:158781	R1-R6_R (MaleCNS:158781)
158783	neuron	adult nervous system	male-cns:v0.9:158783	R1-R6_R (MaleCNS:158783)
158975	neuron	adult nervous system	male-cns:v0.9:158975	R1-R6_R (MaleCNS:158975)
159001	neuron	adult nervous system	male-cns:v0.9:159001	R1-R6_R (MaleCNS:159001)
159150	neuron	adult nervous system	male-cns:v0.9:159150	R1-R6_R (MaleCNS:159150)
159181	neuron	adult nervous system	male-cns:v0.9:159181	R1-R6_R (MaleCNS:159181)
159226	neuron	adult nervous system	male-cns:v0.9:159226	R1-R6_R (MaleCNS:159226)
159276	neuron	adult nervous system	male-cns:v0.9:159276	R1-R6_R (MaleCNS:159276)
159278	neuron	adult nervous system	male-cns:v0.9:159278	R1-R6_R (MaleCNS:159278)
159352	neuron	adult nervous system	male-cns:v0.9:159352	R1-R6_R (MaleCNS:159352)
159478	neuron	adult nervous system	male-cns:v0.9:159478	R1-R6_R (MaleCNS:159478)
159480	neuron	adult nervous system	male-cns:v0.9:159480	R1-R6_R (MaleCNS:159480)
159504	neuron	adult nervous system	male-cns:v0.9:159504	R1-R6_R (MaleCNS:159504)
159607	neuron	adult nervous system	male-cns:v0.9:159607	R1-R6_R (MaleCNS:159607)
159617	neuron	adult nervous system	male-cns:v0.9:159617	R1-R6_R (MaleCNS:159617)
159634	neuron	adult nervous system	male-cns:v0.9:159634	R1-R6_R (MaleCNS:159634)
159657	neuron	adult nervous system	male-cns:v0.9:159657	R1-R6_R (MaleCNS:159657)
159675	neuron	adult nervous system	male-cns:v0.9:159675	R1-R6_R (MaleCNS:159675)
159829	neuron	adult nervous system	male-cns:v0.9:159829	R1-R6_R (MaleCNS:159829)
159915	neuron	adult nervous system	male-cns:v0.9:159915	R1-R6_R (MaleCNS:159915)
159923	neuron	adult nervous system	male-cns:v0.9:159923	R1-R6_R (MaleCNS:159923)
160070	neuron	adult nervous system	male-cns:v0.9:160070	R1-R6_R (MaleCNS:160070)
160282	neuron	adult nervous system	male-cns:v0.9:160282	R1-R6_R (MaleCNS:160282)
160332	neuron	adult nervous system	male-cns:v0.9:160332	R1-R6_R (MaleCNS:160332)
160413	neuron	adult nervous system	male-cns:v0.9:160413	R1-R6_R (MaleCNS:160413)
160478	neuron	adult nervous system	male-cns:v0.9:160478	R1-R6_R (MaleCNS:160478)
160539	neuron	adult nervous system	male-cns:v0.9:160539	R1-R6_R (MaleCNS:160539)
160569	neuron	adult nervous system	male-cns:v0.9:160569	R1-R6_R (MaleCNS:160569)
160577	neuron	adult nervous system	male-cns:v0.9:160577	R1-R6_R (MaleCNS:160577)
160580	neuron	adult nervous system	male-cns:v0.9:160580	R1-R6_R (MaleCNS:160580)
160613	neuron	adult nervous system	male-cns:v0.9:160613	R1-R6_R (MaleCNS:160613)
160659	neuron	adult nervous system	male-cns:v0.9:160659	R1-R6_R (MaleCNS:160659)
