filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
63x-Brain-2731604269751861346	JRC_SS56987_Brain_20191025_21_B3_63x	female organism|adult brain|P{R71A09-GAL4.DBD} ∩ P{R35C10-p65.AD} expression pattern	JRC2018Unisex_c	SS56987|JRC_SS56987	FlyLightSplit:SS56987|jrc_slide_code_api:20191025_21_B3|neuronbridge:SS56987	tile(s): 'left_dorsal, ventral, right_dorsal (central brain only, the optic lobes are not included in this image)', effector genotype: 'R57C10-FlpL in su(Hw)attP8;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK0005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191025_21_B3', age: 'Adult'	expression pattern fragment
63x-Brain-2767843639794073698	JRC_SS36551_Brain_20200204_31_C4_63x	female organism|adult brain|P{R11A07-GAL4.DBD} ∩ P{VT043699-p65.AD} expression pattern	JRC2018Unisex_c	SS36551|JRC_SS36551	FlyLightSplit:SS36551|jrc_slide_code_api:20200204_31_C4|neuronbridge:SS36551	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_31_C4', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2767843641153028194	JRC_SS36564_Brain_20200204_31_E4_63x	female organism|adult brain|P{VT043699-GAL4.DBD} ∩ P{VT064565-p65.AD} expression pattern	JRC2018Unisex_c	SS36564|JRC_SS36564	FlyLightSplit:SS36564|jrc_slide_code_api:20200204_31_E4|neuronbridge:SS36564	tile(s): 'ventral, left_dorsal, right_dorsal (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_31_E4', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2767843643543781474	JRC_SS57598_Brain_20200204_31_I1_63x	female organism|adult brain|P{R26F09-GAL4.DBD} ∩ P{R71A09-p65.AD} expression pattern	JRC2018Unisex_c	SS57598|JRC_SS57598	FlyLightSplit:SS57598|jrc_slide_code_api:20200204_31_I1|neuronbridge:SS57598	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_31_I1', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2767834450329862242	JRC_SS43274_Brain_20200204_31_K4_63x	female organism|adult brain|P{VT002064-GAL4.DBD} ∩ P{VT025602-p65.AD} expression pattern	JRC2018Unisex_c	SS43274|JRC_SS43274	FlyLightSplit:SS43274|jrc_slide_code_api:20200204_31_K4|neuronbridge:SS43274	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_31_K4', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2767846304653508706	JRC_SS56964_Brain_20200204_32_A3_63x	female organism|adult brain|P{R72C11-GAL4.DBD} ∩ P{R11A07-p65.AD} expression pattern	JRC2018Unisex_c	SS56964|JRC_SS56964	FlyLightSplit:SS56964|jrc_slide_code_api:20200204_32_A3|neuronbridge:SS56964	tile(s): 'left_dorsal, ventral, right_dorsal (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_32_A3', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2767846305756610658	JRC_SS56987_Brain_20200204_32_C3_63x	female organism|adult brain|P{R71A09-GAL4.DBD} ∩ P{R35C10-p65.AD} expression pattern	JRC2018Unisex_c	SS56987|JRC_SS56987	FlyLightSplit:SS56987|jrc_slide_code_api:20200204_32_C3|neuronbridge:SS56987	tile(s): 'left_dorsal, ventral, right_dorsal, dorsal_medial (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_32_C3', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2767846308487102562	JRC_SS59336_Brain_20200204_32_G4_63x	female organism|adult brain|P{R60G08-GAL4.DBD} ∩ P{R35C10-p65.AD} expression pattern	JRC2018Unisex_c	SS59336|JRC_SS59336	FlyLightSplit:SS59336|jrc_slide_code_api:20200204_32_G4|neuronbridge:SS59336	tile(s): 'left_dorsal, ventral, right_dorsal, dorsal_medial (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_32_G4', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2767845274616332386	JRC_SS59331_Brain_20200204_33_C1_63x	female organism|adult brain|P{VT002063-GAL4.DBD} ∩ P{R35C10-p65.AD} expression pattern	JRC2018Unisex_c	SS59331|JRC_SS59331	FlyLightSplit:SS59331|jrc_slide_code_api:20200204_33_C1|neuronbridge:SS59331	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_33_C1', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2767845275924955234	JRC_SS59433_Brain_20200204_33_E2_63x	female organism|adult brain|P{R35C10-GAL4.DBD} ∩ P{R60G08-p65.AD} expression pattern	JRC2018Unisex_c	SS59433|JRC_SS59433	FlyLightSplit:SS59433|jrc_slide_code_api:20200204_33_E2|neuronbridge:SS59433	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil', mounting protocol: 'DPX PBS Mounting', slide_code: '20200204_33_E2', age: 'Day 1-5'	expression pattern fragment
