filename	is_a	part_of	dbxrefs	label
78710	neuron	adult nervous system	male-cns_v0_9:78710	T2a_R (MaleCNS:78710)
76481	neuron	adult nervous system	male-cns_v0_9:76481	T2a_R (MaleCNS:76481)
82145	neuron	adult nervous system	male-cns_v0_9:82145	T2a_R (MaleCNS:82145)
128770	neuron	adult nervous system	male-cns_v0_9:128770	T2a_L (MaleCNS:128770)
77723	neuron	adult nervous system	male-cns_v0_9:77723	T2a_R (MaleCNS:77723)
76561	neuron	adult nervous system	male-cns_v0_9:76561	T2a_R (MaleCNS:76561)
70859	neuron	adult nervous system	male-cns_v0_9:70859	T2a_R (MaleCNS:70859)
67719	neuron	adult nervous system	male-cns_v0_9:67719	T2a_R (MaleCNS:67719)
109496	neuron	adult nervous system	male-cns_v0_9:109496	T2a_L (MaleCNS:109496)
76209	neuron	adult nervous system	male-cns_v0_9:76209	T2a_L (MaleCNS:76209)
70571	neuron	adult nervous system	male-cns_v0_9:70571	T2a_L (MaleCNS:70571)
80429	neuron	adult nervous system	male-cns_v0_9:80429	T2a_R (MaleCNS:80429)
95729	neuron	adult nervous system	male-cns_v0_9:95729	T2a_L (MaleCNS:95729)
95247	neuron	adult nervous system	male-cns_v0_9:95247	T2a_R (MaleCNS:95247)
102114	neuron	adult nervous system	male-cns_v0_9:102114	T2a_R (MaleCNS:102114)
94034	neuron	adult nervous system	male-cns_v0_9:94034	T2a_L (MaleCNS:94034)
85039	neuron	adult nervous system	male-cns_v0_9:85039	T2a_R (MaleCNS:85039)
73237	neuron	adult nervous system	male-cns_v0_9:73237	T2a_L (MaleCNS:73237)
571515	neuron	adult nervous system	male-cns_v0_9:571515	T2a_L (MaleCNS:571515)
58596	neuron	adult nervous system	male-cns_v0_9:58596	T2a_L (MaleCNS:58596)
72288	neuron	adult nervous system	male-cns_v0_9:72288	T2a_L (MaleCNS:72288)
526994	neuron	adult nervous system	male-cns_v0_9:526994	T2a_L (MaleCNS:526994)
543791	neuron	adult nervous system	male-cns_v0_9:543791	T2a_L (MaleCNS:543791)
70373	neuron	adult nervous system	male-cns_v0_9:70373	T2a_L (MaleCNS:70373)
83994	neuron	adult nervous system	male-cns_v0_9:83994	T2a_R (MaleCNS:83994)
84211	neuron	adult nervous system	male-cns_v0_9:84211	T2a_L (MaleCNS:84211)
141726	neuron	adult nervous system	male-cns_v0_9:141726	T2a_L (MaleCNS:141726)
84393	neuron	adult nervous system	male-cns_v0_9:84393	T2a_R (MaleCNS:84393)
112068	neuron	adult nervous system	male-cns_v0_9:112068	T2a_L (MaleCNS:112068)
82723	neuron	adult nervous system	male-cns_v0_9:82723	T2a_R (MaleCNS:82723)
23770	neuron	adult nervous system	male-cns_v0_9:23770	T2a_L (MaleCNS:23770)
128048	neuron	adult nervous system	male-cns_v0_9:128048	T2a_L (MaleCNS:128048)
131819	neuron	adult nervous system	male-cns_v0_9:131819	T2a_L (MaleCNS:131819)
