filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
63x-Brain-1943164171377967111	JRC_SS00096_Brain_20130419_31_A2_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130419_31_A2|jrc_slide_code_api:20130419_31_A2	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130419_31_A2', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1943164172757893127	JRC_SS00096_Brain_20130419_31_A5_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130419_31_A5|jrc_slide_code_api:20130419_31_A5	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130419_31_A5', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1943132671953600519	JRC_SS00096_Brain_20130429_19_D1_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130429_19_D1|jrc_slide_code_api:20130429_19_D1	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130429_19_D1', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132672914096135	JRC_SS00096_Brain_20130429_19_D2_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130429_19_D2|jrc_slide_code_api:20130429_19_D2	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130429_19_D2', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132673958477831	JRC_SS00096_Brain_20130429_19_D3_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130429_19_D3|jrc_slide_code_api:20130429_19_D3	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130429_19_D3', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132674990276615	JRC_SS00096_Brain_20130429_19_D4_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130429_19_D4|jrc_slide_code_api:20130429_19_D4	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130429_19_D4', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132675996909575	JRC_SS00096_Brain_20130429_19_D5_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130429_19_D5|jrc_slide_code_api:20130429_19_D5	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130429_19_D5', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132677028708359	JRC_SS00096_Brain_20130429_19_D6_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130429_19_D6|jrc_slide_code_api:20130429_19_D6	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130429_19_D6', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132677892734983	JRC_SS00096_Brain_20130429_19_D7_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130429_19_D7|jrc_slide_code_api:20130429_19_D7	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130429_19_D7', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132678882590727	JRC_SS00096_Brain_20130429_19_D8_63x	female organism|adult brain|P{R70G12-GAL4.DBD} ∩ P{R19G02-p65.AD} expression pattern	JRC2018Unisex_c	SS00096|GMR_SS00096|JRC_SS00096	FlyLightRaw:SS00096|FlyLightRawSlideCode:20130429_19_D8|jrc_slide_code_api:20130429_19_D8	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130429_19_D8', age: 'Day 6-10'	expression pattern fragment
