filename	is_a	part_of	dbxrefs	label
19145	neuron	adult nervous system	male-cns_v0_9:19145	CB1208_R (MaleCNS:19145)
64623	neuron	adult nervous system	male-cns_v0_9:64623	CB1212_L (MaleCNS:64623)
50103	neuron	adult nervous system	male-cns_v0_9:50103	CB1212_R (MaleCNS:50103)
33475	neuron	adult nervous system	male-cns_v0_9:33475	CB1212_L (MaleCNS:33475)
42205	neuron	adult nervous system	male-cns_v0_9:42205	CB1212_L (MaleCNS:42205)
78123	neuron	adult nervous system	male-cns_v0_9:78123	CB1212_R (MaleCNS:78123)
18105	neuron	adult nervous system	male-cns_v0_9:18105	CB1212_L (MaleCNS:18105)
58033	neuron	adult nervous system	male-cns_v0_9:58033	CB1212_R (MaleCNS:58033)
95828	neuron	adult nervous system	male-cns_v0_9:95828	CB1213_L (MaleCNS:95828)
42826	neuron	adult nervous system	male-cns_v0_9:42826	CB1213_R (MaleCNS:42826)
25591	neuron	adult nervous system	male-cns_v0_9:25591	CB1213_R (MaleCNS:25591)
27020	neuron	adult nervous system	male-cns_v0_9:27020	CB1213_R (MaleCNS:27020)
96150	neuron	adult nervous system	male-cns_v0_9:96150	CB1213_L (MaleCNS:96150)
107100	neuron	adult nervous system	male-cns_v0_9:107100	CB1213_L (MaleCNS:107100)
139460	neuron	adult nervous system	male-cns_v0_9:139460	CB1213_L (MaleCNS:139460)
57401	neuron	adult nervous system	male-cns_v0_9:57401	CB1219_R (MaleCNS:57401)
143504	neuron	adult nervous system	male-cns_v0_9:143504	CB1219_L (MaleCNS:143504)
49689	neuron	adult nervous system	male-cns_v0_9:49689	CB1219_R (MaleCNS:49689)
91753	neuron	adult nervous system	male-cns_v0_9:91753	CB1219_R (MaleCNS:91753)
66424	neuron	adult nervous system	male-cns_v0_9:66424	CB1219_L (MaleCNS:66424)
50927	neuron	adult nervous system	male-cns_v0_9:50927	CB1219_L (MaleCNS:50927)
87046	neuron	adult nervous system	male-cns_v0_9:87046	CB1220_L (MaleCNS:87046)
214184	neuron	adult nervous system	male-cns_v0_9:214184	CB1220_R (MaleCNS:214184)
106066	neuron	adult nervous system	male-cns_v0_9:106066	CB1220_L (MaleCNS:106066)
112762	neuron	adult nervous system	male-cns_v0_9:112762	CB1220_L (MaleCNS:112762)
32604	neuron	adult nervous system	male-cns_v0_9:32604	CB1220_R (MaleCNS:32604)
68648	neuron	adult nervous system	male-cns_v0_9:68648	CB1220_R (MaleCNS:68648)
64843	neuron	adult nervous system	male-cns_v0_9:64843	CB1220_R (MaleCNS:64843)
72683	neuron	adult nervous system	male-cns_v0_9:72683	CB1220_R (MaleCNS:72683)
130211	neuron	adult nervous system	male-cns_v0_9:130211	CB1220_L (MaleCNS:130211)
513202	neuron	adult nervous system	male-cns_v0_9:513202	CB1222_L (MaleCNS:513202)
26604	neuron	adult nervous system	male-cns_v0_9:26604	CB1222_R (MaleCNS:26604)
54514	neuron	adult nervous system	male-cns_v0_9:54514	CB1222_R (MaleCNS:54514)
27547	neuron	adult nervous system	male-cns_v0_9:27547	CB1222_L (MaleCNS:27547)
111331	neuron	adult nervous system	male-cns_v0_9:111331	CB1227_R (MaleCNS:111331)
545366	neuron	adult nervous system	male-cns_v0_9:545366	CB1227_R (MaleCNS:545366)
92760	neuron	adult nervous system	male-cns_v0_9:92760	CB1227_L (MaleCNS:92760)
136301	neuron	adult nervous system	male-cns_v0_9:136301	CB1227_L (MaleCNS:136301)
172921	neuron	adult nervous system	male-cns_v0_9:172921	CB1227_L (MaleCNS:172921)
66537	neuron	adult nervous system	male-cns_v0_9:66537	CB1227_R (MaleCNS:66537)
118689	neuron	adult nervous system	male-cns_v0_9:118689	CB1227_L (MaleCNS:118689)
79709	neuron	adult nervous system	male-cns_v0_9:79709	CB1227_R (MaleCNS:79709)
168222	neuron	adult nervous system	male-cns_v0_9:168222	CB1227_L (MaleCNS:168222)
67146	neuron	adult nervous system	male-cns_v0_9:67146	CB1227_R (MaleCNS:67146)
153716	neuron	adult nervous system	male-cns_v0_9:153716	CB1227_R (MaleCNS:153716)
27034	neuron	adult nervous system	male-cns_v0_9:27034	CB1237_L (MaleCNS:27034)
46783	neuron	adult nervous system	male-cns_v0_9:46783	CB1238_L (MaleCNS:46783)
37070	neuron	adult nervous system	male-cns_v0_9:37070	CB1238_R (MaleCNS:37070)
529445	neuron	adult nervous system	male-cns_v0_9:529445	CB1238_R (MaleCNS:529445)
72329	neuron	adult nervous system	male-cns_v0_9:72329	CB1238_L (MaleCNS:72329)
25823	neuron	adult nervous system	male-cns_v0_9:25823	CB1241_R (MaleCNS:25823)
14396	neuron	adult nervous system	male-cns_v0_9:14396	CB1241_L (MaleCNS:14396)
28144	neuron	adult nervous system	male-cns_v0_9:28144	CB1241_R (MaleCNS:28144)
29250	neuron	adult nervous system	male-cns_v0_9:29250	CB1241_L (MaleCNS:29250)
125012	neuron	adult nervous system	male-cns_v0_9:125012	CB1242_L (MaleCNS:125012)
62137	neuron	adult nervous system	male-cns_v0_9:62137	CB1242_L (MaleCNS:62137)
48072	neuron	adult nervous system	male-cns_v0_9:48072	CB1242_R (MaleCNS:48072)
68899	neuron	adult nervous system	male-cns_v0_9:68899	CB1242_R (MaleCNS:68899)
516627	neuron	adult nervous system	male-cns_v0_9:516627	CB1242_L (MaleCNS:516627)
49308	neuron	adult nervous system	male-cns_v0_9:49308	CB1242_R (MaleCNS:49308)
73982	neuron	adult nervous system	male-cns_v0_9:73982	CB1242_R (MaleCNS:73982)
39598	neuron	adult nervous system	male-cns_v0_9:39598	CB1246_R (MaleCNS:39598)
50334	neuron	adult nervous system	male-cns_v0_9:50334	CB1246_L (MaleCNS:50334)
54144	neuron	adult nervous system	male-cns_v0_9:54144	CB1246_L (MaleCNS:54144)
66200	neuron	adult nervous system	male-cns_v0_9:66200	CB1246_L (MaleCNS:66200)
523551	neuron	adult nervous system	male-cns_v0_9:523551	CB1246_L (MaleCNS:523551)
53961	neuron	adult nervous system	male-cns_v0_9:53961	CB1246_R (MaleCNS:53961)
55494	neuron	adult nervous system	male-cns_v0_9:55494	CB1246_R (MaleCNS:55494)
62913	neuron	adult nervous system	male-cns_v0_9:62913	CB1247_R (MaleCNS:62913)
20550	neuron	adult nervous system	male-cns_v0_9:20550	CB1247_L (MaleCNS:20550)
74206	neuron	adult nervous system	male-cns_v0_9:74206	CB1249_R (MaleCNS:74206)
533758	neuron	adult nervous system	male-cns_v0_9:533758	CB1249_L (MaleCNS:533758)
112294	neuron	adult nervous system	male-cns_v0_9:112294	CB1249_L (MaleCNS:112294)
61466	neuron	adult nervous system	male-cns_v0_9:61466	CB1252_L (MaleCNS:61466)
92699	neuron	adult nervous system	male-cns_v0_9:92699	CB1252_R (MaleCNS:92699)
66322	neuron	adult nervous system	male-cns_v0_9:66322	CB1252_R (MaleCNS:66322)
79691	neuron	adult nervous system	male-cns_v0_9:79691	CB1252_L (MaleCNS:79691)
79655	neuron	adult nervous system	male-cns_v0_9:79655	CB1252_R (MaleCNS:79655)
23357	neuron	adult nervous system	male-cns_v0_9:23357	CB1255_R (MaleCNS:23357)
25075	neuron	adult nervous system	male-cns_v0_9:25075	CB1255_R (MaleCNS:25075)
23324	neuron	adult nervous system	male-cns_v0_9:23324	CB1255_L (MaleCNS:23324)
581219	neuron	adult nervous system	male-cns_v0_9:581219	CB1260_L (MaleCNS:581219)
522440	neuron	adult nervous system	male-cns_v0_9:522440	CB1260_L (MaleCNS:522440)
21693	neuron	adult nervous system	male-cns_v0_9:21693	CB1260_R (MaleCNS:21693)
35615	neuron	adult nervous system	male-cns_v0_9:35615	CB1260_R (MaleCNS:35615)
60487	neuron	adult nervous system	male-cns_v0_9:60487	CB1260_L (MaleCNS:60487)
170254	neuron	adult nervous system	male-cns_v0_9:170254	CB1263_R (MaleCNS:170254)
143940	neuron	adult nervous system	male-cns_v0_9:143940	CB1263_L (MaleCNS:143940)
18638	neuron	adult nervous system	male-cns_v0_9:18638	CB1263_R (MaleCNS:18638)
32151	neuron	adult nervous system	male-cns_v0_9:32151	CB1265_R (MaleCNS:32151)
45232	neuron	adult nervous system	male-cns_v0_9:45232	CB1265_R (MaleCNS:45232)
46984	neuron	adult nervous system	male-cns_v0_9:46984	CB1265_L (MaleCNS:46984)
48470	neuron	adult nervous system	male-cns_v0_9:48470	CB1265_L (MaleCNS:48470)
59803	neuron	adult nervous system	male-cns_v0_9:59803	CB1265_L (MaleCNS:59803)
34624	neuron	adult nervous system	male-cns_v0_9:34624	CB1265_R (MaleCNS:34624)
542200	neuron	adult nervous system	male-cns_v0_9:542200	CB1265_R (MaleCNS:542200)
125795	neuron	adult nervous system	male-cns_v0_9:125795	CB1268_R (MaleCNS:125795)
529750	neuron	adult nervous system	male-cns_v0_9:529750	CB1268_R (MaleCNS:529750)
515562	neuron	adult nervous system	male-cns_v0_9:515562	CB1268_L (MaleCNS:515562)
530860	neuron	adult nervous system	male-cns_v0_9:530860	CB1268_R (MaleCNS:530860)
163141	neuron	adult nervous system	male-cns_v0_9:163141	CB1268_R (MaleCNS:163141)
108122	neuron	adult nervous system	male-cns_v0_9:108122	CB1268_L (MaleCNS:108122)
135590	neuron	adult nervous system	male-cns_v0_9:135590	CB1268_L (MaleCNS:135590)
136800	neuron	adult nervous system	male-cns_v0_9:136800	CB1268_L (MaleCNS:136800)
34727	neuron	adult nervous system	male-cns_v0_9:34727	CB1268_R (MaleCNS:34727)
65250	neuron	adult nervous system	male-cns_v0_9:65250	CB1268_R (MaleCNS:65250)
121916	neuron	adult nervous system	male-cns_v0_9:121916	CB1268_L (MaleCNS:121916)
49719	neuron	adult nervous system	male-cns_v0_9:49719	CB1269_R (MaleCNS:49719)
133524	neuron	adult nervous system	male-cns_v0_9:133524	CB1269_L (MaleCNS:133524)
141191	neuron	adult nervous system	male-cns_v0_9:141191	CB1269_L (MaleCNS:141191)
37449	neuron	adult nervous system	male-cns_v0_9:37449	CB1269_R (MaleCNS:37449)
51145	neuron	adult nervous system	male-cns_v0_9:51145	CB1269_R (MaleCNS:51145)
130553	neuron	adult nervous system	male-cns_v0_9:130553	CB1274_L (MaleCNS:130553)
29232	neuron	adult nervous system	male-cns_v0_9:29232	CB1275_R (MaleCNS:29232)
31847	neuron	adult nervous system	male-cns_v0_9:31847	CB1275_L (MaleCNS:31847)
531245	neuron	adult nervous system	male-cns_v0_9:531245	CB1275_L (MaleCNS:531245)
52794	neuron	adult nervous system	male-cns_v0_9:52794	CB1276_L (MaleCNS:52794)
46384	neuron	adult nervous system	male-cns_v0_9:46384	CB1276_L (MaleCNS:46384)
60777	neuron	adult nervous system	male-cns_v0_9:60777	CB1276_L (MaleCNS:60777)
516569	neuron	adult nervous system	male-cns_v0_9:516569	CB1276_L (MaleCNS:516569)
33256	neuron	adult nervous system	male-cns_v0_9:33256	CB1276_R (MaleCNS:33256)
41622	neuron	adult nervous system	male-cns_v0_9:41622	CB1276_R (MaleCNS:41622)
33501	neuron	adult nervous system	male-cns_v0_9:33501	CB1276_R (MaleCNS:33501)
34914	neuron	adult nervous system	male-cns_v0_9:34914	CB1276_R (MaleCNS:34914)
512121	neuron	adult nervous system	male-cns_v0_9:512121	CB1280_R (MaleCNS:512121)
11378	neuron	adult nervous system	male-cns_v0_9:11378	CB1280_L (MaleCNS:11378)
142057	neuron	adult nervous system	male-cns_v0_9:142057	CB1281_L (MaleCNS:142057)
585319	neuron	adult nervous system	male-cns_v0_9:585319	CB1281_R (MaleCNS:585319)
116675	neuron	adult nervous system	male-cns_v0_9:116675	CB1281_L (MaleCNS:116675)
44324	neuron	adult nervous system	male-cns_v0_9:44324	CB1282_L (MaleCNS:44324)
85075	neuron	adult nervous system	male-cns_v0_9:85075	CB1282_R (MaleCNS:85075)
31420	neuron	adult nervous system	male-cns_v0_9:31420	CB1282_L (MaleCNS:31420)
515582	neuron	adult nervous system	male-cns_v0_9:515582	CB1282_R (MaleCNS:515582)
148035	neuron	adult nervous system	male-cns_v0_9:148035	CB1282_L (MaleCNS:148035)
156682	neuron	adult nervous system	male-cns_v0_9:156682	CB1286_L (MaleCNS:156682)
85813	neuron	adult nervous system	male-cns_v0_9:85813	CB1286_R (MaleCNS:85813)
170223	neuron	adult nervous system	male-cns_v0_9:170223	CB1286_R (MaleCNS:170223)
95331	neuron	adult nervous system	male-cns_v0_9:95331	CB1287_R (MaleCNS:95331)
97510	neuron	adult nervous system	male-cns_v0_9:97510	CB1287_L (MaleCNS:97510)
70722	neuron	adult nervous system	male-cns_v0_9:70722	CB1287_b_R (MaleCNS:70722)
514289	neuron	adult nervous system	male-cns_v0_9:514289	CB1287_b_R (MaleCNS:514289)
25522	neuron	adult nervous system	male-cns_v0_9:25522	CB1287_b_L (MaleCNS:25522)
87902	neuron	adult nervous system	male-cns_v0_9:87902	CB1287_b_L (MaleCNS:87902)
524744	neuron	adult nervous system	male-cns_v0_9:524744	CB1287_c_R (MaleCNS:524744)
514258	neuron	adult nervous system	male-cns_v0_9:514258	CB1287_c_L (MaleCNS:514258)
125352	neuron	adult nervous system	male-cns_v0_9:125352	CB1289_L (MaleCNS:125352)
126160	neuron	adult nervous system	male-cns_v0_9:126160	CB1289_L (MaleCNS:126160)
141256	neuron	adult nervous system	male-cns_v0_9:141256	CB1289_L (MaleCNS:141256)
150286	neuron	adult nervous system	male-cns_v0_9:150286	CB1289_L (MaleCNS:150286)
102844	neuron	adult nervous system	male-cns_v0_9:102844	CB1289_R (MaleCNS:102844)
63536	neuron	adult nervous system	male-cns_v0_9:63536	CB1289_R (MaleCNS:63536)
86213	neuron	adult nervous system	male-cns_v0_9:86213	CB1289_R (MaleCNS:86213)
84701	neuron	adult nervous system	male-cns_v0_9:84701	CB1296_a_R (MaleCNS:84701)
79317	neuron	adult nervous system	male-cns_v0_9:79317	CB1296_a_L (MaleCNS:79317)
64569	neuron	adult nervous system	male-cns_v0_9:64569	CB1296_a_L (MaleCNS:64569)
73863	neuron	adult nervous system	male-cns_v0_9:73863	CB1296_a_L (MaleCNS:73863)
79973	neuron	adult nervous system	male-cns_v0_9:79973	CB1296_a_R (MaleCNS:79973)
66394	neuron	adult nervous system	male-cns_v0_9:66394	CB1299_L (MaleCNS:66394)
40241	neuron	adult nervous system	male-cns_v0_9:40241	CB1299_R (MaleCNS:40241)
25972	neuron	adult nervous system	male-cns_v0_9:25972	CB1300_R (MaleCNS:25972)
26813	neuron	adult nervous system	male-cns_v0_9:26813	CB1300_L (MaleCNS:26813)
514337	neuron	adult nervous system	male-cns_v0_9:514337	CB1300_L (MaleCNS:514337)
44322	neuron	adult nervous system	male-cns_v0_9:44322	CB1300_R (MaleCNS:44322)
519593	neuron	adult nervous system	male-cns_v0_9:519593	CB1301_R (MaleCNS:519593)
11841	neuron	adult nervous system	male-cns_v0_9:11841	CB1301_L (MaleCNS:11841)
20389	neuron	adult nervous system	male-cns_v0_9:20389	CB1302_L (MaleCNS:20389)
28646	neuron	adult nervous system	male-cns_v0_9:28646	CB1302_L (MaleCNS:28646)
31649	neuron	adult nervous system	male-cns_v0_9:31649	CB1302_L (MaleCNS:31649)
35433	neuron	adult nervous system	male-cns_v0_9:35433	CB1302_R (MaleCNS:35433)
27756	neuron	adult nervous system	male-cns_v0_9:27756	CB1308_R (MaleCNS:27756)
36556	neuron	adult nervous system	male-cns_v0_9:36556	CB1308_R (MaleCNS:36556)
25877	neuron	adult nervous system	male-cns_v0_9:25877	CB1308_L (MaleCNS:25877)
524304	neuron	adult nervous system	male-cns_v0_9:524304	CB1308_L (MaleCNS:524304)
