filename	label	AD	DBD	part_of	Template
20x-Brain-2302947006252843082	JRC_MB099C_Brain_2016_20150207_43_A3	PBac{ple-p65.AD}	P{R73F07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-VNC-2302947006252843082	JRC_MB099C_VNC_2016_20150207_43_A3	PBac{ple-p65.AD}	P{R73F07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-Brain-2302947006336729162	JRC_MB099C_Brain_2016_20151009_41_A5	PBac{ple-p65.AD}	P{R73F07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-VNC-2302947006336729162	JRC_MB099C_VNC_2016_20151009_41_A5	PBac{ple-p65.AD}	P{R73F07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-Brain-2302947006772936778	JRC_MB320C_Brain_2016_20150207_43_A5	PBac{ple-p65.AD}	P{R22B12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-VNC-2302947006772936778	JRC_MB320C_VNC_2016_20150207_43_A5	PBac{ple-p65.AD}	P{R22B12-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-Brain-2302947006856822858	JRC_MB630B_Brain_2016_20150925_44_B6	P{VT026773-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-VNC-2302947006856822858	JRC_MB630B_VNC_2016_20150925_44_B6	P{VT026773-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
