filename	is_a	part_of	dbxrefs	label
889139056	neuron	adult nervous system	male-cns:v0.9:889139056	BM_InOm_R (MaleCNS:889139056)
910534796	neuron	adult nervous system	male-cns:v0.9:910534796	BM_InOm_R (MaleCNS:910534796)
923862580	neuron	adult nervous system	male-cns:v0.9:923862580	BM_InOm_L (MaleCNS:923862580)
967170040	neuron	adult nervous system	male-cns:v0.9:967170040	BM_InOm_R (MaleCNS:967170040)
1000260234	neuron	adult nervous system	male-cns:v0.9:1000260234	BM_InOm_R (MaleCNS:1000260234)
1000627293	neuron	adult nervous system	male-cns:v0.9:1000627293	BM_InOm_R (MaleCNS:1000627293)
1005073791	neuron	adult nervous system	male-cns:v0.9:1005073791	BM_InOm_R (MaleCNS:1005073791)
1005078239	neuron	adult nervous system	male-cns:v0.9:1005078239	BM_InOm_R (MaleCNS:1005078239)
1005637643	neuron	adult nervous system	male-cns:v0.9:1005637643	BM_InOm_R (MaleCNS:1005637643)
1002303695	neuron	adult nervous system	male-cns:v0.9:1002303695	BM_InOm_R (MaleCNS:1002303695)
1012105812	neuron	adult nervous system	male-cns:v0.9:1012105812	BM_InOm_R (MaleCNS:1012105812)
1002521225	neuron	adult nervous system	male-cns:v0.9:1002521225	BM_InOm_R (MaleCNS:1002521225)
1003173964	neuron	adult nervous system	male-cns:v0.9:1003173964	BM_InOm_R (MaleCNS:1003173964)
1022940006	neuron	adult nervous system	male-cns:v0.9:1022940006	BM_InOm_R (MaleCNS:1022940006)
1019704838	neuron	adult nervous system	male-cns:v0.9:1019704838	BM_InOm_R (MaleCNS:1019704838)
1018025506	neuron	adult nervous system	male-cns:v0.9:1018025506	BM_InOm_R (MaleCNS:1018025506)
213774193	neuron	adult nervous system	male-cns:v0.9:213774193	BM_InOm_L (MaleCNS:213774193)
443987517	neuron	adult nervous system	male-cns:v0.9:443987517	BM_InOm_R (MaleCNS:443987517)
581219364	neuron	adult nervous system	male-cns:v0.9:581219364	BM_InOm_R (MaleCNS:581219364)
639100334	neuron	adult nervous system	male-cns:v0.9:639100334	BM_InOm_R (MaleCNS:639100334)
912460631	neuron	adult nervous system	male-cns:v0.9:912460631	BM_InOm_R (MaleCNS:912460631)
935355047	neuron	adult nervous system	male-cns:v0.9:935355047	BM_InOm_R (MaleCNS:935355047)
1002084228	neuron	adult nervous system	male-cns:v0.9:1002084228	BM_InOm_R (MaleCNS:1002084228)
157870	neuron	adult nervous system	male-cns:v0.9:157870	BM_InOm_L (MaleCNS:157870)
184643	neuron	adult nervous system	male-cns:v0.9:184643	BM_InOm_L (MaleCNS:184643)
189997	neuron	adult nervous system	male-cns:v0.9:189997	BM_InOm_L (MaleCNS:189997)
192612	neuron	adult nervous system	male-cns:v0.9:192612	BM_InOm_L (MaleCNS:192612)
194055	neuron	adult nervous system	male-cns:v0.9:194055	BM_InOm_L (MaleCNS:194055)
195910	neuron	adult nervous system	male-cns:v0.9:195910	BM_InOm_L (MaleCNS:195910)
202814	neuron	adult nervous system	male-cns:v0.9:202814	BM_InOm_L (MaleCNS:202814)
206889	neuron	adult nervous system	male-cns:v0.9:206889	BM_InOm_L (MaleCNS:206889)
208200	neuron	adult nervous system	male-cns:v0.9:208200	BM_InOm_L (MaleCNS:208200)
208515	neuron	adult nervous system	male-cns:v0.9:208515	BM_InOm_L (MaleCNS:208515)
209503	neuron	adult nervous system	male-cns:v0.9:209503	BM_InOm_R (MaleCNS:209503)
210253	neuron	adult nervous system	male-cns:v0.9:210253	BM_InOm_L (MaleCNS:210253)
210476	neuron	adult nervous system	male-cns:v0.9:210476	BM_InOm_L (MaleCNS:210476)
211092	neuron	adult nervous system	male-cns:v0.9:211092	BM_InOm_L (MaleCNS:211092)
211409	neuron	adult nervous system	male-cns:v0.9:211409	BM_InOm_R (MaleCNS:211409)
212552	neuron	adult nervous system	male-cns:v0.9:212552	BM_InOm_L (MaleCNS:212552)
212640	neuron	adult nervous system	male-cns:v0.9:212640	BM_InOm_L (MaleCNS:212640)
212922	neuron	adult nervous system	male-cns:v0.9:212922	BM_InOm_L (MaleCNS:212922)
213211	neuron	adult nervous system	male-cns:v0.9:213211	BM_InOm_L (MaleCNS:213211)
214292	neuron	adult nervous system	male-cns:v0.9:214292	BM_InOm_L (MaleCNS:214292)
214767	neuron	adult nervous system	male-cns:v0.9:214767	BM_InOm_L (MaleCNS:214767)
215032	neuron	adult nervous system	male-cns:v0.9:215032	BM_InOm_L (MaleCNS:215032)
215573	neuron	adult nervous system	male-cns:v0.9:215573	BM_InOm_L (MaleCNS:215573)
216573	neuron	adult nervous system	male-cns:v0.9:216573	BM_InOm_L (MaleCNS:216573)
217750	neuron	adult nervous system	male-cns:v0.9:217750	BM_InOm_L (MaleCNS:217750)
217851	neuron	adult nervous system	male-cns:v0.9:217851	BM_InOm_L (MaleCNS:217851)
218716	neuron	adult nervous system	male-cns:v0.9:218716	BM_InOm_L (MaleCNS:218716)
218719	neuron	adult nervous system	male-cns:v0.9:218719	BM_InOm_L (MaleCNS:218719)
218888	neuron	adult nervous system	male-cns:v0.9:218888	BM_InOm_R (MaleCNS:218888)
219079	neuron	adult nervous system	male-cns:v0.9:219079	BM_InOm_L (MaleCNS:219079)
219374	neuron	adult nervous system	male-cns:v0.9:219374	BM_InOm_L (MaleCNS:219374)
220166	neuron	adult nervous system	male-cns:v0.9:220166	BM_InOm_L (MaleCNS:220166)
220305	neuron	adult nervous system	male-cns:v0.9:220305	BM_InOm_L (MaleCNS:220305)
220523	neuron	adult nervous system	male-cns:v0.9:220523	BM_InOm_L (MaleCNS:220523)
220580	neuron	adult nervous system	male-cns:v0.9:220580	BM_InOm_L (MaleCNS:220580)
221349	neuron	adult nervous system	male-cns:v0.9:221349	BM_InOm_L (MaleCNS:221349)
221428	neuron	adult nervous system	male-cns:v0.9:221428	BM_InOm_L (MaleCNS:221428)
