filename	is_a	part_of	dbxrefs	label
23596	neuron	adult nervous system	male-cns:v0.9:23596	FB7I_R (MaleCNS:23596)
53991	neuron	adult nervous system	male-cns:v0.9:53991	FB7I_L (MaleCNS:53991)
84661	neuron	adult nervous system	male-cns:v0.9:84661	FB7I_R (MaleCNS:84661)
47262	neuron	adult nervous system	male-cns:v0.9:47262	FB7J_R (MaleCNS:47262)
60381	neuron	adult nervous system	male-cns:v0.9:60381	FB7J_R (MaleCNS:60381)
84766	neuron	adult nervous system	male-cns:v0.9:84766	FB7J_L (MaleCNS:84766)
31585	neuron	adult nervous system	male-cns:v0.9:31585	FB7J_L (MaleCNS:31585)
517013	neuron	adult nervous system	male-cns:v0.9:517013	FB7K_L (MaleCNS:517013)
515528	neuron	adult nervous system	male-cns:v0.9:515528	FB7K_R (MaleCNS:515528)
65187	neuron	adult nervous system	male-cns:v0.9:65187	FB7K_R (MaleCNS:65187)
525836	neuron	adult nervous system	male-cns:v0.9:525836	FB7K_L (MaleCNS:525836)
29978	neuron	adult nervous system	male-cns:v0.9:29978	FB7L_R (MaleCNS:29978)
39233	neuron	adult nervous system	male-cns:v0.9:39233	FB7L_L (MaleCNS:39233)
54578	neuron	adult nervous system	male-cns:v0.9:54578	FB7L_L (MaleCNS:54578)
532023	neuron	adult nervous system	male-cns:v0.9:532023	FB7L_R (MaleCNS:532023)
53743	neuron	adult nervous system	male-cns:v0.9:53743	FB7L_R (MaleCNS:53743)
25948	neuron	adult nervous system	male-cns:v0.9:25948	FB7L_L (MaleCNS:25948)
67397	neuron	adult nervous system	male-cns:v0.9:67397	FB7M_L (MaleCNS:67397)
130122	neuron	adult nervous system	male-cns:v0.9:130122	FB7M_R (MaleCNS:130122)
154386	neuron	adult nervous system	male-cns:v0.9:154386	FB8A_L (MaleCNS:154386)
535042	neuron	adult nervous system	male-cns:v0.9:535042	FB8A_R (MaleCNS:535042)
30341	neuron	adult nervous system	male-cns:v0.9:30341	FB8B_L (MaleCNS:30341)
34972	neuron	adult nervous system	male-cns:v0.9:34972	FB8B_R (MaleCNS:34972)
13411	neuron	adult nervous system	male-cns:v0.9:13411	FB8B_L (MaleCNS:13411)
67303	neuron	adult nervous system	male-cns:v0.9:67303	FB8B_R (MaleCNS:67303)
68841	neuron	adult nervous system	male-cns:v0.9:68841	FB8C_L (MaleCNS:68841)
90697	neuron	adult nervous system	male-cns:v0.9:90697	FB8C_L (MaleCNS:90697)
81334	neuron	adult nervous system	male-cns:v0.9:81334	FB8C_R (MaleCNS:81334)
52756	neuron	adult nervous system	male-cns:v0.9:52756	FB8C_R (MaleCNS:52756)
131570	neuron	adult nervous system	male-cns:v0.9:131570	FB8D_L (MaleCNS:131570)
124358	neuron	adult nervous system	male-cns:v0.9:124358	FB8D_R (MaleCNS:124358)
73112	neuron	adult nervous system	male-cns:v0.9:73112	FB8E_L (MaleCNS:73112)
148789	neuron	adult nervous system	male-cns:v0.9:148789	FB8E_L (MaleCNS:148789)
121970	neuron	adult nervous system	male-cns:v0.9:121970	FB8E_L (MaleCNS:121970)
63639	neuron	adult nervous system	male-cns:v0.9:63639	FB8E_R (MaleCNS:63639)
92564	neuron	adult nervous system	male-cns:v0.9:92564	FB8E_R (MaleCNS:92564)
14703	neuron	adult nervous system	male-cns:v0.9:14703	FB8F_a_L (MaleCNS:14703)
112156	neuron	adult nervous system	male-cns:v0.9:112156	FB8F_a_L (MaleCNS:112156)
118960	neuron	adult nervous system	male-cns:v0.9:118960	FB8F_a_L (MaleCNS:118960)
113565	neuron	adult nervous system	male-cns:v0.9:113565	FB8F_a_R (MaleCNS:113565)
543404	neuron	adult nervous system	male-cns:v0.9:543404	FB8F_a_R (MaleCNS:543404)
116185	neuron	adult nervous system	male-cns:v0.9:116185	FB8F_a_R (MaleCNS:116185)
117040	neuron	adult nervous system	male-cns:v0.9:117040	FB8F_a_R (MaleCNS:117040)
68391	neuron	adult nervous system	male-cns:v0.9:68391	FB8F_b_L (MaleCNS:68391)
120798	neuron	adult nervous system	male-cns:v0.9:120798	FB8F_b_L (MaleCNS:120798)
131734	neuron	adult nervous system	male-cns:v0.9:131734	FB8F_b_L (MaleCNS:131734)
139590	neuron	adult nervous system	male-cns:v0.9:139590	FB8F_b_L (MaleCNS:139590)
539830	neuron	adult nervous system	male-cns:v0.9:539830	FB8F_b_L (MaleCNS:539830)
125443	neuron	adult nervous system	male-cns:v0.9:125443	FB8F_b_R (MaleCNS:125443)
143023	neuron	adult nervous system	male-cns:v0.9:143023	FB8F_b_R (MaleCNS:143023)
154764	neuron	adult nervous system	male-cns:v0.9:154764	FB8F_b_R (MaleCNS:154764)
580497	neuron	adult nervous system	male-cns:v0.9:580497	FB8F_b_R (MaleCNS:580497)
47995	neuron	adult nervous system	male-cns:v0.9:47995	FB8G_L (MaleCNS:47995)
130175	neuron	adult nervous system	male-cns:v0.9:130175	FB8G_L (MaleCNS:130175)
75125	neuron	adult nervous system	male-cns:v0.9:75125	FB8G_R (MaleCNS:75125)
92576	neuron	adult nervous system	male-cns:v0.9:92576	FB8G_R (MaleCNS:92576)
82111	neuron	adult nervous system	male-cns:v0.9:82111	FB8G_L (MaleCNS:82111)
136667	neuron	adult nervous system	male-cns:v0.9:136667	FB8G_R (MaleCNS:136667)
30602	neuron	adult nervous system	male-cns:v0.9:30602	FB8H_R (MaleCNS:30602)
30264	neuron	adult nervous system	male-cns:v0.9:30264	FB8H_R (MaleCNS:30264)
35422	neuron	adult nervous system	male-cns:v0.9:35422	FB8H_R (MaleCNS:35422)
28421	neuron	adult nervous system	male-cns:v0.9:28421	FB8H_L (MaleCNS:28421)
28468	neuron	adult nervous system	male-cns:v0.9:28468	FB8H_L (MaleCNS:28468)
46185	neuron	adult nervous system	male-cns:v0.9:46185	FB8H_L (MaleCNS:46185)
