filename	is_a	part_of	dbxrefs	label
11601	neuron	adult nervous system	male-cns:v0.9:11601	5-HTPLP01_R (MaleCNS:11601)
11569	neuron	adult nervous system	male-cns:v0.9:11569	5-HTPLP01_L (MaleCNS:11569)
12542	neuron	adult nervous system	male-cns:v0.9:12542	5-HTPMPD01_L (MaleCNS:12542)
17155	neuron	adult nervous system	male-cns:v0.9:17155	5-HTPMPD01_R (MaleCNS:17155)
11428	neuron	adult nervous system	male-cns:v0.9:11428	5-HTPMPV01_R (MaleCNS:11428)
14694	neuron	adult nervous system	male-cns:v0.9:14694	5-HTPMPV01_L (MaleCNS:14694)
10050	neuron	adult nervous system	male-cns:v0.9:10050	5-HTPMPV03_R (MaleCNS:10050)
10278	neuron	adult nervous system	male-cns:v0.9:10278	5-HTPMPV03_L (MaleCNS:10278)
13531	neuron	adult nervous system	male-cns:v0.9:13531	5thsLNv_LNd6_L (MaleCNS:13531)
14633	neuron	adult nervous system	male-cns:v0.9:14633	5thsLNv_LNd6_L (MaleCNS:14633)
12254	neuron	adult nervous system	male-cns:v0.9:12254	5thsLNv_LNd6_R (MaleCNS:12254)
11901	neuron	adult nervous system	male-cns:v0.9:11901	5thsLNv_LNd6_R (MaleCNS:11901)
801678	neuron	adult nervous system	male-cns:v0.9:801678	ADNM1 MN_R (MaleCNS:801678)
903152	neuron	adult nervous system	male-cns:v0.9:903152	ADNM1 MN_L (MaleCNS:903152)
813696	neuron	adult nervous system	male-cns:v0.9:813696	ADNM2 MN_R (MaleCNS:813696)
804343	neuron	adult nervous system	male-cns:v0.9:804343	ADNM2 MN_L (MaleCNS:804343)
10628	neuron	adult nervous system	male-cns:v0.9:10628	AL-AST1_R (MaleCNS:10628)
10629	neuron	adult nervous system	male-cns:v0.9:10629	AL-AST1_R (MaleCNS:10629)
10461	neuron	adult nervous system	male-cns:v0.9:10461	AL-AST1_L (MaleCNS:10461)
10378	neuron	adult nervous system	male-cns:v0.9:10378	AL-MBDL1_R (MaleCNS:10378)
10593	neuron	adult nervous system	male-cns:v0.9:10593	AL-MBDL1_L (MaleCNS:10593)
11123	neuron	adult nervous system	male-cns:v0.9:11123	ALBN1_R (MaleCNS:11123)
521586	neuron	adult nervous system	male-cns:v0.9:521586	ALBN1_L (MaleCNS:521586)
12616	neuron	adult nervous system	male-cns:v0.9:12616	ALIN1_L (MaleCNS:12616)
10491	neuron	adult nervous system	male-cns:v0.9:10491	ALIN1_R (MaleCNS:10491)
12373	neuron	adult nervous system	male-cns:v0.9:12373	ALIN1_L (MaleCNS:12373)
10737	neuron	adult nervous system	male-cns:v0.9:10737	ALIN1_R (MaleCNS:10737)
23204	neuron	adult nervous system	male-cns:v0.9:23204	ALIN2_R (MaleCNS:23204)
12371	neuron	adult nervous system	male-cns:v0.9:12371	ALIN2_L (MaleCNS:12371)
22457	neuron	adult nervous system	male-cns:v0.9:22457	ALIN3_R (MaleCNS:22457)
515801	neuron	adult nervous system	male-cns:v0.9:515801	ALIN3_L (MaleCNS:515801)
20326	neuron	adult nervous system	male-cns:v0.9:20326	ALIN3_R (MaleCNS:20326)
21736	neuron	adult nervous system	male-cns:v0.9:21736	ALIN3_L (MaleCNS:21736)
11644	neuron	adult nervous system	male-cns:v0.9:11644	ALIN4_L (MaleCNS:11644)
11566	neuron	adult nervous system	male-cns:v0.9:11566	ALIN4_R (MaleCNS:11566)
529602	neuron	adult nervous system	male-cns:v0.9:529602	ALIN5_L (MaleCNS:529602)
11558	neuron	adult nervous system	male-cns:v0.9:11558	ALIN5_R (MaleCNS:11558)
12759	neuron	adult nervous system	male-cns:v0.9:12759	ALIN6_L (MaleCNS:12759)
11193	neuron	adult nervous system	male-cns:v0.9:11193	ALIN6_R (MaleCNS:11193)
13232	neuron	adult nervous system	male-cns:v0.9:13232	ALIN7_L (MaleCNS:13232)
524284	neuron	adult nervous system	male-cns:v0.9:524284	ALIN7_R (MaleCNS:524284)
37275	neuron	adult nervous system	male-cns:v0.9:37275	ALIN8_R (MaleCNS:37275)
514536	neuron	adult nervous system	male-cns:v0.9:514536	ALIN8_L (MaleCNS:514536)
18334	neuron	adult nervous system	male-cns:v0.9:18334	ALON1_L (MaleCNS:18334)
19467	neuron	adult nervous system	male-cns:v0.9:19467	ALON1_R (MaleCNS:19467)
15335	neuron	adult nervous system	male-cns:v0.9:15335	ALON2_R (MaleCNS:15335)
19562	neuron	adult nervous system	male-cns:v0.9:19562	ALON2_L (MaleCNS:19562)
512575	neuron	adult nervous system	male-cns:v0.9:512575	ALON3_R (MaleCNS:512575)
515803	neuron	adult nervous system	male-cns:v0.9:515803	ALON3_L (MaleCNS:515803)
511818	neuron	adult nervous system	male-cns:v0.9:511818	ALON3_L (MaleCNS:511818)
11488	neuron	adult nervous system	male-cns:v0.9:11488	ALON3_R (MaleCNS:11488)
10146	neuron	adult nervous system	male-cns:v0.9:10146	AMMC-A1_R (MaleCNS:10146)
532199	neuron	adult nervous system	male-cns:v0.9:532199	AMMC-A1_R (MaleCNS:532199)
10017	neuron	adult nervous system	male-cns:v0.9:10017	AMMC-A1_L (MaleCNS:10017)
10020	neuron	adult nervous system	male-cns:v0.9:10020	AMMC-A1_L (MaleCNS:10020)
