filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2592525117565173858	JRC_SS56699_Brain_20181005_45_E2_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20181005_45_E2|jrc_slide_code_api:20181005_45_E2|neuronbridge:SS56699	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181005_45_E2', age: 'Day 1-5'
20x-Brain-2676529642617176162	JRC_SS56699_Brain_20190521_31_E1_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E1|jrc_slide_code_api:20190521_31_E1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E1', age: 'Day 1-5'
20x-Brain-2676529642738810978	JRC_SS56699_Brain_20190521_31_E2_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E2|jrc_slide_code_api:20190521_31_E2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E2', age: 'Day 1-5'
20x-Brain-2676529642868834402	JRC_SS56699_Brain_20190521_31_E3_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E3|jrc_slide_code_api:20190521_31_E3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E3', age: 'Day 1-5'
20x-Brain-2676529642994663522	JRC_SS56699_Brain_20190521_31_E4_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E4|jrc_slide_code_api:20190521_31_E4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E4', age: 'Day 1-5'
20x-Brain-2676529643103715426	JRC_SS56699_Brain_20190521_31_E5_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E5|jrc_slide_code_api:20190521_31_E5	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E5', age: 'Day 1-5'
20x-Brain-2676529643216961634	JRC_SS56699_Brain_20190521_31_E6_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E6|jrc_slide_code_api:20190521_31_E6	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E6', age: 'Day 1-5'
20x-Brain-3061113567278268514	JRC_SS56699_Brain_20220415_45_A2_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20220415_45_A2|jrc_slide_code_api:20220415_45_A2|neuronbridge:SS56699	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220415_45_A2', age: 'Day 1-5'
20x-Brain-3061113568540754018	JRC_SS56699_Brain_20220415_45_C2_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20220415_45_C2|jrc_slide_code_api:20220415_45_C2|neuronbridge:SS56699	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220415_45_C2', age: 'Day 1-5'
20x-VNC-2592525117565173858	JRC_SS56699_VNC_20181005_45_E2_20x	PBac{ple-p65.AD}	P{VT025720-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20181005_45_E2|jrc_slide_code_api:20181005_45_E2|neuronbridge:SS56699	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181005_45_E2', age: 'Day 1-5'
