filename	is_a	part_of	dbxrefs	label
105637	neuron	adult nervous system	male-cns_v0_9:105637	Tm3_R (MaleCNS:105637)
545918	neuron	adult nervous system	male-cns_v0_9:545918	Tm3_L (MaleCNS:545918)
143377	neuron	adult nervous system	male-cns_v0_9:143377	Tm3_L (MaleCNS:143377)
85402	neuron	adult nervous system	male-cns_v0_9:85402	Tm3_L (MaleCNS:85402)
81092	neuron	adult nervous system	male-cns_v0_9:81092	Tm3_R (MaleCNS:81092)
127686	neuron	adult nervous system	male-cns_v0_9:127686	Tm3_R (MaleCNS:127686)
39615	neuron	adult nervous system	male-cns_v0_9:39615	Tm3_L (MaleCNS:39615)
151754	neuron	adult nervous system	male-cns_v0_9:151754	Tm3_L (MaleCNS:151754)
518973	neuron	adult nervous system	male-cns_v0_9:518973	Tm3_L (MaleCNS:518973)
114689	neuron	adult nervous system	male-cns_v0_9:114689	Tm3_L (MaleCNS:114689)
581164	neuron	adult nervous system	male-cns_v0_9:581164	Tm3_L (MaleCNS:581164)
514382	neuron	adult nervous system	male-cns_v0_9:514382	Tm3_L (MaleCNS:514382)
532359	neuron	adult nervous system	male-cns_v0_9:532359	Tm3_L (MaleCNS:532359)
50378	neuron	adult nervous system	male-cns_v0_9:50378	Tm3_L (MaleCNS:50378)
64544	neuron	adult nervous system	male-cns_v0_9:64544	Tm3_L (MaleCNS:64544)
88379	neuron	adult nervous system	male-cns_v0_9:88379	Tm3_R (MaleCNS:88379)
516638	neuron	adult nervous system	male-cns_v0_9:516638	Tm3_L (MaleCNS:516638)
38040	neuron	adult nervous system	male-cns_v0_9:38040	Tm3_L (MaleCNS:38040)
102513	neuron	adult nervous system	male-cns_v0_9:102513	Tm3_R (MaleCNS:102513)
108600	neuron	adult nervous system	male-cns_v0_9:108600	Tm3_L (MaleCNS:108600)
115159	neuron	adult nervous system	male-cns_v0_9:115159	Tm3_L (MaleCNS:115159)
60639	neuron	adult nervous system	male-cns_v0_9:60639	Tm3_L (MaleCNS:60639)
96758	neuron	adult nervous system	male-cns_v0_9:96758	Tm3_L (MaleCNS:96758)
118822	neuron	adult nervous system	male-cns_v0_9:118822	Tm3_R (MaleCNS:118822)
83568	neuron	adult nervous system	male-cns_v0_9:83568	Tm3_R (MaleCNS:83568)
65848	neuron	adult nervous system	male-cns_v0_9:65848	Tm3_L (MaleCNS:65848)
91131	neuron	adult nervous system	male-cns_v0_9:91131	Tm3_L (MaleCNS:91131)
81701	neuron	adult nervous system	male-cns_v0_9:81701	Tm3_R (MaleCNS:81701)
100622	neuron	adult nervous system	male-cns_v0_9:100622	Tm3_L (MaleCNS:100622)
95785	neuron	adult nervous system	male-cns_v0_9:95785	Tm3_L (MaleCNS:95785)
71398	neuron	adult nervous system	male-cns_v0_9:71398	Tm3_R (MaleCNS:71398)
148316	neuron	adult nervous system	male-cns_v0_9:148316	Tm3_R (MaleCNS:148316)
97951	neuron	adult nervous system	male-cns_v0_9:97951	Tm3_R (MaleCNS:97951)
135398	neuron	adult nervous system	male-cns_v0_9:135398	Tm3_L (MaleCNS:135398)
80023	neuron	adult nervous system	male-cns_v0_9:80023	Tm3_R (MaleCNS:80023)
537113	neuron	adult nervous system	male-cns_v0_9:537113	Tm3_L (MaleCNS:537113)
68612	neuron	adult nervous system	male-cns_v0_9:68612	Tm3_L (MaleCNS:68612)
75416	neuron	adult nervous system	male-cns_v0_9:75416	Tm3_R (MaleCNS:75416)
104833	neuron	adult nervous system	male-cns_v0_9:104833	Tm3_L (MaleCNS:104833)
69979	neuron	adult nervous system	male-cns_v0_9:69979	Tm3_R (MaleCNS:69979)
120016	neuron	adult nervous system	male-cns_v0_9:120016	Tm3_R (MaleCNS:120016)
93404	neuron	adult nervous system	male-cns_v0_9:93404	Tm3_L (MaleCNS:93404)
109593	neuron	adult nervous system	male-cns_v0_9:109593	Tm3_R (MaleCNS:109593)
536994	neuron	adult nervous system	male-cns_v0_9:536994	Tm3_L (MaleCNS:536994)
114182	neuron	adult nervous system	male-cns_v0_9:114182	Tm3_L (MaleCNS:114182)
542065	neuron	adult nervous system	male-cns_v0_9:542065	Tm3_L (MaleCNS:542065)
92209	neuron	adult nervous system	male-cns_v0_9:92209	Tm3_L (MaleCNS:92209)
125146	neuron	adult nervous system	male-cns_v0_9:125146	Tm3_L (MaleCNS:125146)
162581	neuron	adult nervous system	male-cns_v0_9:162581	Tm3_L (MaleCNS:162581)
91563	neuron	adult nervous system	male-cns_v0_9:91563	Tm3_R (MaleCNS:91563)
167463	neuron	adult nervous system	male-cns_v0_9:167463	Tm3_L (MaleCNS:167463)
