filename	is_a	part_of	dbxrefs	label
224160	neuron	adult nervous system	male-cns:v0.9:224160	PAM14(B'1m)_R (MaleCNS:224160)
161596	neuron	adult nervous system	male-cns:v0.9:161596	PAM14(B'1m)_R (MaleCNS:161596)
167073	neuron	adult nervous system	male-cns:v0.9:167073	PAM14(B'1m)_R (MaleCNS:167073)
933708	neuron	adult nervous system	male-cns:v0.9:933708	PAM14(B'1m)_R (MaleCNS:933708)
217737	neuron	adult nervous system	male-cns:v0.9:217737	PAM14(B'1m)_L (MaleCNS:217737)
231413	neuron	adult nervous system	male-cns:v0.9:231413	PAM14(B'1m)_L (MaleCNS:231413)
152291	neuron	adult nervous system	male-cns:v0.9:152291	PAM14(B'1m)_L (MaleCNS:152291)
154387	neuron	adult nervous system	male-cns:v0.9:154387	PAM14(B'1m)_L (MaleCNS:154387)
103433	neuron	adult nervous system	male-cns:v0.9:103433	PAM14(B'1m)_R (MaleCNS:103433)
203682	neuron	adult nervous system	male-cns:v0.9:203682	PAM14(B'1m)_R (MaleCNS:203682)
164279	neuron	adult nervous system	male-cns:v0.9:164279	PAM14(B'1m)_R (MaleCNS:164279)
174255	neuron	adult nervous system	male-cns:v0.9:174255	PAM14(B'1m)_L (MaleCNS:174255)
164601	neuron	adult nervous system	male-cns:v0.9:164601	PAM14(B'1m)_L (MaleCNS:164601)
159831	neuron	adult nervous system	male-cns:v0.9:159831	PAM14(B'1m)_L (MaleCNS:159831)
115868	neuron	adult nervous system	male-cns:v0.9:115868	PAM14(B'1m)_R (MaleCNS:115868)
150983	neuron	adult nervous system	male-cns:v0.9:150983	PAM14(B'1m)_L (MaleCNS:150983)
212684	neuron	adult nervous system	male-cns:v0.9:212684	PAM14(B'1m)_L (MaleCNS:212684)
146774	neuron	adult nervous system	male-cns:v0.9:146774	PAM14(B'1m)_R (MaleCNS:146774)
141510	neuron	adult nervous system	male-cns:v0.9:141510	PAM15(y5B'2a)_R (MaleCNS:141510)
135290	neuron	adult nervous system	male-cns:v0.9:135290	PAM15(y5B'2a)_R (MaleCNS:135290)
161079	neuron	adult nervous system	male-cns:v0.9:161079	PAM15(y5B'2a)_L (MaleCNS:161079)
176460	neuron	adult nervous system	male-cns:v0.9:176460	PAM15(y5B'2a)_R (MaleCNS:176460)
20007	neuron	adult nervous system	male-cns:v0.9:20007	PEG(PB07)_R8 (MaleCNS:20007)
535347	neuron	adult nervous system	male-cns:v0.9:535347	PEG(PB07)_R4 (MaleCNS:535347)
39413	neuron	adult nervous system	male-cns:v0.9:39413	PEG(PB07)_L2 (MaleCNS:39413)
39753	neuron	adult nervous system	male-cns:v0.9:39753	PEG(PB07)_L8 (MaleCNS:39753)
100809	neuron	adult nervous system	male-cns:v0.9:100809	PEG(PB07)_L7 (MaleCNS:100809)
16008	neuron	adult nervous system	male-cns:v0.9:16008	PEG(PB07)_R1 (MaleCNS:16008)
26443	neuron	adult nervous system	male-cns:v0.9:26443	PEG(PB07)_R5 (MaleCNS:26443)
45969	neuron	adult nervous system	male-cns:v0.9:45969	PEG(PB07)_R9 (MaleCNS:45969)
