filename	is_a	part_of	dbxrefs	label
814403	neuron	adult nervous system	male-cns:v0.9:814403	IN03B071_L (MaleCNS:814403)
910211	neuron	adult nervous system	male-cns:v0.9:910211	IN03B071_R (MaleCNS:910211)
810547	neuron	adult nervous system	male-cns:v0.9:810547	IN03B071_R (MaleCNS:810547)
808496	neuron	adult nervous system	male-cns:v0.9:808496	IN03B071_L (MaleCNS:808496)
808631	neuron	adult nervous system	male-cns:v0.9:808631	IN03B071_L (MaleCNS:808631)
805895	neuron	adult nervous system	male-cns:v0.9:805895	IN03B071_R (MaleCNS:805895)
812476	neuron	adult nervous system	male-cns:v0.9:812476	IN03B072_L (MaleCNS:812476)
814690	neuron	adult nervous system	male-cns:v0.9:814690	IN03B072_R (MaleCNS:814690)
815436	neuron	adult nervous system	male-cns:v0.9:815436	IN03B072_R (MaleCNS:815436)
815847	neuron	adult nervous system	male-cns:v0.9:815847	IN03B072_R (MaleCNS:815847)
817005	neuron	adult nervous system	male-cns:v0.9:817005	IN03B072_R (MaleCNS:817005)
933397	neuron	adult nervous system	male-cns:v0.9:933397	IN03B072_R (MaleCNS:933397)
807100	neuron	adult nervous system	male-cns:v0.9:807100	IN03B072_L (MaleCNS:807100)
814321	neuron	adult nervous system	male-cns:v0.9:814321	IN03B072_L (MaleCNS:814321)
814314	neuron	adult nervous system	male-cns:v0.9:814314	IN03B072_L (MaleCNS:814314)
805701	neuron	adult nervous system	male-cns:v0.9:805701	IN03B072_L (MaleCNS:805701)
810676	neuron	adult nervous system	male-cns:v0.9:810676	IN03B072_L (MaleCNS:810676)
814436	neuron	adult nervous system	male-cns:v0.9:814436	IN03B072_R (MaleCNS:814436)
904914	neuron	adult nervous system	male-cns:v0.9:904914	IN03B072_L (MaleCNS:904914)
812612	neuron	adult nervous system	male-cns:v0.9:812612	IN03B072_L (MaleCNS:812612)
815201	neuron	adult nervous system	male-cns:v0.9:815201	IN03B073_R (MaleCNS:815201)
814281	neuron	adult nervous system	male-cns:v0.9:814281	IN03B073_L (MaleCNS:814281)
815427	neuron	adult nervous system	male-cns:v0.9:815427	IN03B074_R (MaleCNS:815427)
