subject_external_db	subject_external_id	subject_name	relation	object
catmaid_l1em	17733182	TR Balv s 2 Left	is_a	BAlv lineage neuron
catmaid_l1em	17376845	TR BAlv s 2 Right	is_a	BAlv lineage neuron
catmaid_l1em	17733478	TR Balv s 3 Left	is_a	BAlv lineage neuron
catmaid_l1em	17376806	TR BAlv s 3 Right	is_a	BAlv lineage neuron
catmaid_l1em	17733126	TR BAlv s 4 Left	is_a	BAlv lineage neuron
catmaid_l1em	13974142	TR BAlv s 4 Right	is_a	BAlv lineage neuron
catmaid_l1em	17733148	TR BAlv s 5 Left	is_a	BAlv lineage neuron
catmaid_l1em	17376857	TR BAlv s 5 Right	is_a	BAlv lineage neuron
catmaid_l1em	17733172	TR BAlv s 6 Left	is_a	BAlv lineage neuron
catmaid_l1em	17376835	TR BAlv s 6 Right	is_a	BAlv lineage neuron
catmaid_l1em	17733164	TR BAlv s 7 Left	is_a	BAlv lineage neuron
catmaid_l1em	17634436	TR BAlv s 7 Right	is_a	BAlv lineage neuron
catmaid_l1em	17733190	TR Balv s 8 Left	is_a	BAlv lineage neuron
