subject_external_db	subject_external_id	subject_name	relation	object
catmaid_l1em	10865025	lAL-1 (octopaminergic) left	is_a	larval octopaminergic neuron 1 of antennal lobe
catmaid_l1em	4116174	lAL-1 (octopaminergic) right	is_a	larval octopaminergic neuron 1 of antennal lobe
