filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2727349480037810274	JRC_SS03133_Brain_20191004_43_B1_20x	P{VT050660-p65.AD}	P{VT008453-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS03133|JRC_SS03133	FlyLightRaw:SS03133|FlyLightRawSlideCode:20191004_43_B1|jrc_slide_code_api:20191004_43_B1	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B1', age: 'Day 1-5'
20x-Brain-2727349480197193826	JRC_SS03132_Brain_20191004_43_B2_20x	P{VT050660-p65.AD}	P{VT014014-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS03132|JRC_SS03132	FlyLightRaw:SS03132|FlyLightRawSlideCode:20191004_43_B2|jrc_slide_code_api:20191004_43_B2	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B2', age: 'Day 1-5'
20x-Brain-2727349480360771682	JRC_SS03131_Brain_20191004_43_B3_20x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS03131|JRC_SS03131	FlyLightRaw:SS03131|FlyLightRawSlideCode:20191004_43_B3|jrc_slide_code_api:20191004_43_B3	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B3', age: 'Day 1-5'
20x-Brain-2727349480524349538	JRC_SS03130_Brain_20191004_43_B4_20x	P{VT037220-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS03130|JRC_SS03130	FlyLightRaw:SS03130|FlyLightRawSlideCode:20191004_43_B4|jrc_slide_code_api:20191004_43_B4	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B4', age: 'Day 1-5'
20x-Brain-2727349480683733090	JRC_SS56398_Brain_20191004_43_B5_20x	P{VT037220-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS56398|JRC_SS56398	FlyLightRaw:SS56398|FlyLightRawSlideCode:20191004_43_B5|jrc_slide_code_api:20191004_43_B5	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B5', age: 'Day 1-5'
63x-Brain-1993968728429035527	JRC_SS01484_Brain_20140312_31_A1_63x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A1|jrc_slide_code_api:20140312_31_A1	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A1', age: 'Day 1-5'
63x-Brain-1993968733407674375	JRC_SS01484_Brain_20140312_31_A2_63x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A2|jrc_slide_code_api:20140312_31_A2	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A2', age: 'Day 1-5'
63x-Brain-1993968737820082183	JRC_SS01484_Brain_20140312_31_A3_63x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A3|jrc_slide_code_api:20140312_31_A3	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A3', age: 'Day 1-5'
63x-Brain-1993968742589005831	JRC_SS01484_Brain_20140312_31_A4_63x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A4|jrc_slide_code_api:20140312_31_A4	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A4', age: 'Day 1-5'
63x-Brain-1993968748389728263	JRC_SS01484_Brain_20140312_31_A5_63x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A5|jrc_slide_code_api:20140312_31_A5	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A5', age: 'Day 1-5'
63x-Brain-1993968761991856135	JRC_SS01484_Brain_20140312_31_B3_63x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_B3|jrc_slide_code_api:20140312_31_B3	tile(s): 'left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_B3', age: 'Day 1-5'
20x-VNC-1993968761991856135	JRC_SS01484_VNC_20140312_31_B3_20x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_B3|jrc_slide_code_api:20140312_31_B3	tile(s): 'ventral_nerve_cord', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_B3', age: 'Day 1-5'
20x-VNC-1993968728429035527	JRC_SS01484_VNC_20140312_31_A1_20x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A1|jrc_slide_code_api:20140312_31_A1	tile(s): 'ventral_nerve_cord', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A1', age: 'Day 1-5'
20x-VNC-1993968733407674375	JRC_SS01484_VNC_20140312_31_A2_20x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A2|jrc_slide_code_api:20140312_31_A2	tile(s): 'ventral_nerve_cord', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A2', age: 'Day 1-5'
20x-VNC-1993968737820082183	JRC_SS01484_VNC_20140312_31_A3_20x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A3|jrc_slide_code_api:20140312_31_A3	tile(s): 'ventral_nerve_cord', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A3', age: 'Day 1-5'
20x-VNC-1993968742589005831	JRC_SS01484_VNC_20140312_31_A4_20x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A4|jrc_slide_code_api:20140312_31_A4	tile(s): 'ventral_nerve_cord', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A4', age: 'Day 1-5'
20x-VNC-1993968748389728263	JRC_SS01484_VNC_20140312_31_A5_20x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01484|GMR_SS01484|JRC_SS01484	FlyLightRaw:SS01484|FlyLightRawSlideCode:20140312_31_A5|jrc_slide_code_api:20140312_31_A5	tile(s): 'ventral_nerve_cord', effector genotype: 'pJFRC7-20XUAS-IVS-mCD8::GFP in attP2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140312_31_A5', age: 'Day 1-5'
20x-VNC-2727349479383498850	JRC_SS03134_VNC_20191004_43_A3_20x	P{VT008469-p65.AD}	P{VT019059-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03134|JRC_SS03134	FlyLightRaw:SS03134|FlyLightRawSlideCode:20191004_43_A3|jrc_slide_code_api:20191004_43_A3	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_A3', age: 'Day 1-5'
20x-VNC-2727349479538688098	JRC_SS03137_VNC_20191004_43_A4_20x	P{VT050660-p65.AD}	P{VT037220-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03137|JRC_SS03137	FlyLightRaw:SS03137|FlyLightRawSlideCode:20191004_43_A4|jrc_slide_code_api:20191004_43_A4	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_A4', age: 'Day 1-5'
20x-VNC-2727349479702265954	JRC_SS03136_VNC_20191004_43_A5_20x	P{VT050660-p65.AD}	P{VT049484-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03136|JRC_SS03136	FlyLightRaw:SS03136|FlyLightRawSlideCode:20191004_43_A5|jrc_slide_code_api:20191004_43_A5	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_A5', age: 'Day 1-5'
20x-VNC-2727349479865843810	JRC_SS03135_VNC_20191004_43_A6_20x	P{VT050660-p65.AD}	P{VT019059-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03135|JRC_SS03135	FlyLightRaw:SS03135|FlyLightRawSlideCode:20191004_43_A6|jrc_slide_code_api:20191004_43_A6	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_A6', age: 'Day 1-5'
20x-VNC-2727349480037810274	JRC_SS03133_VNC_20191004_43_B1_20x	P{VT050660-p65.AD}	P{VT008453-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03133|JRC_SS03133	FlyLightRaw:SS03133|FlyLightRawSlideCode:20191004_43_B1|jrc_slide_code_api:20191004_43_B1	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B1', age: 'Day 1-5'
20x-VNC-2727349480197193826	JRC_SS03132_VNC_20191004_43_B2_20x	P{VT050660-p65.AD}	P{VT014014-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03132|JRC_SS03132	FlyLightRaw:SS03132|FlyLightRawSlideCode:20191004_43_B2|jrc_slide_code_api:20191004_43_B2	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B2', age: 'Day 1-5'
20x-VNC-2727349480360771682	JRC_SS03131_VNC_20191004_43_B3_20x	P{VT050660-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03131|JRC_SS03131	FlyLightRaw:SS03131|FlyLightRawSlideCode:20191004_43_B3|jrc_slide_code_api:20191004_43_B3	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B3', age: 'Day 1-5'
20x-VNC-2727349480524349538	JRC_SS03130_VNC_20191004_43_B4_20x	P{VT037220-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS03130|JRC_SS03130	FlyLightRaw:SS03130|FlyLightRawSlideCode:20191004_43_B4|jrc_slide_code_api:20191004_43_B4	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B4', age: 'Day 1-5'
20x-VNC-2727349480683733090	JRC_SS56398_VNC_20191004_43_B5_20x	P{VT037220-p65.AD}	P{VT044845-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS56398|JRC_SS56398	FlyLightRaw:SS56398|FlyLightRawSlideCode:20191004_43_B5|jrc_slide_code_api:20191004_43_B5	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191004_43_B5', age: 'Day 1-5'
